Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2)
30.91,-0.73,5.49,-0.48
30.92,-0.58,5.30,-1.34
30.92,-0.60,5.08,-1.99
30.92,-0.61,4.90,-2.16
30.92,-0.56,4.78,-2.09
30.93,-0.42,4.75,-1.90
30.93,-0.38,4.83,-1.64
30.93,-0.32,4.96,-1.35
30.93,-0.24,5.04,-1.03
30.94,-0.01,5.22,-0.71
30.94,0.34,5.41,-0.43
30.94,0.75,5.61,-0.22
30.94,1.25,5.85,-0.09
30.95,1.72,6.09,-0.01
30.95,2.17,6.30,0.10
30.95,2.61,6.51,0.21
30.95,3.06,6.69,0.32
30.96,3.52,6.91,0.39
30.96,3.91,7.06,0.44
30.96,4.33,7.22,0.49
30.96,4.77,7.43,0.50
30.96,5.24,7.60,0.56
30.97,5.70,7.78,0.59
30.97,6.05,7.96,0.62
30.97,6.40,8.13,0.66
30.97,6.75,8.30,0.73
30.98,7.05,8.43,0.85
30.98,7.28,8.53,0.94
30.98,7.48,8.63,0.96
30.98,7.65,8.65,0.96
30.99,7.71,8.74,0.93
30.99,7.75,8.88,0.85
30.99,7.85,8.95,0.86
30.99,7.92,9.04,0.81
31.00,7.89,9.09,0.65
31.00,7.87,9.11,0.54
31.00,7.85,9.09,0.42
31.00,7.82,9.07,0.32
31.01,7.74,9.04,0.25
31.01,7.64,9.00,0.24
31.01,7.41,8.90,0.30
31.01,7.14,8.86,0.53
31.01,6.75,8.81,0.72
31.02,6.27,8.77,0.89
31.02,5.76,8.72,0.99
31.02,5.18,8.64,1.11
31.02,4.63,8.54,1.21
31.03,4.12,8.43,1.26
31.03,3.58,8.27,1.42
31.03,2.97,8.13,1.69
31.03,2.36,7.94,2.01
31.04,1.83,7.78,2.30
31.04,1.33,7.72,2.60
31.04,0.91,7.68,2.82
31.04,0.53,7.65,2.98
31.05,0.22,7.67,3.11
31.05,-0.05,7.66,3.22
31.05,-0.33,7.70,3.33
31.05,-0.55,7.72,3.48
31.06,-0.72,7.78,3.73
31.06,-0.83,7.87,3.84
31.06,-0.76,7.96,3.88
31.06,-0.66,8.11,3.83
31.06,-0.52,8.23,3.70
31.07,-0.37,8.34,3.57
31.07,-0.21,8.48,3.40
31.07,-0.05,8.64,3.25
31.07,0.05,8.77,3.08
31.08,0.19,8.89,2.90
31.08,0.27,9.02,2.71
31.08,0.28,9.12,2.55
31.08,0.28,9.20,2.37
31.09,0.36,9.31,2.18
31.09,0.41,9.42,2.00
31.09,0.41,9.44,1.81
31.09,0.42,9.54,1.64
31.10,0.49,9.64,1.49
31.10,0.53,9.72,1.31
31.10,0.56,9.78,1.18
31.10,0.59,9.84,1.10
31.11,0.60,9.81,0.98
31.11,0.59,9.83,0.90
31.11,0.58,9.89,0.85
31.11,0.62,9.91,0.76
31.11,0.68,9.92,0.76
31.12,0.74,9.98,0.74
31.12,0.73,9.95,0.76
31.12,0.73,9.96,0.80
31.12,0.77,9.97,0.84
31.13,0.83,9.96,0.87
31.13,1.04,10.00,0.69
31.13,1.65,10.06,-0.15
31.13,1.55,9.97,0.16
31.14,1.50,9.96,0.58
31.14,1.41,9.96,0.88
31.14,1.30,10.00,1.17
31.14,1.26,10.00,1.33
31.15,1.24,9.95,1.43
31.15,1.21,9.94,1.49
31.15,1.22,9.94,1.55
31.15,1.24,9.95,1.57
31.15,1.23,9.98,1.63
31.16,1.24,9.99,1.67
31.16,1.21,9.98,1.77
31.16,1.16,10.01,1.98
31.16,1.13,10.01,2.13
31.17,1.21,10.03,2.21
31.17,1.32,10.05,2.21
31.17,1.41,10.04,2.17
31.17,1.54,10.03,2.12
31.18,1.63,10.00,2.06
31.18,1.72,9.96,2.03
31.18,1.78,9.93,2.04
31.18,1.75,9.91,2.32
