Time (s),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s)
16.00,-0.67,0.07,0.04
16.00,-0.67,0.07,0.05
16.00,-0.67,0.06,0.05
16.00,-0.67,0.07,0.06
16.00,-0.67,0.05,0.06
16.01,-0.67,0.06,0.06
16.01,-0.66,0.06,0.06
16.01,-0.66,0.06,0.06
16.01,-0.65,0.07,0.06
16.01,-0.64,0.07,0.05
16.02,-0.62,0.08,0.05
16.02,-0.61,0.08,0.05
16.02,-0.59,0.09,0.04
16.02,-0.56,0.10,0.02
16.02,-0.54,0.11,0.01
16.03,-0.52,0.11,0.00
16.03,-0.49,0.13,-0.01
16.03,-0.46,0.14,-0.04
16.03,-0.41,0.16,-0.06
16.03,-0.39,0.17,-0.07
16.04,-0.34,0.22,-0.10
16.04,-0.32,0.23,-0.11
16.04,-0.27,0.26,-0.15
16.04,-0.21,0.29,-0.17
16.04,-0.19,0.31,-0.18
16.05,-0.13,0.34,-0.21
16.05,-0.10,0.37,-0.22
16.05,-0.06,0.41,-0.24
16.05,-0.04,0.51,-0.26
16.05,-0.03,0.52,-0.27
16.06,0.00,0.52,-0.30
16.06,0.01,0.53,-0.30
16.06,0.06,0.44,-0.25
16.06,0.09,0.29,-0.18
16.06,0.07,0.38,-0.19
16.07,-0.01,0.51,-0.23
16.07,-0.03,0.53,-0.18
16.07,-0.04,0.52,-0.14
16.07,-0.06,0.50,-0.08
16.07,-0.08,0.50,-0.05
16.08,-0.11,0.48,0.00
16.08,-0.13,0.47,0.04
16.08,-0.15,0.47,0.06
16.08,-0.18,0.47,0.10
16.08,-0.19,0.47,0.11
16.09,-0.22,0.47,0.16
16.09,-0.24,0.47,0.18
16.09,-0.25,0.47,0.20
16.09,-0.26,0.46,0.23
16.09,-0.25,0.46,0.24
16.10,-0.26,0.44,0.26
16.10,-0.25,0.43,0.28
16.10,-0.25,0.41,0.29
16.10,-0.25,0.40,0.30
16.10,-0.25,0.37,0.31
16.11,-0.26,0.35,0.31
16.11,-0.27,0.29,0.30
16.11,-0.27,0.24,0.29
16.11,-0.28,0.18,0.29
16.11,-0.30,0.19,0.31
16.12,-0.32,0.20,0.32
16.12,-0.35,0.17,0.31
16.12,-0.35,0.15,0.31
16.12,-0.37,0.11,0.29
16.12,-0.40,0.08,0.28
16.13,-0.41,0.07,0.28
16.13,-0.42,0.05,0.28
16.13,-0.44,0.02,0.27
16.13,-0.44,0.01,0.27
16.13,-0.45,-0.01,0.26
16.14,-0.46,-0.01,0.26
16.14,-0.46,-0.02,0.26
16.14,-0.47,-0.03,0.27
16.14,-0.48,-0.04,0.28
16.14,-0.50,-0.08,0.28
16.15,-0.50,-0.10,0.28
16.15,-0.53,-0.15,0.30
16.15,-0.56,-0.26,0.29
16.15,-0.56,-0.32,0.29
16.15,-0.60,-0.32,0.34
16.16,-0.62,-0.30,0.37
16.16,-0.67,-0.27,0.41
16.16,-0.69,-0.29,0.44
16.16,-0.69,-0.31,0.45
16.16,-0.71,-0.35,0.46
16.17,-0.72,-0.40,0.48
16.17,-0.73,-0.42,0.50
16.17,-0.75,-0.48,0.51
16.17,-0.76,-0.51,0.52
16.17,-0.78,-0.56,0.54
16.18,-0.79,-0.63,0.56
16.18,-0.80,-0.66,0.57
16.18,-0.81,-0.72,0.58
