Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2)
21.41,-0.90,9.81,1.87
21.42,-0.89,9.80,1.86
21.42,-0.88,9.78,1.84
21.42,-0.87,9.80,1.85
21.42,-0.87,9.78,1.86
21.42,-0.86,9.76,1.83
21.43,-0.88,9.78,1.84
21.43,-0.84,9.76,1.87
21.43,-0.84,9.76,1.84
21.43,-0.84,9.76,1.85
21.44,-0.85,9.77,1.85
21.44,-0.85,9.75,1.84
21.44,-0.84,9.76,1.86
21.44,-0.84,9.75,1.86
21.45,-0.85,9.77,1.85
21.45,-0.83,9.77,1.85
21.45,-0.86,9.77,1.87
21.45,-0.86,9.76,1.87
21.46,-0.87,9.77,1.88
21.46,-0.87,9.78,1.87
21.46,-0.87,9.80,1.89
21.46,-0.85,9.80,1.90
21.47,-0.86,9.82,1.91
21.47,-0.87,9.83,1.91
21.47,-0.83,9.85,1.93
21.47,-0.86,9.85,1.94
21.47,-0.86,9.86,1.95
21.48,-0.83,9.86,1.96
21.48,-0.84,9.87,1.93
21.48,-0.82,9.86,1.95
21.48,-0.83,9.85,1.96
21.49,-0.83,9.84,1.95
21.49,-0.82,9.84,1.96
21.49,-0.85,9.81,1.97
21.49,-0.86,9.81,1.98
21.50,-0.86,9.79,1.98
21.50,-0.85,9.79,1.97
21.50,-0.89,9.77,1.98
21.50,-0.89,9.77,1.97
21.51,-0.90,9.77,1.98
21.51,-0.90,9.78,1.95
21.51,-0.91,9.77,1.98
21.51,-0.92,9.78,1.96
21.52,-0.92,9.79,1.97
21.52,-0.94,9.80,1.95
21.52,-0.95,9.82,1.94
21.52,-0.94,9.83,1.94
21.52,-0.90,9.82,1.94
21.53,-0.91,9.83,1.92
21.53,-0.89,9.82,1.92
21.53,-0.88,9.83,1.92
21.53,-0.89,9.81,1.92
21.54,-0.89,9.81,1.90
21.54,-0.87,9.80,1.87
21.54,-0.84,9.80,1.89
21.54,-0.87,9.77,1.88
21.55,-0.82,9.78,1.88
21.55,-0.82,9.77,1.86
21.55,-0.83,9.76,1.87
21.55,-0.84,9.76,1.87
21.56,-0.83,9.72,1.88
21.56,-0.82,9.70,1.88
21.56,-0.83,9.74,1.91
21.56,-0.83,9.73,1.90
21.56,-0.82,9.75,1.91
21.57,-0.81,9.75,1.89
21.57,-0.81,9.77,1.92
21.57,-0.83,9.79,1.91
21.57,-0.82,9.80,1.91
21.58,-0.83,9.80,1.91
21.58,-0.83,9.82,1.90
21.58,-0.83,9.84,1.92
21.58,-0.83,9.85,1.93
21.59,-0.82,9.85,1.91
21.59,-0.84,9.87,1.91
21.59,-0.83,9.89,1.94
21.59,-0.85,9.90,1.95
21.60,-0.83,9.88,1.93
21.60,-0.83,9.89,1.93
21.60,-0.83,9.89,1.95
21.60,-0.83,9.89,1.94
21.61,-0.83,9.88,1.95
21.61,-0.80,9.90,1.93
21.61,-0.80,9.87,1.96
21.61,-0.82,9.86,1.97
21.61,-0.83,9.86,1.94
21.62,-0.82,9.85,1.95
21.62,-0.80,9.88,1.95
21.62,-0.82,9.87,1.95
21.62,-0.82,9.86,1.95
21.63,-0.83,9.85,1.95
21.63,-0.85,9.84,1.92
21.63,-0.83,9.85,1.92
21.63,-0.81,9.82,1.91
21.64,-0.81,9.82,1.89
21.64,-0.82,9.83,1.87
21.64,-0.81,9.82,1.88
21.64,-0.81,9.79,1.88
21.65,-0.82,9.78,1.88
21.65,-0.83,9.76,1.87
21.65,-0.79,9.77,1.90
21.65,-0.79,9.73,1.89
21.66,-0.81,9.72,1.90
21.66,-0.79,9.77,1.94
21.66,-0.78,9.73,1.93
21.66,-0.79,9.72,1.95
21.66,-0.78,9.73,1.95
21.67,-0.79,9.72,1.95
21.67,-0.79,9.73,1.96
21.67,-0.79,9.73,1.96
21.67,-0.82,9.74,1.95
21.68,-0.81,9.73,1.97
21.68,-0.79,9.74,1.97
21.68,-0.80,9.74,1.95
21.68,-0.79,9.75,1.96
21.69,-0.81,9.74,1.92
21.69,-0.81,9.73,1.96
21.69,-0.80,9.74,1.96
21.69,-0.83,9.77,1.96
21.70,-0.84,9.77,1.96
21.70,-0.83,9.77,1.98
21.70,-0.84,9.78,1.95
21.70,-0.85,9.77,1.98
21.71,-0.83,9.77,1.96
21.71,-0.84,9.80,1.98
21.71,-0.83,9.77,1.97
21.71,-0.84,9.77,1.95
21.71,-0.86,9.79,1.96
21.72,-0.87,9.78,1.94
21.72,-0.87,9.77,1.94
21.72,-0.87,9.78,1.93
21.72,-0.89,9.77,1.92
21.73,-0.88,9.78,1.91
21.73,-0.90,9.77,1.88
21.73,-0.91,9.77,1.89
21.73,-0.90,9.75,1.89
21.74,-0.92,9.74,1.90
21.74,-0.92,9.79,1.89
21.74,-0.92,9.78,1.92
21.74,-0.95,9.78,1.90
21.75,-0.91,9.76,1.92
21.75,-0.94,9.77,1.94
21.75,-0.94,9.78,1.95
21.75,-0.94,9.78,1.94
21.75,-0.91,9.80,1.95
21.76,-0.92,9.78,1.98
21.76,-0.91,9.77,1.97
21.76,-0.89,9.77,1.99
21.76,-0.89,9.76,1.98
21.77,-0.89,9.77,2.00
21.77,-0.87,9.77,2.00
21.77,-0.85,9.75,2.00
21.77,-0.83,9.74,2.00
21.78,-0.83,9.74,2.00
21.78,-0.83,9.74,1.97
21.78,-0.84,9.74,1.98
21.78,-0.84,9.72,1.94
21.79,-0.83,9.72,1.96
21.79,-0.84,9.73,1.93
21.79,-0.85,9.72,1.92
21.79,-0.85,9.74,1.92
21.80,-0.84,9.74,1.91
21.80,-0.85,9.74,1.91
21.80,-0.86,9.73,1.92
21.80,-0.85,9.75,1.90
21.80,-0.87,9.75,1.92
21.81,-0.88,9.77,1.92
21.81,-0.87,9.79,1.92
21.81,-0.89,9.79,1.93
21.81,-0.86,9.78,1.95
21.82,-0.91,9.80,1.95
21.82,-0.91,9.82,1.95
21.82,-0.91,9.83,1.98
21.82,-0.91,9.82,1.95
21.83,-0.92,9.83,1.96
21.83,-0.91,9.85,1.96
21.83,-0.93,9.86,1.96
21.83,-0.91,9.87,2.01
21.84,-0.90,9.89,2.00
21.84,-0.89,9.90,2.03
21.84,-0.87,9.91,1.99
21.84,-0.86,9.92,2.00
21.85,-0.87,9.92,2.02
21.85,-0.85,9.93,2.01
21.85,-0.87,9.92,2.03
21.85,-0.85,9.94,2.03
21.85,-0.84,9.91,2.01
21.86,-0.83,9.92,2.03
21.86,-0.84,9.90,2.01
21.86,-0.81,9.89,2.00
21.86,-0.83,9.89,2.00
21.87,-0.81,9.87,1.99
21.87,-0.81,9.87,1.99
21.87,-0.81,9.84,1.96
21.87,-0.82,9.85,1.94
21.88,-0.82,9.83,1.92
21.88,-0.80,9.83,1.90
21.88,-0.80,9.82,1.86
21.88,-0.80,9.82,1.89
21.89,-0.80,9.80,1.90
21.89,-0.81,9.80,1.86
21.89,-0.81,9.80,1.87
21.89,-0.80,9.82,1.89
21.90,-0.80,9.83,1.88
21.90,-0.81,9.83,1.92
21.90,-0.80,9.82,1.90
21.90,-0.78,9.84,1.92
21.90,-0.78,9.83,1.93
21.91,-0.80,9.86,1.93
21.91,-0.79,9.85,1.92
21.91,-0.80,9.83,1.94
21.91,-0.77,9.82,1.95
21.92,-0.79,9.81,1.93
21.92,-0.79,9.81,1.91
21.92,-0.82,9.80,1.91
21.92,-0.83,9.77,1.91
21.93,-0.81,9.75,1.91
21.93,-0.83,9.73,1.93
21.93,-0.84,9.73,1.92
21.93,-0.84,9.73,1.92
21.94,-0.85,9.68,1.93
21.94,-0.85,9.67,1.93
21.94,-0.88,9.67,1.94
21.94,-0.88,9.66,1.93
21.95,-0.91,9.66,1.95
21.95,-0.90,9.66,1.92
21.95,-0.92,9.66,1.93
21.95,-0.91,9.67,1.91
21.95,-0.91,9.72,1.91
21.96,-0.91,9.71,1.90
21.96,-0.89,9.72,1.90
21.96,-0.89,9.75,1.88
21.96,-0.89,9.76,1.88
21.97,-0.90,9.76,1.85
21.97,-0.89,9.77,1.85
21.97,-0.87,9.76,1.84
21.97,-0.87,9.77,1.83
21.98,-0.87,9.78,1.83
21.98,-0.84,9.82,1.83
21.98,-0.84,9.84,1.83
21.98,-0.83,9.83,1.83
21.99,-0.81,9.85,1.83
21.99,-0.79,9.87,1.81
21.99,-0.79,9.86,1.83
21.99,-0.79,9.87,1.81
21.99,-0.76,9.89,1.80
22.00,-0.76,9.85,1.83
22.00,-0.75,9.87,1.82
22.00,-0.72,9.86,1.83
22.00,-0.71,9.84,1.82
22.01,-0.72,9.82,1.83
22.01,-0.72,9.80,1.85
22.01,-0.70,9.78,1.87
22.01,-0.69,9.78,1.85
22.02,-0.67,9.77,1.88
22.02,-0.67,9.78,1.85
22.02,-0.66,9.78,1.86
22.02,-0.67,9.77,1.88
22.03,-0.65,9.79,1.88
22.03,-0.64,9.80,1.88
22.03,-0.64,9.80,1.88
22.03,-0.61,9.78,1.85
22.04,-0.59,9.80,1.86
22.04,-0.60,9.81,1.83
22.04,-0.59,9.82,1.82
22.04,-0.58,9.83,1.85
22.04,-0.58,9.82,1.85
22.05,-0.56,9.83,1.84
22.05,-0.57,9.83,1.84
22.05,-0.57,9.80,1.84
22.05,-0.57,9.79,1.85
22.06,-0.57,9.82,1.81
22.06,-0.55,9.79,1.82
22.06,-0.56,9.80,1.80
22.06,-0.58,9.81,1.81
22.07,-0.59,9.79,1.82
22.07,-0.58,9.81,1.82
22.07,-0.60,9.80,1.84
22.07,-0.58,9.80,1.83
22.08,-0.59,9.80,1.83
22.08,-0.59,9.79,1.81
22.08,-0.61,9.80,1.83
22.08,-0.62,9.77,1.84
22.09,-0.66,9.78,1.83
22.09,-0.67,9.79,1.82
22.09,-0.68,9.78,1.81
22.09,-0.68,9.77,1.81
22.09,-0.71,9.76,1.81
22.10,-0.72,9.75,1.80
22.10,-0.71,9.77,1.79
22.10,-0.71,9.75,1.78
