Time (s),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s)
14.00,-1.12,0.34,-1.05
14.00,-1.11,0.34,-1.09
14.00,-1.11,0.34,-1.12
14.00,-1.11,0.33,-1.15
14.01,-1.11,0.32,-1.18
14.01,-1.11,0.31,-1.23
14.01,-1.11,0.29,-1.28
14.01,-1.11,0.27,-1.33
14.02,-1.11,0.22,-1.37
14.02,-1.11,0.16,-1.41
14.02,-1.11,0.11,-1.45
14.02,-1.13,0.08,-1.50
14.02,-1.15,0.05,-1.54
14.03,-1.16,0.02,-1.58
14.03,-1.18,-0.03,-1.63
14.03,-1.20,-0.08,-1.66
14.03,-1.21,-0.15,-1.69
14.04,-1.21,-0.24,-1.70
14.04,-1.20,-0.36,-1.70
14.04,-1.19,-0.46,-1.70
14.04,-1.18,-0.57,-1.71
14.05,-1.16,-0.68,-1.71
14.05,-1.14,-0.78,-1.71
14.05,-1.11,-0.88,-1.71
14.05,-1.07,-0.98,-1.70
14.06,-1.03,-1.07,-1.70
14.06,-0.99,-1.14,-1.69
14.06,-0.94,-1.21,-1.67
14.06,-0.89,-1.26,-1.65
14.07,-0.85,-1.29,-1.63
14.07,-0.81,-1.30,-1.61
14.07,-0.78,-1.30,-1.58
14.07,-0.76,-1.28,-1.55
14.07,-0.74,-1.24,-1.51
14.08,-0.73,-1.20,-1.47
14.08,-0.72,-1.16,-1.43
14.08,-0.72,-1.10,-1.39
14.08,-0.73,-1.03,-1.34
14.09,-0.75,-0.95,-1.29
14.09,-0.77,-0.87,-1.24
14.09,-0.80,-0.79,-1.18
14.09,-0.83,-0.72,-1.12
14.10,-0.87,-0.65,-1.06
14.10,-0.90,-0.60,-0.99
14.10,-0.94,-0.56,-0.94
14.10,-0.97,-0.53,-0.88
14.11,-1.00,-0.52,-0.83
14.11,-1.03,-0.51,-0.78
14.11,-1.05,-0.49,-0.73
14.11,-1.07,-0.47,-0.67
14.11,-1.09,-0.44,-0.62
14.12,-1.10,-0.40,-0.57
14.12,-1.11,-0.36,-0.53
14.12,-1.11,-0.32,-0.48
14.12,-1.11,-0.29,-0.44
14.13,-1.10,-0.26,-0.40
14.13,-1.09,-0.23,-0.37
14.13,-1.07,-0.20,-0.34
14.13,-1.05,-0.19,-0.31
14.14,-1.02,-0.17,-0.29
14.14,-0.99,-0.15,-0.27
14.14,-0.95,-0.12,-0.25
14.14,-0.92,-0.09,-0.24
14.15,-0.88,-0.06,-0.24
14.15,-0.84,-0.04,-0.24
14.15,-0.81,-0.03,-0.24
14.15,-0.77,-0.04,-0.24
14.16,-0.73,-0.05,-0.23
14.16,-0.69,-0.07,-0.22
14.16,-0.65,-0.09,-0.21
14.16,-0.62,-0.10,-0.19
14.16,-0.59,-0.11,-0.18
14.17,-0.57,-0.11,-0.17
14.17,-0.54,-0.11,-0.16
14.17,-0.52,-0.11,-0.14
14.17,-0.50,-0.10,-0.13
14.18,-0.47,-0.09,-0.11
14.18,-0.45,-0.09,-0.09
14.18,-0.42,-0.07,-0.07
14.18,-0.39,-0.05,-0.06
14.19,-0.36,-0.04,-0.05
14.19,-0.33,-0.01,-0.04
14.19,-0.29,0.01,-0.02
14.19,-0.26,0.04,-0.01
14.20,-0.22,0.06,0.00
14.20,-0.19,0.08,0.01
14.20,-0.15,0.11,0.02
14.20,-0.12,0.13,0.04
14.21,-0.08,0.16,0.05
14.21,-0.04,0.18,0.06
14.21,0.00,0.20,0.08
14.21,0.04,0.23,0.09
14.21,0.07,0.25,0.10
14.22,0.11,0.28,0.11
14.22,0.14,0.30,0.12
14.22,0.18,0.33,0.13
14.22,0.21,0.35,0.14
14.23,0.24,0.38,0.14
14.23,0.27,0.40,0.15
14.23,0.30,0.42,0.16
14.23,0.33,0.44,0.17
14.24,0.36,0.46,0.18
14.24,0.38,0.47,0.19
14.24,0.41,0.48,0.19
14.24,0.43,0.49,0.20
14.25,0.45,0.49,0.21
14.25,0.47,0.49,0.21
14.25,0.48,0.49,0.22
14.25,0.50,0.48,0.23
14.26,0.51,0.47,0.24
14.26,0.52,0.45,0.24
14.26,0.53,0.43,0.25
14.26,0.54,0.41,0.26
14.26,0.55,0.39,0.27
14.27,0.56,0.38,0.28
14.27,0.56,0.36,0.29
14.27,0.57,0.34,0.30
14.27,0.57,0.33,0.31
14.28,0.57,0.32,0.32
14.28,0.57,0.30,0.34
14.28,0.57,0.29,0.35
14.28,0.57,0.28,0.36
14.29,0.57,0.27,0.38
14.29,0.56,0.26,0.39
14.29,0.55,0.25,0.40
14.29,0.54,0.24,0.42
14.30,0.53,0.23,0.44
14.30,0.52,0.22,0.45
14.30,0.50,0.21,0.47
14.30,0.49,0.20,0.48
14.31,0.47,0.19,0.50
14.31,0.46,0.18,0.52
14.31,0.44,0.17,0.54
14.31,0.42,0.16,0.55
14.31,0.41,0.15,0.57
14.32,0.39,0.15,0.59
14.32,0.37,0.14,0.60
14.32,0.36,0.12,0.62
14.32,0.34,0.11,0.64
14.33,0.33,0.11,0.66
14.33,0.31,0.11,0.67
14.33,0.30,0.12,0.68
14.33,0.29,0.12,0.70
14.34,0.28,0.12,0.71
14.34,0.28,0.13,0.73
14.34,0.27,0.14,0.74
14.34,0.26,0.14,0.75
14.35,0.26,0.15,0.76
14.35,0.25,0.15,0.77
14.35,0.25,0.13,0.78
14.35,0.25,0.12,0.79
14.35,0.25,0.12,0.79
14.36,0.25,0.12,0.79
14.36,0.25,0.13,0.80
14.36,0.25,0.15,0.80
14.36,0.25,0.15,0.81
14.37,0.25,0.14,0.81
14.37,0.26,0.14,0.81
14.37,0.27,0.14,0.80
14.37,0.27,0.15,0.79
14.38,0.28,0.17,0.78
14.38,0.29,0.18,0.77
14.38,0.30,0.19,0.76
14.38,0.31,0.20,0.75
14.39,0.32,0.19,0.75
14.39,0.34,0.17,0.75
14.39,0.36,0.14,0.75
14.39,0.37,0.13,0.74
14.40,0.39,0.13,0.72
14.40,0.40,0.13,0.71
14.40,0.42,0.14,0.69
14.40,0.43,0.14,0.68
14.40,0.45,0.13,0.66
14.41,0.46,0.12,0.65
14.41,0.48,0.09,0.65
14.41,0.49,0.06,0.64
14.41,0.50,0.05,0.62
14.42,0.51,0.05,0.59
14.42,0.52,0.06,0.57
14.42,0.53,0.06,0.55
14.42,0.53,0.06,0.54
14.43,0.54,0.05,0.52
14.43,0.55,0.03,0.50
14.43,0.55,0.01,0.48
14.43,0.55,-0.01,0.48
14.44,0.56,-0.03,0.47
14.44,0.56,-0.03,0.44
14.44,0.55,-0.02,0.42
14.44,0.55,0.01,0.39
14.45,0.55,0.03,0.36
14.45,0.54,0.06,0.34
14.45,0.53,0.07,0.32
14.45,0.53,0.07,0.31
14.45,0.52,0.08,0.30
14.46,0.50,0.10,0.30
14.46,0.49,0.13,0.29
14.46,0.47,0.15,0.29
14.46,0.45,0.16,0.30
14.47,0.44,0.16,0.30
14.47,0.42,0.15,0.31
14.47,0.40,0.14,0.32
14.47,0.38,0.13,0.32
14.48,0.37,0.12,0.33
14.48,0.35,0.10,0.34
14.48,0.34,0.07,0.35
14.48,0.34,0.03,0.36
14.49,0.33,-0.03,0.36
14.49,0.32,-0.09,0.37
14.49,0.32,-0.16,0.38
14.49,0.31,-0.21,0.40
14.50,0.31,-0.26,0.42
