Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2)
28.55,0.69,9.92,0.66
28.56,0.69,9.93,0.66
28.56,0.68,9.93,0.65
28.56,0.64,9.89,0.63
28.56,0.69,9.94,0.66
28.57,0.70,9.98,0.66
28.57,0.71,10.00,0.66
28.57,0.73,10.01,0.66
28.57,0.71,10.02,0.67
28.58,0.70,10.00,0.65
28.58,0.71,10.00,0.69
28.58,0.70,9.99,0.69
28.58,0.72,10.00,0.68
28.59,0.71,10.02,0.69
28.59,0.71,10.00,0.68
28.59,0.74,10.01,0.67
28.59,0.73,9.98,0.68
28.60,0.74,9.99,0.64
28.60,0.74,10.00,0.67
28.60,0.74,9.99,0.66
28.60,0.76,9.98,0.68
28.60,0.77,10.00,0.69
28.61,0.75,9.97,0.68
28.61,0.75,9.98,0.69
28.61,0.77,9.99,0.72
28.61,0.76,9.97,0.71
28.62,0.78,9.97,0.73
28.62,0.78,9.94,0.72
28.62,0.80,9.94,0.74
28.62,0.79,9.95,0.74
28.63,0.81,9.93,0.73
28.63,0.81,9.94,0.72
28.63,0.82,9.94,0.74
28.63,0.84,9.91,0.74
28.64,0.82,9.88,0.75
28.64,0.82,9.89,0.74
28.64,0.81,9.87,0.73
28.64,0.82,9.85,0.73
28.65,0.82,9.89,0.75
28.65,0.82,9.87,0.72
28.65,0.82,9.84,0.71
28.65,0.82,9.84,0.70
28.65,0.84,9.86,0.68
28.66,0.85,9.87,0.69
28.66,0.85,9.88,0.68
28.66,0.86,9.88,0.66
28.66,0.83,9.87,0.67
28.67,0.81,9.88,0.66
28.67,0.84,9.90,0.66
28.67,0.84,9.90,0.64
28.67,0.83,9.90,0.66
28.68,0.86,9.91,0.66
28.68,0.85,9.90,0.63
28.68,0.85,9.90,0.61
28.68,0.86,9.90,0.60
28.69,0.86,9.91,0.61
28.69,0.88,9.91,0.60
28.69,0.87,9.89,0.61
28.69,0.85,9.91,0.59
28.69,0.86,9.92,0.59
28.70,0.87,9.92,0.61
28.70,0.88,9.94,0.57
28.70,0.87,9.95,0.58
28.70,0.86,9.94,0.56
28.71,0.87,9.97,0.57
28.71,0.90,9.98,0.58
28.71,0.87,9.96,0.58
28.71,0.86,9.98,0.61
