Time (s),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s)
30.45,-0.04,0.16,0.00
30.46,-0.04,0.16,0.01
30.46,-0.05,0.16,0.01
30.46,-0.05,0.17,0.01
30.46,-0.06,0.17,0.01
30.47,-0.06,0.17,0.01
30.47,-0.07,0.17,0.01
30.47,-0.07,0.17,0.01
30.47,-0.08,0.17,0.00
30.48,-0.08,0.17,0.00
30.48,-0.09,0.17,0.00
30.48,-0.09,0.17,0.00
30.48,-0.10,0.17,0.00
30.49,-0.11,0.17,0.00
30.49,-0.11,0.17,-0.01
30.49,-0.12,0.16,-0.01
30.49,-0.13,0.16,-0.01
30.49,-0.14,0.15,-0.01
30.50,-0.15,0.15,-0.01
30.50,-0.15,0.15,-0.02
30.50,-0.16,0.14,-0.02
30.50,-0.17,0.14,-0.02
30.51,-0.17,0.14,-0.02
30.51,-0.18,0.14,-0.02
30.51,-0.19,0.14,-0.02
30.51,-0.19,0.14,-0.02
30.52,-0.20,0.14,-0.02
30.52,-0.20,0.14,-0.02
30.52,-0.21,0.15,-0.02
30.52,-0.21,0.16,-0.02
30.53,-0.22,0.18,-0.01
30.53,-0.22,0.19,-0.02
30.53,-0.23,0.20,-0.02
30.53,-0.23,0.20,-0.02
30.53,-0.23,0.21,-0.02
30.54,-0.24,0.22,-0.02
30.54,-0.24,0.22,-0.02
30.54,-0.25,0.23,-0.02
30.54,-0.26,0.23,-0.02
30.55,-0.26,0.24,-0.02
30.55,-0.27,0.25,-0.03
30.55,-0.28,0.26,-0.03
30.55,-0.29,0.26,-0.03
30.56,-0.30,0.27,-0.04
30.56,-0.31,0.28,-0.04
30.56,-0.33,0.29,-0.04
30.56,-0.34,0.29,-0.04
30.57,-0.35,0.30,-0.05
30.57,-0.37,0.31,-0.05
30.57,-0.38,0.31,-0.06
30.57,-0.40,0.31,-0.06
30.58,-0.41,0.30,-0.07
30.58,-0.43,0.30,-0.07
30.58,-0.44,0.30,-0.08
30.58,-0.46,0.30,-0.08
30.58,-0.47,0.29,-0.09
30.59,-0.49,0.29,-0.09
30.59,-0.51,0.28,-0.10
30.59,-0.52,0.28,-0.11
30.59,-0.53,0.27,-0.11
30.60,-0.55,0.26,-0.12
30.60,-0.56,0.26,-0.13
30.60,-0.57,0.25,-0.13
30.60,-0.59,0.24,-0.14
30.61,-0.60,0.23,-0.15
30.61,-0.62,0.22,-0.16
30.61,-0.63,0.21,-0.16
30.61,-0.64,0.19,-0.17
30.62,-0.66,0.18,-0.17
30.62,-0.67,0.17,-0.18
30.62,-0.68,0.17,-0.18
30.62,-0.69,0.16,-0.19
30.63,-0.70,0.15,-0.19
30.63,-0.71,0.15,-0.19
30.63,-0.72,0.15,-0.20
30.63,-0.72,0.15,-0.20
30.63,-0.72,0.15,-0.20
30.64,-0.72,0.16,-0.20
30.64,-0.71,0.18,-0.20
30.64,-0.71,0.20,-0.20
30.64,-0.70,0.22,-0.19
30.65,-0.70,0.23,-0.19
30.65,-0.71,0.22,-0.20
30.65,-0.74,0.18,-0.22
30.65,-0.77,0.15,-0.23
30.66,-0.80,0.12,-0.25
30.66,-0.83,0.11,-0.26
30.66,-0.85,0.11,-0.25
30.66,-0.87,0.12,-0.24
30.67,-0.88,0.14,-0.23
30.67,-0.89,0.16,-0.22
30.67,-0.90,0.19,-0.21
30.67,-0.90,0.21,-0.21
30.68,-0.91,0.23,-0.22
30.68,-0.91,0.24,-0.23
30.68,-0.91,0.25,-0.23
30.68,-0.90,0.27,-0.22
30.68,-0.89,0.29,-0.21
30.69,-0.89,0.31,-0.20
30.69,-0.89,0.33,-0.20
30.69,-0.89,0.33,-0.21
30.69,-0.90,0.31,-0.22
30.70,-0.91,0.28,-0.23
30.70,-0.93,0.26,-0.24
30.70,-0.94,0.24,-0.25
30.70,-0.94,0.23,-0.26
30.71,-0.94,0.21,-0.26
30.71,-0.94,0.19,-0.27
30.71,-0.94,0.18,-0.28
30.71,-0.93,0.16,-0.29
30.72,-0.92,0.14,-0.30
