Time (s),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s)
20.00,0.25,0.58,-0.43
20.00,0.23,0.58,-0.41
20.00,0.20,0.56,-0.37
20.00,0.19,0.56,-0.36
20.00,0.14,0.51,-0.31
20.01,0.12,0.49,-0.29
20.01,0.10,0.47,-0.27
20.01,0.08,0.45,-0.24
20.01,0.04,0.42,-0.22
20.01,0.03,0.41,-0.20
20.02,-0.01,0.39,-0.17
20.02,-0.03,0.38,-0.16
20.02,-0.07,0.34,-0.13
20.02,-0.11,0.31,-0.11
20.02,-0.13,0.16,-0.09
20.03,-0.15,0.17,-0.10
20.03,-0.19,0.20,-0.10
20.03,-0.24,0.27,-0.04
20.03,-0.27,0.31,0.03
20.03,-0.29,0.31,0.04
20.04,-0.31,0.29,0.06
20.04,-0.33,0.28,0.07
20.04,-0.35,0.27,0.09
20.04,-0.39,0.27,0.12
20.04,-0.45,0.29,0.16
20.05,-0.45,0.29,0.16
20.05,-0.48,0.28,0.18
20.05,-0.50,0.28,0.20
20.05,-0.53,0.28,0.22
20.05,-0.55,0.28,0.23
20.06,-0.58,0.28,0.25
20.06,-0.61,0.29,0.28
20.06,-0.63,0.28,0.29
20.06,-0.66,0.28,0.31
20.06,-0.71,0.26,0.35
20.07,-0.71,0.26,0.35
20.07,-0.74,0.25,0.37
20.07,-0.76,0.24,0.39
20.07,-0.79,0.23,0.41
20.07,-0.81,0.22,0.43
20.08,-0.84,0.21,0.45
20.08,-0.87,0.19,0.48
20.08,-0.89,0.18,0.49
20.08,-0.93,0.18,0.51
20.08,-0.99,0.17,0.55
20.09,-0.99,0.17,0.55
20.09,-1.01,0.14,0.57
20.09,-1.03,0.12,0.59
20.09,-1.06,0.07,0.61
20.09,-1.03,-0.16,0.64
20.10,-1.05,-0.16,0.62
20.10,-1.12,-0.07,0.62
20.10,-1.14,-0.03,0.65
20.10,-1.17,0.02,0.70
20.10,-1.19,-0.01,0.72
20.11,-1.19,-0.01,0.72
