Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2)
22.00,-0.50,7.81,4.02
22.00,-0.47,7.88,4.02
22.00,-0.48,7.97,3.99
22.00,-0.42,7.98,3.96
22.01,-0.40,8.01,3.90
22.01,-0.40,8.16,4.01
22.01,-0.39,8.22,4.16
22.01,-0.42,8.35,4.04
22.02,-0.36,8.28,3.93
22.02,-0.34,8.29,3.78
22.02,-0.32,8.39,3.72
22.02,-0.28,8.50,3.68
22.03,-0.26,8.55,3.69
22.03,-0.21,8.63,3.76
22.03,-0.18,8.67,3.82
22.03,-0.12,8.77,3.80
22.04,-0.09,8.76,3.78
22.04,-0.05,8.77,3.87
22.04,0.02,8.76,3.96
22.04,0.05,8.77,4.05
22.04,0.10,8.78,4.13
22.05,0.08,8.73,4.24
22.05,0.04,8.65,4.35
22.05,0.08,8.57,4.44
22.05,0.11,8.49,4.51
22.06,0.07,8.39,4.65
22.06,0.10,8.21,4.76
22.06,0.10,8.08,4.85
22.06,0.11,7.92,5.00
22.07,0.13,7.70,5.01
22.07,0.11,7.52,5.05
22.07,0.08,7.38,5.04
22.07,0.12,7.23,5.06
22.08,0.12,7.08,5.10
22.08,0.07,7.01,5.13
22.08,0.08,6.83,5.11
22.08,-0.02,6.62,5.26
22.08,0.12,6.40,5.14
22.09,0.15,6.23,4.90
22.09,0.12,6.10,4.89
22.09,-7.57,0.55,6.39
22.09,-31.46,-22.59,12.53
22.10,12.27,14.82,-0.44
22.10,12.89,16.98,0.86
22.10,7.91,12.84,2.63
22.10,-7.23,-0.34,7.11
22.11,5.54,8.94,2.04
22.11,4.88,9.99,2.68
22.11,1.33,6.81,3.30
22.11,1.58,6.37,2.65
22.12,1.89,7.19,2.50
22.12,1.74,7.91,2.70
22.12,0.71,6.62,2.70
22.12,0.70,6.03,2.61
22.13,1.86,7.17,2.16
22.13,0.80,5.83,2.97
22.13,2.04,6.98,2.53
22.13,0.52,5.28,3.16
22.13,2.08,6.77,2.86
22.14,0.77,5.85,3.30
22.14,0.91,5.43,3.68
22.14,3.02,7.40,3.13
22.14,2.07,6.84,3.59
22.15,0.89,5.37,3.80
22.15,2.68,6.53,3.28
22.15,3.21,7.24,3.47
22.15,2.75,7.21,3.83
22.16,2.42,7.16,3.89
22.16,2.41,7.07,3.85
22.16,2.94,7.60,3.87
22.16,3.03,7.85,4.17
22.17,3.31,8.03,3.98
22.17,3.58,8.30,3.75
22.17,3.65,8.52,3.88
22.17,3.67,8.64,4.08
22.18,3.69,8.79,4.19
22.18,3.73,8.97,4.30
22.18,3.71,9.13,4.40
22.18,3.65,9.31,4.49
22.18,3.65,9.51,4.53
22.19,3.59,9.65,4.56
22.19,3.52,9.78,4.60
22.19,3.45,9.93,4.68
22.19,3.32,9.94,4.83
22.20,3.18,9.97,4.93
22.20,3.10,9.93,5.04
22.20,2.95,9.82,5.19
22.20,2.83,9.69,5.33
22.21,2.74,9.60,5.44
22.21,2.54,9.45,5.54
22.21,2.33,9.33,5.65
22.21,2.11,9.26,5.73
22.22,1.88,9.21,5.78
22.22,1.66,9.15,5.80
22.22,1.43,9.09,5.81
22.22,1.23,9.05,5.91
22.23,1.51,9.15,6.08
22.23,2.00,9.16,6.31
22.23,1.52,8.86,6.30
22.23,0.85,8.54,6.00
22.23,0.33,8.36,5.60
22.24,0.02,8.19,5.24
22.24,-0.10,8.05,4.90
22.24,-0.17,7.93,4.66
22.24,-0.28,7.76,4.51
22.25,-0.03,7.62,4.21
22.25,-0.47,7.25,4.08
22.25,-0.97,7.15,3.91
22.25,-0.60,7.41,2.99
22.26,-1.40,7.13,3.06
22.26,-1.72,6.97,3.02
22.26,-1.50,7.07,2.35
22.26,-1.95,6.84,2.74
22.27,-2.37,6.57,3.16
22.27,-2.77,6.33,3.58
22.27,-3.00,6.25,4.11
22.27,-2.89,6.08,4.33
22.27,-2.70,6.09,4.50
22.28,-2.57,6.00,4.50
22.28,-2.35,5.92,4.55
22.28,-2.19,5.92,4.81
22.28,-1.92,5.69,4.92
22.29,-1.48,5.63,4.78
22.29,-1.04,5.62,4.76
22.29,-0.51,5.52,4.79
22.29,0.14,5.51,4.85
22.30,0.59,5.38,4.97
22.30,0.95,5.28,5.01
22.30,1.27,5.18,5.07
22.30,1.70,5.13,5.11
22.31,2.07,5.09,5.21
22.31,2.42,5.13,5.34
22.31,2.82,5.19,5.54
22.31,3.22,5.20,5.68
22.32,3.56,5.25,5.85
22.32,3.88,5.36,5.98
22.32,4.14,5.44,6.05
22.32,4.30,5.56,6.14
22.32,4.45,5.70,6.24
22.33,4.53,5.88,6.35
22.33,4.52,6.12,6.50
22.33,4.49,6.41,6.66
22.33,4.36,6.86,6.79
22.34,4.00,7.60,6.79
22.34,3.63,8.39,6.85
22.34,3.42,8.99,6.94
22.34,3.19,9.80,7.13
22.35,2.68,10.96,7.24
22.35,2.22,12.17,7.22
22.35,1.64,13.25,6.93
22.35,0.98,14.24,6.66
22.36,0.35,15.29,6.39
22.36,-0.46,16.38,6.03
22.36,-1.28,17.42,5.71
22.36,-1.62,18.11,5.41
22.37,-1.86,18.86,5.17
