Time (s),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s)
22.00,0.23,-0.36,0.03
22.00,0.28,-0.39,0.03
22.00,0.30,-0.40,0.02
22.00,0.37,-0.45,0.02
22.00,0.40,-0.46,0.02
22.01,0.42,-0.48,0.02
22.01,0.47,-0.52,0.02
22.01,0.50,-0.54,0.02
22.01,0.55,-0.57,0.02
22.01,0.61,-0.58,0.02
22.02,0.63,-0.58,0.02
22.02,0.68,-0.59,0.01
22.02,0.70,-0.59,0.00
22.02,0.75,-0.60,-0.04
22.02,0.77,-0.61,-0.06
22.03,0.78,-0.61,-0.08
22.03,0.81,-0.60,-0.13
22.03,0.83,-0.60,-0.17
22.03,0.86,-0.59,-0.23
22.03,0.90,-0.56,-0.30
22.04,0.92,-0.54,-0.34
22.04,0.94,-0.49,-0.39
22.04,0.97,-0.42,-0.44
22.04,1.00,-0.35,-0.48
22.04,1.01,-0.32,-0.50
22.05,1.02,-0.29,-0.52
22.05,1.03,-0.24,-0.57
22.05,1.05,-0.19,-0.63
22.05,1.06,-0.18,-0.67
22.05,1.08,-0.14,-0.73
22.06,1.09,-0.12,-0.77
22.06,1.12,-0.09,-0.84
22.06,1.16,-0.06,-0.92
22.06,1.20,-0.03,-0.99
22.06,1.22,-0.01,-1.03
22.07,1.25,0.01,-1.07
22.07,1.31,0.04,-1.15
22.07,1.37,0.07,-1.22
22.07,1.40,0.09,-1.25
22.07,1.46,0.12,-1.32
22.08,1.53,0.15,-1.39
22.08,1.57,0.17,-1.42
22.08,1.64,0.20,-1.49
22.08,1.76,0.26,-1.58
22.08,1.76,0.26,-1.58
22.09,1.84,0.30,-1.63
22.09,1.88,0.32,-1.66
22.09,1.97,0.36,-1.70
22.09,2.01,0.38,-1.72
22.09,2.10,0.42,-1.76
22.10,2.18,0.46,-1.80
22.10,2.22,0.47,-1.82
22.10,2.31,0.52,-1.85
22.10,2.41,0.55,-1.90
22.10,2.41,0.55,-1.90
22.11,2.47,0.57,-1.93
22.11,2.50,0.58,-1.95
22.11,2.55,0.58,-1.98
