Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2)
32.06,1.02,9.96,-0.87
32.06,1.02,9.95,-0.87
32.06,1.02,9.96,-0.88
32.07,1.03,9.95,-0.87
32.07,1.05,9.94,-0.86
32.07,1.06,9.93,-0.85
32.07,1.07,9.92,-0.85
32.07,1.05,9.92,-0.84
32.08,1.02,9.91,-0.85
32.08,1.01,9.92,-0.85
32.08,0.99,9.91,-0.86
32.08,1.00,9.91,-0.86
32.08,1.02,9.91,-0.85
32.09,1.02,9.91,-0.85
32.09,1.05,9.93,-0.82
32.09,1.05,9.92,-0.82
32.09,1.04,9.92,-0.83
32.09,1.05,9.92,-0.84
32.10,1.07,9.93,-0.85
32.10,1.08,9.93,-0.86
32.10,1.09,9.93,-0.87
32.10,1.09,9.93,-0.88
32.10,1.07,9.94,-0.91
32.11,1.07,9.93,-0.89
32.11,1.08,9.93,-0.89
32.11,1.07,9.91,-0.91
32.11,1.08,9.91,-0.92
32.11,1.09,9.91,-0.94
32.12,1.10,9.91,-0.97
32.12,1.10,9.91,-0.97
32.12,1.08,9.89,-0.98
32.12,1.08,9.88,-0.97
32.12,1.08,9.89,-0.96
32.13,1.09,9.88,-0.94
32.13,1.11,9.90,-0.93
32.13,1.12,9.90,-0.93
32.13,1.09,9.92,-0.94
32.13,1.07,9.92,-0.94
32.14,1.09,9.91,-0.95
32.14,1.09,9.91,-0.95
32.14,1.09,9.91,-0.97
32.14,1.09,9.89,-0.98
32.14,1.08,9.89,-0.98
32.15,1.08,9.91,-0.97
32.15,1.06,9.90,-0.97
32.15,1.05,9.91,-0.97
32.15,1.05,9.90,-0.94
32.15,1.05,9.91,-0.92
32.16,1.04,9.91,-0.90
32.16,1.03,9.91,-0.89
32.16,1.04,9.93,-0.88
32.16,1.04,9.94,-0.88
32.16,1.03,9.93,-0.88
32.17,1.03,9.92,-0.88
32.17,1.02,9.92,-0.88
32.17,1.01,9.91,-0.88
32.17,1.02,9.91,-0.87
32.17,1.01,9.90,-0.86
32.18,1.02,9.90,-0.84
32.18,1.01,9.90,-0.84
32.18,1.00,9.91,-0.83
32.18,1.02,9.90,-0.84
32.18,1.02,9.89,-0.84
32.19,1.02,9.89,-0.85
32.19,1.02,9.89,-0.85
32.19,1.02,9.89,-0.85
32.19,1.00,9.89,-0.85
32.19,1.00,9.89,-0.86
32.20,1.02,9.88,-0.87
32.20,1.01,9.88,-0.87
32.20,1.01,9.88,-0.86
32.20,1.02,9.88,-0.85
32.20,1.02,9.88,-0.83
32.21,1.02,9.89,-0.82
32.21,1.01,9.88,-0.79
32.21,1.02,9.87,-0.79
32.21,1.02,9.86,-0.78
32.21,1.04,9.86,-0.79
32.22,1.06,9.86,-0.81
32.22,1.06,9.85,-0.82
32.22,1.06,9.85,-0.83
32.22,1.06,9.87,-0.85
32.22,1.05,9.87,-0.87
32.23,1.05,9.87,-0.88
32.23,1.07,9.86,-0.90
32.23,1.06,9.87,-0.92
32.23,1.06,9.88,-0.93
32.23,1.08,9.88,-0.95
32.24,1.07,9.90,-0.96
32.24,1.07,9.89,-0.94
32.24,1.08,9.89,-0.91
32.24,1.08,9.89,-0.91
32.24,1.07,9.89,-0.90
32.25,1.07,9.88,-0.90
32.25,1.04,9.88,-0.89
32.25,1.03,9.88,-0.88
32.25,1.03,9.88,-0.88
32.25,1.01,9.88,-0.88
32.26,1.01,9.87,-0.90
32.26,1.02,9.86,-0.90
32.26,1.01,9.87,-0.91
32.26,1.00,9.87,-0.91
32.26,1.01,9.85,-0.90
32.27,1.01,9.83,-0.90
32.27,1.00,9.83,-0.90
32.27,0.99,9.82,-0.89
32.27,0.99,9.82,-0.88
32.27,0.99,9.81,-0.87
32.28,0.99,9.83,-0.86
32.28,0.98,9.83,-0.86
32.28,0.99,9.84,-0.87
32.28,0.99,9.86,-0.86
32.28,0.98,9.84,-0.86
32.29,0.99,9.85,-0.86
32.29,0.99,9.85,-0.88
32.29,0.99,9.85,-0.89
32.29,1.00,9.84,-0.90
32.29,1.00,9.85,-0.90
32.30,0.98,9.86,-0.87
32.30,0.98,9.86,-0.87
32.30,0.96,9.87,-0.82
32.30,0.96,9.89,-0.81
32.30,0.95,9.90,-0.80
32.31,0.93,9.92,-0.81
32.31,0.92,9.92,-0.81
32.31,0.91,9.92,-0.82
32.31,0.90,9.91,-0.84
32.31,0.90,9.91,-0.85
32.32,0.91,9.92,-0.87
32.32,0.91,9.92,-0.87
32.32,0.92,9.92,-0.87
32.32,0.92,9.93,-0.88
32.32,0.92,9.94,-0.89
32.33,0.91,9.92,-0.90
32.33,0.91,9.93,-0.90
32.33,0.93,9.93,-0.90
32.33,0.92,9.93,-0.89
32.33,0.91,9.92,-0.89
32.34,0.93,9.92,-0.89
32.34,0.93,9.92,-0.91
32.34,0.92,9.93,-0.91
32.34,0.92,9.94,-0.92
32.34,0.93,9.94,-0.91
32.35,0.94,9.95,-0.89
32.35,0.93,9.95,-0.88
32.35,0.93,9.95,-0.88
32.35,0.95,9.97,-0.88
32.35,0.96,9.97,-0.88
32.36,0.96,9.96,-0.88
32.36,0.96,9.96,-0.88
32.36,0.97,9.93,-0.89
32.36,0.97,9.92,-0.91
32.36,0.94,9.88,-0.90
32.37,0.94,9.88,-0.91
32.37,0.92,9.87,-0.91
32.37,0.91,9.87,-0.91
32.37,0.91,9.85,-0.90
32.37,0.89,9.83,-0.87
32.38,0.89,9.84,-0.87
32.38,0.89,9.85,-0.87
32.38,0.89,9.85,-0.86
32.38,0.91,9.86,-0.86
32.38,0.92,9.87,-0.88
32.39,0.93,9.86,-0.87
32.39,0.93,9.86,-0.88
32.39,0.93,9.87,-0.88
32.39,0.94,9.88,-0.91
32.39,0.93,9.87,-0.94
32.40,0.93,9.86,-0.94
32.40,0.95,9.86,-0.95
32.40,0.96,9.88,-0.95
32.40,0.96,9.89,-0.96
32.40,0.97,9.90,-0.97
32.41,0.98,9.91,-0.98
32.41,0.98,9.92,-0.99
32.41,0.97,9.93,-1.00
32.41,0.97,9.95,-0.98
32.41,0.99,9.98,-0.98
32.42,0.99,10.02,-0.97
32.42,0.99,10.02,-0.97
32.42,1.01,10.03,-0.98
32.42,1.02,10.04,-0.98
32.42,1.02,10.03,-0.99
32.43,1.03,10.03,-0.98
32.43,1.04,10.03,-1.00
32.43,1.05,10.02,-1.02
32.43,1.05,10.02,-1.03
32.43,1.06,9.99,-1.05
32.44,1.06,9.98,-1.08
32.44,1.06,9.98,-1.09
32.44,1.06,9.96,-1.11
32.44,1.07,9.96,-1.12
32.44,1.08,9.95,-1.13
32.45,1.11,9.94,-1.14
32.45,1.11,9.94,-1.14
32.45,1.10,9.95,-1.13
32.45,1.08,9.94,-1.13
32.45,1.07,9.92,-1.13
32.46,1.07,9.89,-1.13
32.46,1.08,9.88,-1.12
32.46,1.08,9.87,-1.11
32.46,1.09,9.85,-1.07
32.46,1.11,9.85,-1.05
32.47,1.14,9.86,-1.00
32.47,1.13,9.87,-0.97
32.47,1.12,9.88,-0.94
32.47,1.12,9.88,-0.91
32.47,1.12,9.87,-0.90
32.48,1.11,9.87,-0.91
32.48,1.11,9.87,-0.91
32.48,1.10,9.86,-0.90
32.48,1.09,9.86,-0.91
32.48,1.09,9.87,-0.91
32.49,1.09,9.86,-0.90
32.49,1.08,9.86,-0.90
32.49,1.09,9.87,-0.89
32.49,1.11,9.89,-0.89
32.49,1.10,9.90,-0.89
32.50,1.09,9.91,-0.91
32.50,1.10,9.91,-0.88
32.50,1.10,9.91,-0.87
32.50,1.09,9.90,-0.85
32.50,1.09,9.90,-0.86
32.51,1.08,9.90,-0.85
32.51,1.09,9.91,-0.85
32.51,1.07,9.90,-0.84
32.51,1.08,9.89,-0.84
32.51,1.09,9.90,-0.83
32.52,1.10,9.91,-0.80
32.52,1.11,9.90,-0.80
32.52,1.10,9.91,-0.80
32.52,1.09,9.90,-0.79
32.52,1.10,9.89,-0.79
32.53,1.09,9.90,-0.80
32.53,1.10,9.91,-0.81
32.53,1.11,9.91,-0.82
32.53,1.11,9.87,-0.84
32.53,1.11,9.85,-0.85
32.54,1.12,9.85,-0.86
32.54,1.13,9.86,-0.86
32.54,1.12,9.86,-0.86
32.54,1.11,9.85,-0.85
32.54,1.11,9.85,-0.82
32.55,1.12,9.86,-0.80
32.55,1.12,9.85,-0.78
32.55,1.12,9.86,-0.78
32.55,1.12,9.87,-0.79
32.55,1.13,9.89,-0.79
32.56,1.13,9.88,-0.80
32.56,1.13,9.88,-0.81
32.56,1.13,9.88,-0.81
32.56,1.14,9.87,-0.82
32.56,1.14,9.88,-0.84
32.57,1.14,9.87,-0.84
32.57,1.13,9.87,-0.83
32.57,1.13,9.87,-0.80
32.57,1.13,9.87,-0.80
32.57,1.15,9.87,-0.79
32.58,1.16,9.88,-0.78
32.58,1.15,9.89,-0.77
32.58,1.14,9.90,-0.76
32.58,1.14,9.89,-0.76
32.58,1.15,9.89,-0.76
32.59,1.15,9.89,-0.74
32.59,1.17,9.89,-0.75
32.59,1.16,9.90,-0.73
32.59,1.17,9.90,-0.73
32.59,1.17,9.90,-0.71
32.60,1.17,9.90,-0.72
32.60,1.18,9.90,-0.72
32.60,1.18,9.89,-0.72
32.60,1.17,9.90,-0.72
32.60,1.14,9.91,-0.72
32.61,1.14,9.90,-0.73
32.61,1.14,9.90,-0.74
32.61,1.14,9.89,-0.74
32.61,1.13,9.88,-0.75
32.61,1.13,9.87,-0.77
32.62,1.12,9.86,-0.79
32.62,1.12,9.86,-0.79
32.62,1.12,9.83,-0.81
32.62,1.13,9.83,-0.82
32.62,1.12,9.83,-0.79
32.63,1.10,9.83,-0.80
32.63,1.09,9.83,-0.81
32.63,1.08,9.83,-0.79
32.63,1.06,9.81,-0.79
32.63,1.06,9.81,-0.79
32.64,1.06,9.80,-0.80
32.64,1.06,9.81,-0.80
32.64,1.06,9.85,-0.80
32.64,1.07,9.85,-0.79
32.64,1.07,9.85,-0.78
32.65,1.06,9.88,-0.76
32.65,1.05,9.88,-0.76
32.65,1.05,9.89,-0.76
32.65,1.05,9.91,-0.78
32.65,1.06,9.92,-0.79
32.66,1.06,9.94,-0.83
32.66,1.06,9.94,-0.83
32.66,1.07,9.94,-0.84
32.66,1.07,9.94,-0.86
32.66,1.07,9.95,-0.87
32.67,1.07,9.95,-0.89
32.67,1.07,9.96,-0.91
32.67,1.07,9.96,-0.93
32.67,1.10,9.96,-0.95
32.67,1.10,9.96,-0.96
32.68,1.11,9.97,-0.96
32.68,1.12,9.98,-0.96
32.68,1.11,9.96,-0.96
32.68,1.13,9.95,-0.96
32.68,1.12,9.96,-0.96
32.69,1.13,9.97,-0.97
32.69,1.11,9.96,-0.98
32.69,1.12,9.95,-0.98
32.69,1.13,9.94,-0.95
32.69,1.12,9.94,-0.94
32.70,1.14,9.95,-0.93
32.70,1.14,9.95,-0.93
32.70,1.13,9.95,-0.93
32.70,1.14,9.94,-0.93
32.70,1.17,9.94,-0.93
32.71,1.18,9.94,-0.93
32.71,1.19,9.94,-0.91
32.71,1.19,9.93,-0.92
32.71,1.19,9.91,-0.92
32.71,1.21,9.91,-0.93
32.72,1.23,9.91,-0.95
32.72,1.23,9.91,-0.95
32.72,1.24,9.91,-0.96
32.72,1.23,9.90,-0.95
32.72,1.24,9.91,-0.96
32.73,1.24,9.91,-0.96
32.73,1.23,9.88,-0.96
32.73,1.23,9.89,-0.97
32.73,1.24,9.89,-0.98
32.73,1.25,9.86,-0.99
32.74,1.26,9.85,-0.99
32.74,1.25,9.86,-0.99
32.74,1.25,9.85,-1.00
32.74,1.24,9.84,-1.00
32.74,1.23,9.83,-1.00
32.75,1.24,9.83,-1.02
32.75,1.23,9.83,-1.04
32.75,1.21,9.84,-1.03
32.75,1.21,9.83,-1.04
32.75,1.19,9.85,-1.04
32.76,1.17,9.85,-1.05
32.76,1.16,9.85,-1.06
32.76,1.16,9.87,-1.07
32.76,1.16,9.89,-1.07
32.76,1.16,9.91,-1.08
32.77,1.16,9.93,-1.10
32.77,1.16,9.95,-1.10
32.77,1.17,9.98,-1.11
32.77,1.18,10.00,-1.11
32.77,1.17,10.01,-1.13
32.78,1.16,10.02,-1.14
32.78,1.15,10.02,-1.14
32.78,1.16,10.05,-1.15
32.78,1.15,10.04,-1.15
32.78,1.15,10.05,-1.15
32.79,1.15,10.05,-1.17
32.79,1.15,10.05,-1.18
32.79,1.15,10.07,-1.16
32.79,1.16,10.08,-1.17
32.79,1.16,10.08,-1.18
32.80,1.15,10.08,-1.18
32.80,1.15,10.09,-1.18
32.80,1.15,10.08,-1.17
32.80,1.16,10.11,-1.17
32.80,1.17,10.12,-1.17
32.81,1.18,10.13,-1.17
32.81,1.19,10.15,-1.16
32.81,1.18,10.18,-1.13
32.81,1.19,10.18,-1.13
32.81,1.20,10.18,-1.12
32.82,1.20,10.19,-1.11
32.82,1.20,10.20,-1.10
32.82,1.23,10.21,-1.08
32.82,1.24,10.22,-1.09
32.82,1.24,10.23,-1.07
32.83,1.24,10.25,-1.04
32.83,1.24,10.26,-1.02
32.83,1.24,10.27,-1.00
32.83,1.24,10.28,-0.98
32.83,1.24,10.28,-0.98
32.84,1.23,10.30,-0.96
32.84,1.23,10.31,-0.95
32.84,1.24,10.31,-0.95
32.84,1.24,10.31,-0.96
32.84,1.23,10.30,-0.97
32.85,1.23,10.30,-0.96
32.85,1.21,10.29,-0.96
32.85,1.21,10.28,-0.96
32.85,1.21,10.27,-0.93
32.85,1.21,10.23,-0.92
32.86,1.16,10.20,-0.86
32.86,1.14,10.19,-0.85
32.86,1.13,10.17,-0.83
32.86,1.13,10.14,-0.80
32.86,1.12,10.14,-0.74
32.87,1.13,10.13,-0.72
32.87,1.13,10.11,-0.69
32.87,1.13,10.10,-0.69
32.87,1.12,10.09,-0.68
32.87,1.12,10.08,-0.67
32.88,1.10,10.07,-0.64
32.88,1.11,10.07,-0.63
32.88,1.11,10.08,-0.63
32.88,1.11,10.09,-0.64
32.88,1.09,10.09,-0.66
32.89,1.09,10.09,-0.68
32.89,1.04,10.07,-0.73
32.89,1.03,10.07,-0.74
32.89,1.05,10.08,-0.77
32.89,1.02,10.07,-0.84
32.90,0.97,10.09,-0.91
32.90,0.93,10.10,-0.95
32.90,0.85,10.12,-1.04
32.90,0.81,10.11,-1.11
32.90,0.71,10.10,-1.27
32.91,0.69,10.13,-1.34
32.91,0.68,10.20,-1.45
32.91,0.65,10.25,-1.63
32.91,0.63,10.28,-1.71
32.91,0.60,10.36,-1.91
32.92,0.58,10.45,-2.09
32.92,0.54,10.45,-2.18
32.92,0.49,10.51,-2.35
32.92,0.48,10.56,-2.43
32.92,0.47,10.66,-2.58
32.93,0.46,10.76,-2.69
32.93,0.45,10.79,-2.76
32.93,0.43,10.85,-2.89
32.93,0.40,10.87,-2.96
32.93,0.34,10.92,-3.07
32.94,0.34,10.96,-3.12
32.94,0.34,10.95,-3.15
32.94,0.32,10.96,-3.19
32.94,0.31,10.96,-3.20
32.94,0.29,10.97,-3.22
32.95,0.27,10.95,-3.20
32.95,0.27,10.93,-3.16
32.95,0.26,10.87,-3.11
32.95,0.25,10.84,-3.06
32.95,0.28,10.77,-2.89
32.96,0.25,10.64,-2.71
32.96,0.22,10.64,-2.60
32.96,0.20,10.54,-2.41
32.96,0.21,10.43,-2.31
32.96,0.25,10.37,-2.28
32.97,0.36,10.28,-2.26
32.97,0.41,10.23,-2.26
32.97,0.52,10.13,-2.34
32.97,0.62,9.99,-2.46
32.97,0.67,9.93,-2.55
32.98,0.74,9.80,-2.72
32.98,0.80,9.75,-2.79
32.98,0.89,9.61,-2.94
32.98,1.00,9.48,-3.11
32.98,1.03,9.42,-3.20
32.99,1.12,9.25,-3.34
32.99,1.17,9.09,-3.41
32.99,1.25,9.00,-3.52
32.99,1.29,8.83,-3.63
32.99,1.31,8.76,-3.70
33.00,1.41,8.61,-3.82
33.00,1.46,8.47,-3.92
33.00,1.49,8.41,-3.96
33.00,1.48,8.30,-4.05
33.00,1.46,8.27,-4.08
33.01,1.41,8.18,-4.14
33.01,1.42,8.12,-4.15
33.01,1.41,8.09,-4.15
33.01,1.38,8.05,-4.15
33.01,1.34,8.04,-4.16
33.02,1.29,8.01,-4.14
33.02,1.29,8.01,-4.13
33.02,1.29,8.02,-4.13
33.02,1.31,8.04,-4.09
33.02,1.30,8.06,-4.03
33.03,1.33,8.08,-4.01
33.03,1.36,8.13,-3.93
33.03,1.38,8.16,-3.90
33.03,1.39,8.21,-3.84
