Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2)
20.06,-0.22,10.03,-0.09
20.06,-0.21,10.03,-0.10
20.06,-0.18,10.03,-0.10
20.06,-0.16,10.04,-0.11
20.07,-0.16,10.04,-0.11
20.07,-0.18,10.04,-0.12
20.07,-0.18,10.04,-0.12
20.07,-0.18,10.04,-0.12
20.07,-0.17,10.05,-0.14
20.08,-0.17,10.06,-0.14
20.08,-0.15,10.06,-0.15
20.08,-0.14,10.05,-0.17
20.08,-0.14,10.04,-0.17
20.08,-0.13,10.05,-0.17
20.09,-0.13,10.04,-0.17
20.09,-0.13,10.04,-0.17
20.09,-0.14,10.05,-0.17
20.09,-0.13,10.04,-0.17
20.09,-0.14,10.03,-0.19
20.10,-0.14,10.03,-0.19
20.10,-0.14,10.02,-0.19
20.10,-0.15,10.02,-0.17
20.10,-0.14,10.02,-0.17
20.10,-0.12,10.00,-0.17
20.11,-0.14,10.01,-0.15
20.11,-0.14,10.00,-0.14
20.11,-0.12,9.97,-0.14
20.11,-0.12,9.98,-0.14
20.11,-0.13,9.98,-0.11
20.12,-0.14,9.98,-0.09
20.12,-0.14,9.98,-0.08
20.12,-0.14,9.98,-0.07
20.12,-0.14,9.97,-0.07
20.12,-0.15,9.97,-0.05
20.13,-0.15,9.96,-0.03
20.13,-0.16,9.97,-0.04
20.13,-0.17,9.96,-0.05
20.13,-0.17,9.97,-0.06
20.13,-0.18,9.96,-0.06
20.14,-0.18,9.96,-0.06
20.14,-0.18,9.96,-0.06
20.14,-0.18,9.96,-0.06
20.14,-0.19,9.96,-0.06
20.14,-0.19,9.95,-0.06
20.15,-0.19,9.96,-0.06
20.15,-0.19,9.97,-0.06
20.15,-0.18,9.97,-0.08
20.15,-0.19,9.98,-0.08
20.15,-0.19,9.98,-0.09
20.16,-0.20,9.98,-0.09
20.16,-0.19,9.98,-0.09
20.16,-0.19,9.99,-0.09
20.16,-0.17,10.00,-0.09
20.16,-0.17,10.00,-0.09
20.17,-0.16,10.01,-0.09
20.17,-0.16,10.02,-0.09
20.17,-0.16,10.04,-0.09
20.17,-0.15,10.05,-0.09
20.17,-0.14,10.07,-0.07
20.18,-0.14,10.07,-0.07
20.18,-0.12,10.08,-0.06
20.18,-0.11,10.08,-0.06
20.18,-0.10,10.10,-0.05
20.18,-0.09,10.11,-0.05
20.19,-0.08,10.11,-0.03
20.19,-0.06,10.10,-0.02
20.19,-0.06,10.09,-0.02
20.19,-0.06,10.09,0.00
20.19,-0.05,10.07,0.03
20.20,-0.04,10.05,0.04
20.20,-0.03,10.04,0.03
20.20,-0.03,10.04,0.02
20.20,-0.02,10.02,0.04
20.20,-0.01,10.02,0.03
20.21,0.00,10.02,0.03
20.21,-0.01,10.01,0.03
20.21,-0.01,10.01,0.03
20.21,-0.02,10.00,0.03
20.21,0.01,9.97,0.03
20.22,0.01,9.97,0.03
20.22,0.02,9.98,0.01
20.22,0.03,9.97,0.01
20.22,0.01,9.96,-0.01
20.22,0.02,9.95,-0.03
20.23,0.01,9.96,-0.05
20.23,0.00,9.96,-0.07
20.23,0.00,9.97,-0.07
20.23,0.00,9.96,-0.06
20.23,-0.01,9.96,-0.07
20.24,-0.01,9.96,-0.07
20.24,-0.02,9.96,-0.05
20.24,-0.04,9.97,-0.07
20.24,-0.05,9.98,-0.09
20.24,-0.06,10.00,-0.09
20.25,-0.06,10.01,-0.10
20.25,-0.07,10.03,-0.10
20.25,-0.08,10.02,-0.10
20.25,-0.09,10.03,-0.10
20.25,-0.09,10.03,-0.10
20.26,-0.10,10.03,-0.09
20.26,-0.10,10.03,-0.08
20.26,-0.11,10.04,-0.08
20.26,-0.13,10.03,-0.08
20.26,-0.13,10.04,-0.08
20.27,-0.13,10.05,-0.09
20.27,-0.13,10.05,-0.10
20.27,-0.13,10.05,-0.11
20.27,-0.13,10.05,-0.12
20.27,-0.13,10.06,-0.12
20.28,-0.14,10.05,-0.12
20.28,-0.15,10.05,-0.11
20.28,-0.13,10.05,-0.11
20.28,-0.13,10.05,-0.10
20.28,-0.12,10.05,-0.09
