Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2)
19.07,-1.77,9.90,-0.08
19.07,-1.77,9.90,-0.07
19.07,-1.76,9.89,-0.07
19.07,-1.74,9.89,-0.07
19.08,-1.74,9.91,-0.05
19.08,-1.73,9.91,-0.06
19.08,-1.73,9.90,-0.04
19.08,-1.72,9.89,-0.02
19.08,-1.72,9.88,-0.03
19.09,-1.70,9.89,-0.02
19.09,-1.69,9.89,-0.03
19.09,-1.69,9.89,-0.03
19.09,-1.69,9.88,-0.04
19.09,-1.68,9.88,-0.05
19.10,-1.67,9.87,-0.06
19.10,-1.68,9.88,-0.06
19.10,-1.69,9.87,-0.05
19.10,-1.70,9.85,-0.07
19.10,-1.70,9.85,-0.07
19.11,-1.69,9.86,-0.06
19.11,-1.68,9.86,-0.06
19.11,-1.67,9.85,-0.06
19.11,-1.68,9.87,-0.09
19.11,-1.70,9.87,-0.10
19.12,-1.69,9.87,-0.13
19.12,-1.68,9.87,-0.14
19.12,-1.69,9.87,-0.15
19.12,-1.68,9.89,-0.15
19.12,-1.68,9.91,-0.15
19.13,-1.69,9.94,-0.15
19.13,-1.69,9.95,-0.16
19.13,-1.69,9.95,-0.15
19.13,-1.70,9.97,-0.16
19.13,-1.71,9.98,-0.15
19.14,-1.74,9.99,-0.16
19.14,-1.75,9.97,-0.19
19.14,-1.75,9.97,-0.19
19.14,-1.77,10.00,-0.19
19.14,-1.77,9.99,-0.19
19.15,-1.76,10.00,-0.20
19.15,-1.76,10.01,-0.18
19.15,-1.75,10.01,-0.17
19.15,-1.73,9.98,-0.14
19.15,-1.75,10.00,-0.13
19.16,-1.75,9.98,-0.13
19.16,-1.72,9.95,-0.12
19.16,-1.71,9.94,-0.10
19.16,-1.68,9.93,-0.06
19.16,-1.68,9.91,-0.05
19.17,-1.67,9.90,-0.04
19.17,-1.65,9.88,-0.01
19.17,-1.65,9.87,0.00
19.17,-1.62,9.87,0.03
19.17,-1.59,9.85,0.04
19.18,-1.58,9.85,0.05
19.18,-1.56,9.85,0.06
19.18,-1.57,9.85,0.08
19.18,-1.58,9.88,0.09
19.18,-1.57,9.87,0.09
19.19,-1.57,9.86,0.09
19.19,-1.57,9.87,0.07
19.19,-1.56,9.87,0.06
19.19,-1.56,9.87,0.04
19.19,-1.57,9.89,0.03
19.20,-1.56,9.89,0.01
19.20,-1.56,9.92,-0.01
19.20,-1.58,9.94,-0.03
19.20,-1.57,9.96,-0.06
19.20,-1.57,9.96,-0.07
19.21,-1.57,9.96,-0.07
19.21,-1.58,9.99,-0.08
19.21,-1.58,10.00,-0.10
19.21,-1.57,10.01,-0.10
19.21,-1.57,9.99,-0.10
19.22,-1.57,10.00,-0.10
19.22,-1.56,10.01,-0.10
19.22,-1.58,10.02,-0.08
19.22,-1.58,10.00,-0.07
19.22,-1.57,10.00,-0.06
19.23,-1.58,9.96,-0.05
19.23,-1.58,9.96,-0.05
19.23,-1.58,9.95,-0.07
19.23,-1.58,9.95,-0.07
19.23,-1.60,9.94,-0.08
19.24,-1.58,9.93,-0.08
19.24,-1.58,9.93,-0.10
19.24,-1.58,9.91,-0.10
19.24,-1.59,9.90,-0.09
19.24,-1.59,9.90,-0.08
19.25,-1.55,9.89,-0.08
19.25,-1.54,9.89,-0.08
19.25,-1.53,9.87,-0.07
19.25,-1.54,9.85,-0.08
19.25,-1.54,9.86,-0.08
19.26,-1.54,9.87,-0.06
19.26,-1.54,9.88,-0.06
19.26,-1.53,9.90,-0.03
19.26,-1.53,9.91,-0.02
19.26,-1.52,9.90,-0.01
19.27,-1.51,9.91,0.01
19.27,-1.52,9.91,0.02
19.27,-1.54,9.91,0.03
19.27,-1.54,9.92,0.04
19.27,-1.54,9.92,0.04
19.28,-1.53,9.91,0.04
19.28,-1.54,9.91,0.04
19.28,-1.56,9.92,0.03
19.28,-1.58,9.93,0.02
19.28,-1.58,9.94,0.00
19.29,-1.58,9.93,-0.04
19.29,-1.61,9.93,-0.06
19.29,-1.62,9.93,-0.08
19.29,-1.66,9.93,-0.10
19.29,-1.67,9.93,-0.10
19.30,-1.67,9.95,-0.11
19.30,-1.69,9.94,-0.13
19.30,-1.70,9.94,-0.14
19.30,-1.73,9.93,-0.16
19.30,-1.73,9.93,-0.16
19.31,-1.74,9.93,-0.17
19.31,-1.75,9.92,-0.17
19.31,-1.75,9.91,-0.17
19.31,-1.75,9.91,-0.14
19.31,-1.76,9.88,-0.13
19.32,-1.77,9.87,-0.14
19.32,-1.76,9.85,-0.14
19.32,-1.76,9.83,-0.15
19.32,-1.77,9.82,-0.14
19.32,-1.77,9.82,-0.15
19.33,-1.77,9.80,-0.15
19.33,-1.77,9.78,-0.17
19.33,-1.79,9.78,-0.16
19.33,-1.79,9.76,-0.16
19.33,-1.78,9.77,-0.18
19.34,-1.78,9.76,-0.18
19.34,-1.77,9.76,-0.19
19.34,-1.77,9.76,-0.19
19.34,-1.78,9.78,-0.20
19.34,-1.79,9.79,-0.21
19.35,-1.79,9.80,-0.22
19.35,-1.80,9.78,-0.23
19.35,-1.81,9.78,-0.24
19.35,-1.81,9.79,-0.24
19.35,-1.80,9.82,-0.26
19.36,-1.80,9.82,-0.26
19.36,-1.80,9.84,-0.25
19.36,-1.81,9.84,-0.25
19.36,-1.78,9.87,-0.25
19.36,-1.77,9.88,-0.26
19.37,-1.78,9.88,-0.25
19.37,-1.80,9.90,-0.24
19.37,-1.79,9.91,-0.24
19.37,-1.79,9.92,-0.24
19.37,-1.77,9.93,-0.26
19.38,-1.77,9.93,-0.25
19.38,-1.79,9.90,-0.24
19.38,-1.80,9.89,-0.23
19.38,-1.76,9.91,-0.25
19.38,-1.75,9.91,-0.26
19.39,-1.74,9.89,-0.25
19.39,-1.73,9.89,-0.25
19.39,-1.73,9.90,-0.26
19.39,-1.73,9.89,-0.25
19.39,-1.75,9.88,-0.26
19.40,-1.73,9.88,-0.27
19.40,-1.72,9.87,-0.28
19.40,-1.72,9.86,-0.27
19.40,-1.72,9.86,-0.26
19.40,-1.73,9.86,-0.27
19.41,-1.73,9.86,-0.29
19.41,-1.72,9.88,-0.29
19.41,-1.75,9.89,-0.29
19.41,-1.75,9.90,-0.31
19.41,-1.76,9.90,-0.33
19.42,-1.78,9.91,-0.34
19.42,-1.79,9.91,-0.36
19.42,-1.79,9.90,-0.35
19.42,-1.80,9.89,-0.36
19.42,-1.81,9.89,-0.35
19.43,-1.82,9.87,-0.31
19.43,-1.83,9.87,-0.30
19.43,-1.83,9.84,-0.30
19.43,-1.84,9.84,-0.28
19.43,-1.84,9.83,-0.26
19.44,-1.84,9.81,-0.25
19.44,-1.84,9.81,-0.24
19.44,-1.87,9.79,-0.21
19.44,-1.87,9.79,-0.19
19.44,-1.87,9.78,-0.19
19.45,-1.89,9.77,-0.21
19.45,-1.90,9.75,-0.21
19.45,-1.88,9.74,-0.20
19.45,-1.88,9.76,-0.18
19.45,-1.89,9.75,-0.19
19.46,-1.89,9.74,-0.19
19.46,-1.91,9.72,-0.18
19.46,-1.91,9.73,-0.18
19.46,-1.92,9.74,-0.20
19.46,-1.93,9.74,-0.22
19.47,-1.92,9.79,-0.24
19.47,-1.93,9.80,-0.26
19.47,-1.94,9.81,-0.27
19.47,-1.93,9.82,-0.28
19.47,-1.92,9.82,-0.28
19.48,-1.91,9.84,-0.29
19.48,-1.91,9.88,-0.27
19.48,-1.91,9.90,-0.27
19.48,-1.91,9.91,-0.26
19.48,-1.90,9.91,-0.26
19.49,-1.91,9.90,-0.26
19.49,-1.95,9.92,-0.26
19.49,-1.97,9.92,-0.26
19.49,-1.96,9.92,-0.25
19.49,-1.89,9.92,-0.28
19.50,-1.88,9.91,-0.27
19.50,-1.90,9.90,-0.25
19.50,-1.88,9.89,-0.24
19.50,-1.83,9.88,-0.23
19.50,-1.82,9.86,-0.22
19.51,-1.81,9.86,-0.21
19.51,-1.80,9.86,-0.19
19.51,-1.78,9.84,-0.19
19.51,-1.75,9.83,-0.20
19.51,-1.73,9.83,-0.21
19.52,-1.73,9.84,-0.22
19.52,-1.73,9.84,-0.20
19.52,-1.73,9.84,-0.20
19.52,-1.71,9.85,-0.19
19.52,-1.71,9.85,-0.17
19.53,-1.71,9.87,-0.17
19.53,-1.69,9.88,-0.20
19.53,-1.67,9.90,-0.22
19.53,-1.66,9.91,-0.23
19.53,-1.67,9.91,-0.23
19.54,-1.68,9.92,-0.24
19.54,-1.67,9.93,-0.27
19.54,-1.65,9.95,-0.27
19.54,-1.63,9.94,-0.26
19.54,-1.63,9.96,-0.26
19.55,-1.64,9.98,-0.25
19.55,-1.63,9.99,-0.21
19.55,-1.63,10.00,-0.18
19.55,-1.62,10.00,-0.17
19.55,-1.60,10.00,-0.14
19.56,-1.60,9.97,-0.14
19.56,-1.59,9.96,-0.14
19.56,-1.59,9.96,-0.16
19.56,-1.59,9.93,-0.16
19.56,-1.58,9.93,-0.15
19.57,-1.59,9.91,-0.15
19.57,-1.59,9.91,-0.14
19.57,-1.61,9.89,-0.14
19.57,-1.61,9.90,-0.13
19.57,-1.61,9.89,-0.11
19.58,-1.61,9.85,-0.12
19.58,-1.63,9.84,-0.13
19.58,-1.63,9.81,-0.12
19.58,-1.63,9.81,-0.14
19.58,-1.64,9.81,-0.13
19.59,-1.68,9.81,-0.14
19.59,-1.69,9.82,-0.14
19.59,-1.68,9.83,-0.13
19.59,-1.66,9.85,-0.11
19.59,-1.67,9.85,-0.11
19.60,-1.68,9.83,-0.09
19.60,-1.67,9.84,-0.09
19.60,-1.67,9.87,-0.11
19.60,-1.66,9.91,-0.14
19.60,-1.66,9.91,-0.14
19.61,-1.65,9.91,-0.14
19.61,-1.64,9.91,-0.14
19.61,-1.61,9.94,-0.16
19.61,-1.60,9.94,-0.17
19.61,-1.61,9.95,-0.19
19.62,-1.60,9.96,-0.22
19.62,-1.59,9.97,-0.25
19.62,-1.58,9.97,-0.27
19.62,-1.58,9.99,-0.28
19.62,-1.58,9.99,-0.28
19.63,-1.59,9.99,-0.28
19.63,-1.60,9.97,-0.27
19.63,-1.61,9.96,-0.27
19.63,-1.62,9.95,-0.27
19.63,-1.62,9.93,-0.26
19.64,-1.61,9.91,-0.26
19.64,-1.61,9.90,-0.27
19.64,-1.62,9.89,-0.26
19.64,-1.63,9.84,-0.28
19.64,-1.63,9.83,-0.28
19.65,-1.61,9.82,-0.26
19.65,-1.61,9.78,-0.23
19.65,-1.61,9.76,-0.23
19.65,-1.62,9.76,-0.19
19.65,-1.64,9.74,-0.16
19.66,-1.64,9.73,-0.13
19.66,-1.64,9.74,-0.08
19.66,-1.64,9.73,-0.06
19.66,-1.67,9.76,-0.02
19.66,-1.67,9.76,-0.02
19.67,-1.66,9.77,-0.03
19.67,-1.66,9.79,-0.03
19.67,-1.67,9.80,-0.03
19.67,-1.68,9.81,-0.05
19.67,-1.71,9.83,-0.05
19.68,-1.71,9.85,-0.05
19.68,-1.72,9.85,-0.06
19.68,-1.74,9.85,-0.06
19.68,-1.77,9.90,-0.05
19.68,-1.75,9.91,-0.05
19.69,-1.73,9.91,-0.06
19.69,-1.73,9.90,-0.07
19.69,-1.71,9.92,-0.08
19.69,-1.71,9.91,-0.09
19.69,-1.70,9.90,-0.09
19.70,-1.69,9.90,-0.10
19.70,-1.69,9.90,-0.12
19.70,-1.69,9.90,-0.13
19.70,-1.70,9.91,-0.12
19.70,-1.70,9.91,-0.12
19.71,-1.71,9.91,-0.11
19.71,-1.71,9.90,-0.10
19.71,-1.71,9.88,-0.10
19.71,-1.71,9.88,-0.10
19.71,-1.71,9.88,-0.12
19.72,-1.70,9.85,-0.16
19.72,-1.67,9.86,-0.17
19.72,-1.67,9.86,-0.22
19.72,-1.67,9.86,-0.26
19.72,-1.70,9.87,-0.28
19.73,-1.72,9.86,-0.31
19.73,-1.73,9.86,-0.33
19.73,-1.77,9.86,-0.37
19.73,-1.78,9.87,-0.38
19.73,-1.83,9.86,-0.41
19.74,-1.88,9.87,-0.41
19.74,-1.89,9.88,-0.41
19.74,-1.91,9.90,-0.42
19.74,-1.98,9.88,-0.42
19.74,-1.98,9.89,-0.41
19.75,-2.00,9.94,-0.40
19.75,-2.01,9.95,-0.38
19.75,-2.04,9.94,-0.37
19.75,-2.06,9.95,-0.36
19.75,-2.10,9.96,-0.34
19.76,-2.12,9.96,-0.30
19.76,-2.14,9.96,-0.29
19.76,-2.18,9.93,-0.29
19.76,-2.20,9.92,-0.32
19.76,-2.21,9.92,-0.34
19.77,-2.22,9.94,-0.38
19.77,-2.22,9.94,-0.40
19.77,-2.19,9.95,-0.44
19.77,-2.15,9.97,-0.48
19.77,-2.14,9.99,-0.48
19.78,-2.10,10.00,-0.47
19.78,-2.07,10.02,-0.47
19.78,-2.04,10.02,-0.46
19.78,-1.96,10.02,-0.44
19.78,-1.92,10.03,-0.43
19.79,-1.84,10.03,-0.41
19.79,-1.75,10.03,-0.41
19.79,-1.71,10.03,-0.40
19.79,-1.64,10.04,-0.38
19.79,-1.60,10.04,-0.39
19.80,-1.53,10.04,-0.40
19.80,-1.47,10.04,-0.39
19.80,-1.45,10.05,-0.38
19.80,-1.38,10.07,-0.33
19.80,-1.38,10.07,-0.33
19.81,-1.34,10.08,-0.27
19.81,-1.31,10.05,-0.19
19.81,-1.29,10.04,-0.14
19.81,-1.24,10.02,-0.06
19.81,-1.23,9.98,-0.03
19.82,-1.24,9.94,0.04
19.82,-1.29,9.84,0.08
19.82,-1.31,9.76,0.11
19.82,-1.19,9.57,0.14
19.82,-1.06,9.42,0.18
19.83,-1.09,9.42,0.18
19.83,-1.22,9.36,0.13
19.83,-1.32,9.33,0.08
19.83,-1.50,9.21,-0.03
19.83,-1.66,9.07,-0.15
19.84,-1.75,8.99,-0.18
19.84,-1.83,8.82,-0.25
19.84,-1.86,8.75,-0.28
19.84,-2.07,8.53,-0.34
19.84,-2.15,8.47,-0.38
19.85,-2.22,8.42,-0.41
19.85,-2.32,8.34,-0.49
19.85,-2.37,8.28,-0.62
19.85,-2.48,8.25,-0.68
19.85,-2.55,8.21,-0.81
19.86,-2.60,8.18,-0.88
19.86,-2.74,8.20,-1.02
19.86,-2.85,8.21,-1.17
19.86,-2.99,8.23,-1.28
19.86,-3.06,8.28,-1.32
19.87,-3.14,8.33,-1.37
19.87,-3.32,8.43,-1.44
19.87,-3.47,8.56,-1.50
19.87,-3.56,8.63,-1.51
19.87,-3.75,8.78,-1.58
19.88,-3.80,8.87,-1.61
19.88,-3.90,9.12,-1.67
19.88,-4.02,9.39,-1.73
19.88,-4.03,9.76,-1.81
19.88,-4.03,9.94,-1.84
19.89,-4.03,10.23,-1.91
19.89,-4.07,10.32,-1.98
19.89,-4.22,10.42,-2.13
19.89,-4.35,10.41,-2.23
19.89,-4.80,10.18,-2.51
19.90,-5.19,9.90,-2.85
19.90,-5.24,9.91,-2.94
19.90,-5.09,10.11,-2.93
19.90,-4.73,10.42,-2.69
19.90,-4.54,10.58,-2.53
19.91,-4.28,10.87,-2.25
19.91,-4.15,11.06,-2.17
19.91,-4.06,11.32,-2.16
19.91,-4.07,11.41,-2.23
19.91,-4.26,11.55,-2.48
19.92,-4.53,11.70,-2.85
19.92,-4.66,11.73,-3.05
19.92,-4.89,11.77,-3.41
19.92,-5.20,11.71,-3.77
19.92,-5.33,11.65,-3.99
19.93,-5.55,11.52,-4.38
19.93,-5.62,11.45,-4.58
19.93,-5.67,11.34,-4.94
19.93,-5.66,11.16,-5.20
19.93,-5.64,11.06,-5.28
19.94,-5.60,10.90,-5.32
19.94,-5.54,10.82,-5.27
19.94,-5.40,10.66,-5.07
19.94,-5.26,10.46,-4.72
19.94,-5.19,10.36,-4.51
19.95,-5.02,10.17,-4.03
19.95,-4.94,9.94,-3.80
19.95,-4.81,9.85,-3.31
19.95,-4.76,9.65,-2.80
19.95,-4.73,9.54,-2.55
19.96,-4.69,9.35,-2.13
19.96,-4.68,9.21,-1.87
19.96,-4.70,9.15,-1.81
19.96,-4.80,9.02,-1.80
19.96,-4.88,8.98,-1.84
19.97,-5.09,8.89,-1.98
19.97,-5.30,8.82,-2.21
19.97,-5.42,8.79,-2.32
19.97,-5.62,8.72,-2.59
19.97,-5.70,8.70,-2.72
19.98,-5.81,8.66,-2.98
19.98,-5.88,8.59,-3.21
19.98,-5.89,8.55,-3.31
19.98,-5.94,8.49,-3.54
19.98,-5.94,8.47,-3.59
19.99,-5.89,8.44,-3.65
19.99,-5.80,8.43,-3.70
19.99,-5.76,8.42,-3.70
19.99,-5.67,8.37,-3.69
19.99,-5.55,8.28,-3.68
20.00,-5.49,8.24,-3.67
20.00,-5.39,8.16,-3.66
20.00,-5.37,8.11,-3.65
20.00,-5.34,7.99,-3.59
20.00,-5.34,7.92,-3.58
20.01,-5.35,7.86,-3.58
20.01,-5.30,7.72,-3.57
20.01,-5.25,7.67,-3.56
20.01,-5.13,7.53,-3.55
20.01,-5.04,7.40,-3.54
20.02,-4.98,7.32,-3.54
20.02,-4.86,7.19,-3.53
20.02,-4.71,7.05,-3.54
20.02,-4.59,6.88,-3.51
20.02,-4.52,6.81,-3.50
20.03,-4.46,6.73,-3.51
20.03,-4.31,6.57,-3.51
20.03,-4.17,6.41,-3.51
20.03,-4.10,6.33,-3.51
20.03,-3.96,6.18,-3.50
20.04,-3.87,6.12,-3.49
20.04,-3.71,5.98,-3.48
20.04,-3.61,5.83,-3.46
20.04,-3.51,5.71,-3.43
20.04,-3.46,5.63,-3.42
20.05,-3.42,5.55,-3.40
20.05,-3.38,5.42,-3.39
20.05,-3.37,5.29,-3.35
20.05,-3.37,5.23,-3.34
20.05,-3.41,5.10,-3.33
20.06,-3.45,4.99,-3.31
20.06,-3.45,4.94,-3.28
20.06,-3.48,4.87,-3.22
20.06,-3.51,4.81,-3.17
20.06,-3.50,4.77,-3.15
20.07,-3.51,4.69,-3.11
20.07,-3.50,4.64,-3.07
20.07,-3.50,4.57,-3.03
20.07,-3.50,4.54,-3.00
20.07,-3.49,4.50,-2.96
20.08,-3.51,4.45,-2.93
20.08,-3.52,4.43,-2.91
20.08,-3.52,4.38,-2.87
20.08,-3.52,4.31,-2.85
20.08,-3.51,4.28,-2.82
20.09,-3.51,4.23,-2.76
20.09,-3.51,4.20,-2.73
20.09,-3.53,4.15,-2.68
20.09,-3.54,4.12,-2.62
20.09,-3.55,4.10,-2.60
20.10,-3.55,4.06,-2.56
20.10,-3.54,4.03,-2.52
20.10,-3.56,4.00,-2.48
20.10,-3.56,3.97,-2.41
20.10,-3.56,3.97,-2.41
20.11,-3.55,3.97,-2.36
20.11,-3.56,3.95,-2.34
20.11,-3.58,3.94,-2.32
20.11,-3.60,3.97,-2.31
20.11,-3.60,3.96,-2.31
20.12,-3.61,3.95,-2.31
20.12,-3.62,3.98,-2.33
20.12,-3.63,4.00,-2.33
20.12,-3.65,4.02,-2.30
20.12,-3.66,4.04,-2.26
20.13,-3.70,4.11,-2.21
20.13,-3.69,4.11,-2.14
20.13,-3.69,4.12,-2.12
20.13,-3.68,4.17,-2.12
20.13,-3.66,4.19,-2.10
20.14,-3.66,4.23,-2.11
20.14,-3.65,4.26,-2.14
20.14,-3.63,4.28,-2.15
20.14,-3.61,4.34,-2.17
20.14,-3.60,4.41,-2.18
20.15,-3.58,4.44,-2.22
20.15,-3.57,4.51,-2.25
20.15,-3.57,4.55,-2.28
20.15,-3.57,4.64,-2.32
20.15,-3.57,4.70,-2.37
20.16,-3.58,4.75,-2.38
20.16,-3.57,4.82,-2.38
20.16,-3.57,4.87,-2.38
20.16,-3.54,5.05,-2.37
20.16,-3.56,5.10,-2.38
20.17,-3.56,5.14,-2.37
20.17,-3.55,5.23,-2.33
20.17,-3.56,5.28,-2.32
20.17,-3.54,5.39,-2.26
20.17,-3.49,5.51,-2.22
20.18,-3.48,5.57,-2.19
20.18,-3.49,5.70,-2.15
20.18,-3.50,5.77,-2.13
20.18,-3.49,6.04,-2.10
20.18,-3.50,6.11,-2.10
20.19,-3.51,6.19,-2.11
20.19,-3.55,6.35,-2.11
20.19,-3.62,6.51,-2.13
20.19,-3.65,6.59,-2.14
20.19,-3.71,6.72,-2.19
20.20,-3.74,6.77,-2.23
20.20,-3.74,6.86,-2.32
20.20,-3.74,7.00,-2.41
20.20,-3.71,7.14,-2.51
20.20,-3.68,7.21,-2.57
20.21,-3.66,7.29,-2.63
20.21,-3.64,7.40,-2.73
20.21,-3.62,7.51,-2.82
20.21,-3.61,7.57,-2.85
20.21,-3.55,7.71,-2.91
20.22,-3.51,7.94,-2.94
20.22,-3.47,8.05,-2.96
20.22,-3.45,8.23,-2.99
20.22,-3.43,8.34,-3.00
20.22,-3.44,8.34,-2.99
20.23,-3.49,8.28,-2.97
20.23,-3.50,8.27,-2.95
20.23,-3.46,8.29,-2.95
20.23,-3.41,8.30,-2.96
20.23,-3.31,8.38,-2.98
20.24,-3.25,8.49,-2.96
20.24,-3.23,8.54,-2.97
20.24,-3.23,8.63,-2.96
20.24,-3.29,8.69,-2.97
