Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2)
20.53,-0.33,10.02,-0.40
20.53,-0.32,10.02,-0.40
20.53,-0.32,10.02,-0.40
20.53,-0.32,10.02,-0.39
20.54,-0.33,10.02,-0.39
20.54,-0.30,10.02,-0.37
20.54,-0.30,10.02,-0.37
20.54,-0.30,10.02,-0.38
20.54,-0.28,10.02,-0.39
20.55,-0.28,10.02,-0.39
20.55,-0.28,10.01,-0.36
20.55,-0.28,10.01,-0.36
20.55,-0.28,10.01,-0.37
20.55,-0.27,9.99,-0.35
20.56,-0.28,9.99,-0.34
20.56,-0.31,10.02,-0.31
20.56,-0.27,10.02,-0.29
20.56,-0.25,10.01,-0.28
20.56,-0.25,10.01,-0.28
20.57,-0.25,10.02,-0.28
20.57,-0.20,9.99,-0.32
20.57,-0.20,9.99,-0.32
20.57,-0.20,9.99,-0.32
20.57,-0.18,9.99,-0.33
20.58,-0.17,9.99,-0.33
20.58,-0.15,9.97,-0.33
20.58,-0.15,9.96,-0.35
20.58,-0.14,9.97,-0.35
20.58,-0.10,9.95,-0.34
20.59,-0.08,9.94,-0.35
20.59,-0.05,9.95,-0.34
20.59,-0.05,9.95,-0.34
20.59,-0.05,9.95,-0.34
20.59,-0.04,9.96,-0.33
20.60,-0.01,9.99,-0.30
20.60,-0.01,10.00,-0.29
20.60,-0.01,10.01,-0.28
20.60,0.01,10.02,-0.27
20.60,0.00,10.05,-0.28
20.61,0.02,10.07,-0.28
20.61,0.02,10.08,-0.30
20.61,0.02,10.09,-0.30
20.61,0.02,10.10,-0.30
20.61,0.05,10.10,-0.33
20.62,0.04,10.13,-0.34
20.62,0.03,10.13,-0.33
20.62,0.04,10.12,-0.33
20.62,0.04,10.12,-0.34
20.62,0.03,10.13,-0.34
20.63,0.02,10.11,-0.37
20.63,0.02,10.09,-0.37
20.63,0.02,10.09,-0.37
20.63,0.00,10.08,-0.36
20.63,-0.01,10.07,-0.35
20.64,0.00,10.06,-0.33
20.64,0.03,10.06,-0.32
20.64,0.03,10.04,-0.33
20.64,0.04,10.02,-0.34
20.64,0.04,10.01,-0.33
20.65,0.03,10.02,-0.32
20.65,0.01,10.02,-0.30
20.65,0.01,10.02,-0.30
