Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2)
30.91,1.13,8.75,1.47
30.92,1.17,8.70,1.71
30.92,1.21,8.70,1.84
30.92,1.34,8.62,1.88
30.92,1.42,8.57,1.90
30.93,1.46,8.50,1.94
30.93,1.53,8.47,1.89
30.93,1.63,8.42,1.87
30.93,1.70,8.35,1.85
30.94,1.79,8.26,1.83
30.94,1.84,8.23,1.84
30.94,1.85,8.19,1.82
30.94,1.78,8.16,1.86
30.95,1.70,8.16,1.96
30.95,1.62,8.18,2.08
30.95,1.56,8.24,2.16
30.95,1.49,8.33,2.24
30.95,1.36,8.47,2.38
30.96,1.23,8.64,2.46
30.96,1.14,8.82,2.54
30.96,1.05,9.04,2.54
30.96,0.96,9.24,2.59
30.97,0.93,9.45,2.61
30.97,0.99,9.66,2.69
30.97,1.06,9.83,2.73
30.97,1.14,10.00,2.83
30.98,1.25,10.12,2.86
30.98,1.37,10.21,2.91
30.98,1.47,10.26,2.91
30.98,1.60,10.27,2.91
30.99,1.72,10.25,2.87
30.99,1.78,10.28,2.86
30.99,1.83,10.26,2.87
30.99,1.86,10.29,2.87
31.00,1.84,10.30,2.87
31.00,1.77,10.36,2.87
31.00,1.64,10.43,2.90
31.00,1.46,10.51,2.92
31.00,1.26,10.58,2.89
31.01,1.04,10.69,2.89
31.01,0.84,10.80,2.84
31.01,0.69,10.91,2.78
31.01,0.51,10.99,2.70
31.02,0.37,10.98,2.60
31.02,0.23,10.96,2.50
31.02,0.11,10.92,2.36
31.02,0.02,10.83,2.18
31.03,-0.03,10.73,2.01
31.03,-0.07,10.66,1.83
31.03,-0.09,10.57,1.68
31.03,-0.09,10.52,1.51
31.04,-0.07,10.47,1.34
31.04,-0.16,10.48,1.17
31.04,-0.15,10.56,1.00
31.04,-0.15,10.71,0.84
31.04,-0.13,10.91,0.67
31.05,-0.09,11.17,0.50
31.05,-0.01,11.43,0.33
31.05,0.04,11.73,0.13
31.05,0.08,12.06,-0.08
31.06,0.10,12.42,-0.23
31.06,0.12,12.72,-0.43
31.06,0.18,13.07,-0.65
31.06,0.30,13.47,-0.83
31.07,0.48,13.88,-1.01
31.07,0.63,14.30,-1.19
31.07,0.70,14.67,-1.39
31.07,0.75,14.97,-1.60
31.08,0.73,15.15,-1.82
31.08,0.56,15.18,-1.94
31.08,0.53,15.20,-2.29
31.08,0.53,15.04,-2.63
31.09,0.64,14.74,-2.87
31.09,0.87,14.29,-2.94
31.09,1.25,13.72,-2.96
31.09,1.72,13.19,-2.89
31.09,2.20,12.79,-2.71
31.10,2.61,12.46,-2.45
31.10,2.97,12.21,-2.15
31.10,3.33,12.07,-1.85
31.10,3.67,12.02,-1.54
31.11,3.95,11.98,-1.23
31.11,4.23,11.91,-0.94
31.11,4.54,11.97,-0.68
31.11,4.77,12.04,-0.38
31.12,5.02,12.15,-0.14
31.12,5.18,12.33,0.15
31.12,5.32,12.56,0.46
31.12,5.41,12.78,0.84
31.13,5.45,12.93,1.15
31.13,5.52,13.06,1.42
31.13,5.57,13.14,1.64
31.13,5.59,13.28,1.90
31.14,5.56,13.35,2.06
31.14,5.52,13.45,2.10
31.14,5.37,13.62,2.05
31.14,5.16,13.68,1.99
31.14,4.85,13.58,1.91
31.15,4.37,13.41,1.82
31.15,3.60,13.15,1.80
31.15,2.77,12.87,1.81
31.15,1.91,12.65,1.78
31.16,1.12,12.40,1.84
31.16,0.42,12.18,1.87
31.16,-0.34,11.97,1.84
31.16,-1.03,11.76,1.68
31.17,-1.74,11.62,1.64
31.17,-2.35,11.32,1.94
31.17,-2.79,10.93,2.16
31.17,-3.21,10.65,2.39
31.18,-3.67,10.30,2.56
31.18,-4.03,10.02,2.40
31.18,-4.26,9.82,1.94
31.18,-4.53,9.63,1.63
31.19,-4.88,9.37,1.46
31.19,-5.28,9.01,1.38
31.19,-5.62,8.71,1.42
31.19,-5.92,8.51,1.55
31.19,-6.21,8.29,1.67
31.20,-6.43,8.06,1.77
31.20,-6.48,7.78,1.80
31.20,-6.36,7.46,1.72
31.20,-6.04,7.21,1.48
31.21,-5.75,7.04,1.05
31.21,-5.47,6.95,0.68
31.21,-5.23,6.94,0.51
31.21,-5.00,6.99,0.68
31.22,-4.70,7.04,1.26
31.22,-4.44,7.09,1.94
31.22,-4.16,7.15,2.41
31.22,-3.91,7.18,2.75
31.23,-3.58,7.21,2.94
31.23,-3.16,7.28,3.09
31.23,-2.73,7.43,3.22
31.23,-2.29,7.66,3.33
31.24,-1.84,7.94,3.40
31.24,-1.42,8.17,3.53
31.24,-1.03,8.38,3.67
31.24,-0.71,8.53,3.76
31.24,-0.41,8.67,3.82
31.25,-0.15,8.78,3.75
31.25,0.03,8.90,3.59
31.25,0.24,9.01,3.80
31.25,0.52,9.03,4.14
31.26,0.69,9.06,4.31
31.26,0.78,9.14,4.38
31.26,0.91,9.12,4.27
31.26,1.12,9.14,4.07
31.27,1.29,9.17,3.87
31.27,1.44,9.18,3.66
31.27,1.60,9.14,3.42
31.27,1.69,9.11,3.20
31.28,1.78,9.09,2.93
31.28,1.85,9.01,2.62
31.28,1.86,9.01,2.32
31.28,1.88,8.91,2.00
31.28,1.88,8.87,1.70
31.29,1.86,8.78,1.54
31.29,1.76,8.67,1.38
31.29,1.68,8.56,1.24
31.29,1.55,8.42,1.15
31.30,1.43,8.27,1.07
31.30,1.32,8.16,1.02
31.30,1.20,8.04,0.99
31.30,1.15,7.91,0.94
31.31,1.15,7.74,0.85
31.31,1.11,7.63,0.81
31.31,1.02,7.48,0.74
31.31,0.88,7.37,0.74
31.32,0.99,7.27,0.81
31.32,1.01,7.17,0.95
