Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2)
28.06,1.12,10.00,-0.44
28.06,1.18,10.02,-0.46
28.06,1.19,10.03,-0.46
28.07,1.17,10.02,-0.45
28.07,1.19,10.04,-0.45
28.07,1.20,10.05,-0.45
28.07,1.20,10.06,-0.44
28.07,1.17,10.07,-0.42
28.08,1.18,10.06,-0.45
28.08,1.20,10.06,-0.45
28.08,1.21,10.07,-0.41
28.08,1.23,10.08,-0.37
28.08,1.21,10.05,-0.41
28.09,1.21,10.02,-0.45
28.09,1.19,10.00,-0.48
28.09,1.25,9.97,-0.47
28.09,1.27,9.95,-0.45
28.09,1.26,9.92,-0.40
28.10,1.24,9.90,-0.38
28.10,1.24,9.89,-0.36
28.10,1.24,9.87,-0.33
28.10,1.26,9.85,-0.33
28.10,1.27,9.84,-0.34
28.11,1.28,9.84,-0.34
28.11,1.29,9.82,-0.31
28.11,1.29,9.80,-0.30
28.11,1.30,9.80,-0.29
28.11,1.30,9.79,-0.30
28.12,1.31,9.77,-0.31
28.12,1.31,9.77,-0.30
28.12,1.32,9.77,-0.29
28.12,1.32,9.77,-0.30
28.12,1.31,9.74,-0.33
28.13,1.31,9.74,-0.32
28.13,1.31,9.75,-0.31
28.13,1.30,9.74,-0.33
28.13,1.30,9.74,-0.33
28.13,1.30,9.74,-0.36
28.14,1.32,9.76,-0.36
28.14,1.31,9.78,-0.36
28.14,1.30,9.79,-0.38
28.14,1.29,9.79,-0.39
28.14,1.33,9.80,-0.39
28.15,1.29,9.82,-0.40
28.15,1.28,9.82,-0.40
28.15,1.29,9.83,-0.39
28.15,1.28,9.85,-0.37
28.15,1.28,9.86,-0.37
28.16,1.27,9.87,-0.40
28.16,1.28,9.89,-0.42
28.16,1.26,9.91,-0.44
28.16,1.25,9.95,-0.45
28.16,1.26,9.96,-0.44
28.17,1.26,9.96,-0.44
28.17,1.26,9.98,-0.44
28.17,1.25,10.00,-0.45
28.17,1.24,10.02,-0.46
28.17,1.24,10.02,-0.47
28.18,1.25,10.06,-0.47
28.18,1.25,10.06,-0.47
28.18,1.25,10.06,-0.47
28.18,1.25,10.07,-0.46
28.18,1.25,10.07,-0.44
28.19,1.23,10.06,-0.45
28.19,1.22,10.06,-0.45
28.19,1.20,10.04,-0.43
28.19,1.21,10.02,-0.41
28.19,1.20,10.01,-0.41
28.20,1.20,10.01,-0.41
28.20,1.20,10.01,-0.41
28.20,1.19,10.00,-0.42
28.20,1.19,10.00,-0.43
28.20,1.17,9.99,-0.43
28.21,1.14,9.97,-0.42
28.21,1.15,9.95,-0.41
28.21,1.15,9.94,-0.40
28.21,1.15,9.92,-0.37
28.21,1.14,9.90,-0.40
28.22,1.10,9.90,-0.44
28.22,1.11,9.89,-0.45
28.22,1.11,9.88,-0.44
28.22,1.10,9.88,-0.43
28.22,1.09,9.85,-0.43
28.23,1.08,9.83,-0.42
28.23,1.07,9.82,-0.43
28.23,1.07,9.82,-0.45
28.23,1.07,9.80,-0.48
28.23,1.07,9.78,-0.51
28.24,1.07,9.77,-0.52
28.24,1.08,9.77,-0.52
28.24,1.05,9.78,-0.53
28.24,1.00,9.81,-0.54
28.24,0.99,9.81,-0.54
28.25,0.99,9.81,-0.56
28.25,1.00,9.85,-0.58
28.25,1.01,9.85,-0.59
28.25,1.01,9.85,-0.59
28.25,0.98,9.88,-0.59
28.26,0.95,9.89,-0.62
28.26,0.94,9.90,-0.63
28.26,0.94,9.91,-0.65
28.26,0.94,9.91,-0.64
28.26,0.91,9.91,-0.62
28.27,0.90,9.90,-0.61
28.27,0.87,9.87,-0.61
28.27,0.89,9.92,-0.62
28.27,0.91,9.95,-0.62
28.27,0.92,9.97,-0.63
28.28,0.88,9.97,-0.62
28.28,0.87,9.97,-0.63
28.28,0.86,9.97,-0.62
28.28,0.85,9.97,-0.63
28.28,0.82,9.96,-0.65
28.29,0.83,9.96,-0.64
28.29,0.84,9.96,-0.63
28.29,0.82,9.94,-0.64
28.29,0.81,9.95,-0.64
28.29,0.82,9.92,-0.62
28.30,0.82,9.93,-0.63
28.30,0.82,9.93,-0.63
28.30,0.82,9.92,-0.64
28.30,0.82,9.91,-0.64
28.30,0.82,9.90,-0.65
28.31,0.84,9.88,-0.63
28.31,0.85,9.86,-0.62
28.31,0.86,9.85,-0.57
28.31,0.88,9.84,-0.55
28.31,0.88,9.84,-0.56
28.32,0.92,9.83,-0.58
28.32,0.92,9.84,-0.60
28.32,0.92,9.85,-0.62
28.32,0.92,9.83,-0.63
28.32,0.94,9.83,-0.63
28.33,0.97,9.81,-0.60
28.33,1.00,9.82,-0.57
28.33,1.01,9.83,-0.54
28.33,1.03,9.85,-0.52
28.33,1.04,9.85,-0.52
28.34,1.05,9.85,-0.55
28.34,1.06,9.85,-0.56
28.34,1.11,9.86,-0.58
28.34,1.14,9.87,-0.58
28.34,1.16,9.87,-0.60
28.35,1.17,9.88,-0.63
28.35,1.16,9.90,-0.63
28.35,1.17,9.90,-0.63
28.35,1.18,9.93,-0.62
28.35,1.19,9.95,-0.61
28.36,1.21,9.97,-0.57
28.36,1.20,9.98,-0.57
28.36,1.21,9.98,-0.57
28.36,1.24,10.01,-0.59
28.36,1.26,10.03,-0.58
28.37,1.25,10.05,-0.56
28.37,1.23,10.07,-0.55
28.37,1.23,10.07,-0.54
28.37,1.24,10.07,-0.54
28.37,1.23,10.07,-0.54
28.38,1.23,10.07,-0.52
28.38,1.24,10.06,-0.51
28.38,1.23,10.06,-0.49
28.38,1.23,10.07,-0.45
28.38,1.23,10.06,-0.42
28.39,1.23,10.06,-0.40
28.39,1.21,10.03,-0.38
28.39,1.22,10.03,-0.38
28.39,1.19,10.00,-0.36
28.39,1.19,9.98,-0.34
28.40,1.19,9.97,-0.34
28.40,1.17,9.96,-0.34
28.40,1.16,9.94,-0.32
28.40,1.14,9.92,-0.31
28.40,1.14,9.91,-0.31
28.41,1.14,9.89,-0.31
28.41,1.14,9.86,-0.30
28.41,1.14,9.86,-0.28
28.41,1.13,9.85,-0.25
28.41,1.14,9.83,-0.24
28.42,1.14,9.82,-0.24
28.42,1.14,9.81,-0.24
28.42,1.14,9.79,-0.22
28.42,1.14,9.79,-0.21
28.42,1.13,9.79,-0.22
28.43,1.13,9.78,-0.22
28.43,1.13,9.79,-0.21
28.43,1.12,9.80,-0.21
28.43,1.12,9.79,-0.21
28.43,1.11,9.80,-0.21
28.44,1.12,9.81,-0.21
28.44,1.11,9.81,-0.21
28.44,1.11,9.82,-0.20
28.44,1.11,9.83,-0.20
28.44,1.11,9.84,-0.20
28.45,1.11,9.86,-0.20
28.45,1.11,9.86,-0.18
28.45,1.09,9.89,-0.20
28.45,1.10,9.90,-0.21
28.45,1.10,9.92,-0.19
28.46,1.08,9.94,-0.18
28.46,1.08,9.94,-0.19
28.46,1.05,9.97,-0.23
28.46,1.06,9.98,-0.24
28.46,1.06,10.00,-0.24
28.47,1.04,10.01,-0.24
28.47,1.05,10.02,-0.22
28.47,1.04,10.02,-0.19
28.47,1.04,10.03,-0.19
28.47,1.04,10.06,-0.23
