Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2)
16.66,-3.61,9.05,2.78
16.66,-3.64,9.06,2.78
16.67,-3.67,9.07,2.80
16.67,-3.70,9.10,2.81
16.67,-3.73,9.13,2.80
16.67,-3.76,9.12,2.82
16.67,-3.83,9.14,2.83
16.68,-3.86,9.13,2.83
16.68,-3.91,9.13,2.85
16.68,-3.95,9.12,2.87
16.68,-4.01,9.11,2.88
16.69,-4.04,9.09,2.91
16.69,-4.05,9.09,2.91
16.69,-4.08,9.08,2.91
16.69,-4.08,9.07,2.89
16.70,-4.06,9.04,2.90
16.70,-4.03,9.03,2.87
16.70,-4.01,8.99,2.87
16.70,-3.98,8.96,2.85
16.71,-3.95,8.92,2.86
16.71,-3.93,8.87,2.85
16.71,-3.93,8.84,2.83
16.71,-3.88,8.79,2.85
16.72,-3.86,8.75,2.86
16.72,-3.84,8.69,2.84
16.72,-3.82,8.62,2.81
16.72,-3.83,8.59,2.83
16.72,-3.82,8.56,2.84
16.73,-3.80,8.51,2.82
16.73,-3.78,8.49,2.83
16.73,-3.79,8.47,2.82
16.73,-3.78,8.49,2.81
16.74,-3.78,8.49,2.79
16.74,-3.77,8.52,2.78
16.74,-3.77,8.56,2.81
16.74,-3.76,8.60,2.83
16.75,-3.74,8.66,2.80
16.75,-3.73,8.71,2.83
16.75,-3.72,8.75,2.84
16.75,-3.71,8.83,2.86
16.76,-3.74,8.88,2.87
16.76,-3.74,8.94,2.89
16.76,-3.73,8.98,2.91
16.76,-3.67,9.06,2.91
16.77,-3.63,9.09,2.95
16.77,-3.59,9.12,2.95
16.77,-3.52,9.16,2.95
16.77,-3.48,9.23,2.97
16.77,-3.43,9.26,2.98
16.78,-3.40,9.29,3.00
16.78,-3.38,9.35,3.01
16.78,-3.35,9.37,3.00
16.78,-3.32,9.42,3.00
16.79,-3.31,9.46,2.99
16.79,-3.27,9.51,2.96
16.79,-3.22,9.53,2.96
16.79,-3.17,9.58,2.96
16.80,-3.12,9.62,2.92
16.80,-3.05,9.65,2.89
16.80,-3.01,9.68,2.88
16.80,-2.97,9.68,2.86
16.81,-2.88,9.68,2.86
16.81,-2.86,9.72,2.86
16.81,-2.83,9.70,2.83
16.81,-2.76,9.69,2.84
16.82,-2.68,9.71,2.85
16.82,-2.59,9.68,2.86
16.82,-2.53,9.66,2.89
16.82,-2.48,9.62,2.92
16.82,-2.43,9.60,2.94
16.83,-2.36,9.57,3.01
16.83,-2.31,9.55,3.04
16.83,-2.30,9.52,3.11
16.83,-2.33,9.49,3.16
16.84,-2.36,9.44,3.22
16.84,-2.40,9.42,3.23
16.84,-2.42,9.38,3.26
16.84,-2.43,9.38,3.26
16.85,-2.41,9.40,3.28
16.85,-2.42,9.36,3.32
16.85,-2.43,9.34,3.27
16.85,-2.46,9.31,3.27
16.86,-2.47,9.28,3.22
16.86,-2.48,9.27,3.18
16.86,-2.49,9.25,3.16
16.86,-2.50,9.24,3.14
16.87,-2.53,9.22,3.09
16.87,-2.57,9.19,3.04
16.87,-2.61,9.16,2.99
16.87,-2.65,9.15,2.99
16.87,-2.71,9.10,2.97
16.88,-2.75,9.08,2.97
16.88,-2.80,9.05,2.95
16.88,-2.86,9.01,2.94
16.88,-2.89,8.95,2.91
16.89,-2.93,8.94,2.89
16.89,-2.96,8.91,2.87
16.89,-3.00,8.88,2.83
16.89,-3.04,8.84,2.81
16.90,-3.07,8.83,2.76
16.90,-3.07,8.81,2.75
16.90,-3.12,8.80,2.72
16.90,-3.18,8.77,2.67
16.91,-3.23,8.76,2.61
16.91,-3.32,8.75,2.59
16.91,-3.41,8.74,2.57
16.91,-3.47,8.77,2.51
16.91,-3.52,8.75,2.44
16.92,-3.57,8.72,2.37
16.92,-3.52,8.73,2.35
16.92,-3.43,8.68,2.35
16.92,-3.27,8.64,2.41
16.93,-3.27,8.60,2.51
16.93,-3.39,8.61,2.61
16.93,-3.47,8.65,2.75
16.93,-3.49,8.71,2.86
16.94,-3.44,8.78,2.93
16.94,-3.32,8.84,2.99
16.94,-3.19,8.86,3.02
16.94,-3.10,8.89,3.00
16.95,-3.05,8.87,2.94
16.95,-3.04,8.80,2.92
16.95,-3.01,8.73,2.87
16.95,-2.99,8.73,2.84
16.96,-2.96,8.75,2.82
16.96,-2.98,8.75,2.79
16.96,-3.01,8.73,2.82
16.96,-3.10,8.72,2.86
16.96,-3.19,8.74,2.86
16.97,-3.26,8.75,2.85
16.97,-3.34,8.77,2.87
16.97,-3.39,8.80,2.86
16.97,-3.39,8.81,2.84
16.98,-3.36,8.87,2.81
16.98,-3.38,8.78,2.75
16.98,-3.37,8.76,2.69
16.98,-3.36,8.75,2.65
16.99,-3.37,8.77,2.65
16.99,-3.33,8.77,2.62
16.99,-3.32,8.77,2.62
16.99,-3.31,8.82,2.68
17.00,-3.27,8.89,2.72
17.00,-3.28,8.96,2.77
17.00,-3.33,8.99,2.80
17.00,-3.38,8.96,2.81
17.01,-3.38,8.97,2.79
17.01,-3.36,8.99,2.72
17.01,-3.34,9.00,2.69
17.01,-3.30,9.05,2.66
17.01,-3.30,9.10,2.63
17.02,-3.29,9.12,2.60
17.02,-3.27,9.20,2.53
17.02,-3.29,9.26,2.52
17.02,-3.27,9.34,2.56
17.03,-3.24,9.40,2.58
17.03,-3.26,9.46,2.60
17.03,-3.27,9.47,2.60
17.03,-3.27,9.51,2.58
17.04,-3.26,9.54,2.56
17.04,-3.26,9.59,2.57
17.04,-3.22,9.63,2.59
17.04,-3.25,9.67,2.60
17.05,-3.27,9.66,2.62
17.05,-3.33,9.65,2.61
17.05,-3.34,9.61,2.62
17.05,-3.37,9.57,2.62
17.06,-3.35,9.54,2.64
17.06,-3.30,9.58,2.64
17.06,-3.23,9.54,2.67
17.06,-3.23,9.48,2.69
17.06,-3.21,9.43,2.69
17.07,-3.23,9.40,2.70
17.07,-3.26,9.29,2.73
17.07,-3.25,9.28,2.74
17.07,-3.22,9.27,2.73
17.08,-3.14,9.23,2.80
17.08,-3.14,9.19,2.80
17.08,-3.12,9.18,2.80
17.08,-3.17,9.14,2.83
17.09,-3.19,9.14,2.83
17.09,-3.19,9.14,2.85
17.09,-3.24,9.14,2.89
17.09,-3.24,9.15,2.91
17.10,-3.26,9.11,2.92
17.10,-3.27,9.10,2.89
17.10,-3.33,9.09,2.92
17.10,-3.37,9.07,2.91
17.10,-3.40,9.07,2.90
17.11,-3.39,9.10,2.91
17.11,-3.42,9.07,2.87
17.11,-3.45,9.08,2.83
17.11,-3.48,9.10,2.83
17.12,-3.50,9.07,2.80
17.12,-3.51,9.07,2.80
17.12,-3.54,9.08,2.79
17.12,-3.50,9.06,2.80
17.13,-3.44,9.08,2.79
17.13,-3.38,9.07,2.79
17.13,-3.37,9.08,2.80
17.13,-3.33,9.08,2.80
17.14,-3.26,9.09,2.80
17.14,-3.23,9.06,2.80
17.14,-3.20,9.04,2.78
17.14,-3.16,9.06,2.80
17.15,-3.12,9.00,2.81
17.15,-3.06,9.00,2.81
17.15,-3.02,9.00,2.82
17.15,-2.95,9.01,2.86
17.15,-2.95,8.97,2.93
17.16,-2.90,8.99,2.97
17.16,-2.87,9.01,3.06
17.16,-2.83,9.00,3.10
17.16,-2.81,9.00,3.15
17.17,-2.78,8.97,3.18
17.17,-2.77,8.97,3.24
17.17,-2.77,8.97,3.27
17.17,-2.79,8.94,3.29
17.18,-2.81,8.93,3.34
17.18,-2.84,8.94,3.40
17.18,-2.87,8.92,3.43
17.18,-2.89,8.94,3.45
17.19,-2.92,8.96,3.45
17.19,-2.96,8.97,3.46
17.19,-3.02,8.97,3.47
17.19,-3.05,8.98,3.47
17.20,-3.09,8.99,3.44
17.20,-3.08,8.95,3.37
17.20,-3.14,8.96,3.38
17.20,-3.13,8.94,3.36
17.20,-3.11,8.95,3.31
17.21,-3.11,8.91,3.28
17.21,-3.09,8.87,3.23
17.21,-3.02,8.83,3.20
17.21,-3.02,8.82,3.17
17.22,-2.99,8.78,3.11
17.22,-2.97,8.78,3.08
17.22,-2.95,8.74,3.06
17.22,-2.93,8.75,3.04
17.23,-2.95,8.72,3.01
17.23,-2.93,8.71,2.99
17.23,-2.92,8.71,2.96
17.23,-2.92,8.69,2.91
17.24,-2.93,8.69,2.87
17.24,-2.92,8.71,2.86
17.24,-2.95,8.70,2.86
17.24,-2.96,8.73,2.86
17.25,-2.98,8.75,2.89
17.25,-2.97,8.77,2.92
17.25,-2.99,8.79,2.93
17.25,-3.00,8.80,2.96
17.25,-3.04,8.81,2.97
17.26,-3.03,8.87,2.99
17.26,-3.03,8.92,3.06
17.26,-3.03,8.94,3.09
17.26,-3.00,8.98,3.12
17.27,-3.00,9.01,3.12
17.27,-2.99,9.05,3.16
17.27,-2.96,9.11,3.16
17.27,-2.96,9.15,3.15
17.28,-2.94,9.20,3.16
17.28,-2.94,9.22,3.12
17.28,-2.90,9.25,3.14
17.28,-2.91,9.28,3.11
17.29,-2.91,9.27,3.06
17.29,-2.89,9.25,3.03
17.29,-2.85,9.31,3.02
17.29,-2.79,9.36,3.04
17.30,-2.77,9.36,3.04
17.30,-2.74,9.35,3.05
17.30,-2.71,9.31,3.04
17.30,-2.70,9.30,3.02
17.30,-2.73,9.22,2.97
17.31,-2.76,9.13,2.95
17.31,-2.82,9.07,2.89
17.31,-2.82,9.05,2.84
17.31,-2.75,9.06,2.84
17.32,-2.74,9.00,2.81
17.32,-2.78,8.92,2.81
17.32,-2.86,8.84,2.80
17.32,-2.89,8.82,2.78
17.33,-2.93,8.83,2.79
17.33,-2.96,8.89,2.78
17.33,-3.02,8.89,2.82
17.33,-3.04,8.91,2.85
17.34,-3.09,8.93,2.90
17.34,-3.09,8.95,2.93
17.34,-3.12,8.96,2.93
17.34,-3.15,8.97,2.92
17.34,-3.17,8.98,2.92
17.35,-3.21,8.97,2.92
17.35,-3.24,8.99,2.89
17.35,-3.26,9.02,2.86
17.35,-3.28,9.04,2.88
17.36,-3.27,9.06,2.85
17.36,-3.26,9.09,2.85
17.36,-3.23,9.12,2.84
17.36,-3.18,9.14,2.82
17.37,-3.15,9.15,2.85
17.37,-3.17,9.17,2.81
17.37,-3.16,9.20,2.81
17.37,-3.18,9.24,2.80
17.38,-3.18,9.23,2.77
17.38,-3.22,9.25,2.71
17.38,-3.21,9.26,2.70
17.38,-3.22,9.25,2.68
17.39,-3.23,9.27,2.67
17.39,-3.22,9.25,2.66
17.39,-3.22,9.25,2.66
17.39,-3.20,9.22,2.62
17.39,-3.21,9.20,2.61
17.40,-3.23,9.16,2.58
17.40,-3.23,9.11,2.59
17.40,-3.25,9.09,2.58
17.40,-3.27,9.06,2.57
17.41,-3.29,9.04,2.59
17.41,-3.31,8.99,2.58
17.41,-3.33,9.00,2.61
17.41,-3.35,9.00,2.64
17.42,-3.35,8.95,2.67
17.42,-3.37,8.94,2.71
17.42,-3.41,8.94,2.76
17.42,-3.43,8.92,2.78
17.43,-3.47,8.90,2.81
17.43,-3.53,8.92,2.85
17.43,-3.52,8.91,2.84
17.43,-3.57,8.93,2.87
17.44,-3.55,8.94,2.87
17.44,-3.58,9.00,2.84
17.44,-3.56,9.04,2.81
17.44,-3.57,9.05,2.78
17.44,-3.55,9.05,2.77
17.45,-3.54,9.07,2.72
17.45,-3.50,9.09,2.70
17.45,-3.43,9.09,2.65
17.45,-3.40,9.10,2.62
17.46,-3.32,9.11,2.60
17.46,-3.29,9.12,2.62
17.46,-3.26,9.13,2.61
17.46,-3.18,9.12,2.58
17.47,-3.13,9.14,2.59
17.47,-3.08,9.17,2.58
17.47,-3.05,9.18,2.58
17.47,-3.05,9.18,2.58
17.48,-3.03,9.19,2.54
17.48,-2.99,9.18,2.54
17.48,-3.00,9.20,2.52
17.48,-3.01,9.18,2.54
17.49,-3.00,9.17,2.52
17.49,-3.03,9.16,2.54
17.49,-3.03,9.17,2.54
17.49,-3.04,9.15,2.58
17.49,-3.03,9.13,2.58
17.50,-3.03,9.14,2.61
17.50,-3.05,9.14,2.62
17.50,-3.07,9.13,2.66
17.50,-3.08,9.12,2.69
17.51,-3.08,9.09,2.71
17.51,-3.06,9.10,2.74
17.51,-3.11,9.10,2.75
17.51,-3.13,9.10,2.77
17.52,-3.12,9.10,2.81
17.52,-3.10,9.10,2.80
17.52,-3.11,9.12,2.81
17.52,-3.09,9.15,2.82
17.53,-3.07,9.17,2.82
17.53,-3.07,9.18,2.84
17.53,-3.05,9.20,2.79
17.53,-3.02,9.23,2.79
17.54,-3.01,9.25,2.77
17.54,-2.99,9.27,2.73
17.54,-2.99,9.29,2.73
17.54,-2.99,9.30,2.69
17.54,-3.00,9.29,2.70
17.55,-3.00,9.29,2.67
17.55,-3.01,9.30,2.64
17.55,-2.98,9.29,2.64
17.55,-3.00,9.29,2.64
17.56,-3.03,9.28,2.61
17.56,-3.00,9.26,2.60
17.56,-3.00,9.24,2.61
17.56,-2.99,9.20,2.61
17.57,-2.97,9.16,2.67
17.57,-2.98,9.14,2.69
17.57,-2.98,9.11,2.71
17.57,-2.99,9.09,2.75
17.58,-3.03,9.06,2.79
17.58,-3.03,9.03,2.82
17.58,-3.01,9.02,2.83
17.58,-2.99,8.99,2.87
17.58,-3.03,9.00,2.90
17.59,-3.06,8.99,2.92
17.59,-3.06,9.00,2.91
17.59,-3.05,9.00,2.93
17.59,-3.08,8.99,2.93
17.60,-3.13,8.96,2.92
17.60,-3.15,8.93,2.90
17.60,-3.19,8.86,2.91
17.60,-3.22,8.85,2.90
17.61,-3.25,8.85,2.89
17.61,-3.30,8.79,2.88
17.61,-3.31,8.84,2.87
17.61,-3.25,8.91,2.90
17.62,-3.22,8.99,2.93
17.62,-3.20,8.98,2.96
