Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2)
23.71,-1.57,9.76,0.04
23.71,-1.57,9.75,0.06
23.71,-1.58,9.74,0.06
23.71,-1.60,9.72,0.04
23.72,-1.58,9.72,0.03
23.72,-1.59,9.73,0.03
23.72,-1.61,9.72,0.04
23.72,-1.61,9.72,0.04
23.72,-1.64,9.72,0.05
23.73,-1.64,9.73,0.03
23.73,-1.67,9.74,0.04
23.73,-1.67,9.76,0.03
23.73,-1.67,9.77,0.02
23.74,-1.68,9.77,0.01
23.74,-1.70,9.79,0.02
23.74,-1.74,9.78,0.00
23.74,-1.72,9.82,-0.02
23.75,-1.73,9.83,-0.02
23.75,-1.74,9.81,-0.03
23.75,-1.76,9.83,-0.02
23.75,-1.74,9.83,-0.06
23.76,-1.74,9.86,-0.06
23.76,-1.73,9.86,-0.08
23.76,-1.72,9.88,-0.09
23.76,-1.70,9.89,-0.09
23.77,-1.71,9.89,-0.10
23.77,-1.73,9.91,-0.08
23.77,-1.71,9.94,-0.11
23.77,-1.69,9.95,-0.11
23.77,-1.70,9.94,-0.11
23.78,-1.71,9.94,-0.12
23.78,-1.68,9.94,-0.11
23.78,-1.70,9.94,-0.09
23.78,-1.69,9.97,-0.10
23.79,-1.67,9.95,-0.12
23.79,-1.64,9.95,-0.12
23.79,-1.66,9.95,-0.11
23.79,-1.64,9.94,-0.10
23.80,-1.63,9.94,-0.08
23.80,-1.66,9.95,-0.08
23.80,-1.66,9.91,-0.09
23.80,-1.69,9.94,-0.09
23.81,-1.67,9.91,-0.09
23.81,-1.67,9.91,-0.11
23.81,-1.69,9.90,-0.11
23.81,-1.69,9.86,-0.09
23.82,-1.71,9.86,-0.09
23.82,-1.72,9.83,-0.09
23.82,-1.72,9.84,-0.08
23.82,-1.76,9.82,-0.09
23.82,-1.77,9.82,-0.08
23.83,-1.79,9.82,-0.09
23.83,-1.80,9.78,-0.09
23.83,-1.82,9.78,-0.09
23.83,-1.82,9.77,-0.07
23.84,-1.83,9.76,-0.06
23.84,-1.80,9.75,-0.09
23.84,-1.81,9.76,-0.07
23.84,-1.82,9.75,-0.05
23.85,-1.79,9.75,-0.07
23.85,-1.77,9.78,-0.06
23.85,-1.77,9.77,-0.07
23.85,-1.77,9.80,-0.07
23.86,-1.78,9.80,-0.07
23.86,-1.77,9.80,-0.06
23.86,-1.75,9.80,-0.07
23.86,-1.77,9.80,-0.06
23.87,-1.74,9.81,-0.07
23.87,-1.74,9.81,-0.08
23.87,-1.73,9.80,-0.08
23.87,-1.74,9.83,-0.05
23.87,-1.74,9.83,-0.06
23.88,-1.73,9.85,-0.07
23.88,-1.73,9.85,-0.04
23.88,-1.72,9.84,-0.07
23.88,-1.72,9.84,-0.06
23.89,-1.76,9.84,-0.05
23.89,-1.74,9.83,-0.06
23.89,-1.75,9.81,-0.09
23.89,-1.74,9.81,-0.09
23.90,-1.75,9.81,-0.07
23.90,-1.73,9.81,-0.06
23.90,-1.75,9.82,-0.09
23.90,-1.74,9.81,-0.10
23.91,-1.73,9.78,-0.10
23.91,-1.72,9.79,-0.08
23.91,-1.73,9.77,-0.09
23.91,-1.73,9.79,-0.07
23.91,-1.75,9.79,-0.09
23.92,-1.73,9.78,-0.10
23.92,-1.73,9.77,-0.11
23.92,-1.73,9.76,-0.09
23.92,-1.73,9.77,-0.09
23.93,-1.73,9.77,-0.12
23.93,-1.72,9.76,-0.11
23.93,-1.71,9.77,-0.13
23.93,-1.72,9.77,-0.11
23.94,-1.72,9.77,-0.16
23.94,-1.71,9.77,-0.15
23.94,-1.72,9.79,-0.16
23.94,-1.73,9.77,-0.16
23.95,-1.71,9.77,-0.16
23.95,-1.73,9.78,-0.17
23.95,-1.73,9.77,-0.16
23.95,-1.70,9.80,-0.17
23.96,-1.68,9.81,-0.17
23.96,-1.69,9.82,-0.17
23.96,-1.69,9.83,-0.18
23.96,-1.70,9.81,-0.17
23.96,-1.68,9.82,-0.17
23.97,-1.68,9.85,-0.17
23.97,-1.70,9.83,-0.17
23.97,-1.68,9.82,-0.15
23.97,-1.69,9.84,-0.17
23.98,-1.69,9.82,-0.16
23.98,-1.67,9.82,-0.16
23.98,-1.67,9.84,-0.15
23.98,-1.68,9.88,-0.15
23.99,-1.67,9.87,-0.16
23.99,-1.65,9.88,-0.15
23.99,-1.64,9.89,-0.14
23.99,-1.66,9.89,-0.14
24.00,-1.61,9.88,-0.13
24.00,-1.63,9.90,-0.16
24.00,-1.63,9.89,-0.14
24.00,-1.62,9.89,-0.14
24.01,-1.62,9.90,-0.13
24.01,-1.61,9.88,-0.12
