Time (s),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s)
28.27,-0.17,0.22,0.11
28.27,-0.15,0.23,0.08
28.27,-0.14,0.24,0.05
28.28,-0.13,0.24,0.03
28.28,-0.12,0.25,0.01
28.28,-0.11,0.25,-0.03
28.28,-0.09,0.25,-0.06
28.28,-0.08,0.26,-0.08
28.29,-0.06,0.25,-0.12
28.29,-0.05,0.25,-0.14
28.29,-0.02,0.25,-0.17
28.29,0.01,0.24,-0.20
28.29,0.06,0.22,-0.25
28.30,0.06,0.22,-0.25
28.30,0.09,0.19,-0.28
28.30,0.12,0.19,-0.30
28.30,0.15,0.15,-0.33
28.30,0.17,0.14,-0.34
28.31,0.21,0.11,-0.37
28.31,0.24,0.07,-0.40
28.31,0.26,0.04,-0.41
28.31,0.30,-0.01,-0.44
28.31,0.35,-0.09,-0.49
28.32,0.35,-0.09,-0.49
28.32,0.39,-0.14,-0.51
28.32,0.40,-0.17,-0.53
28.32,0.45,-0.19,-0.55
28.32,0.47,-0.21,-0.57
28.33,0.51,-0.24,-0.59
28.33,0.56,-0.27,-0.62
28.33,0.59,-0.28,-0.64
28.33,0.63,-0.33,-0.66
28.33,0.69,-0.39,-0.70
28.34,0.69,-0.39,-0.70
28.34,0.73,-0.43,-0.71
28.34,0.75,-0.45,-0.73
28.34,0.79,-0.49,-0.75
28.34,0.83,-0.52,-0.77
28.35,0.84,-0.53,-0.78
28.35,0.88,-0.54,-0.81
28.35,0.89,-0.55,-0.83
28.35,0.93,-0.54,-0.86
28.35,0.96,-0.52,-0.91
28.36,0.96,-0.52,-0.91
28.36,0.99,-0.50,-0.94
28.36,1.01,-0.47,-0.95
28.36,1.03,-0.45,-0.97
28.36,1.06,-0.41,-0.99
28.37,1.08,-0.38,-1.00
28.37,1.13,-0.33,-1.01
28.37,1.19,-0.28,-1.04
28.37,1.22,-0.25,-1.06
28.37,1.34,-0.16,-1.11
28.38,1.34,-0.16,-1.11
28.38,1.42,-0.10,-1.15
28.38,1.50,-0.02,-1.19
28.38,1.54,0.02,-1.22
28.38,1.61,0.09,-1.27
28.39,1.64,0.13,-1.29
28.39,1.71,0.18,-1.35
28.39,1.76,0.19,-1.41
28.39,1.79,0.19,-1.44
28.39,1.85,0.09,-1.57
28.40,1.85,0.09,-1.57
28.40,1.86,0.04,-1.61
28.40,1.85,-0.08,-1.66
28.40,1.85,-0.15,-1.68
28.40,1.82,-0.30,-1.70
28.41,1.79,-0.47,-1.70
28.41,1.78,-0.56,-1.70
28.41,1.75,-0.74,-1.68
28.41,1.74,-0.83,-1.65
28.41,1.71,-1.12,-1.58
28.42,1.71,-1.21,-1.55
28.42,1.71,-1.30,-1.52
28.42,1.70,-1.47,-1.48
28.42,1.71,-1.56,-1.45
28.42,1.71,-1.73,-1.42
28.43,1.71,-1.87,-1.41
28.43,1.71,-1.93,-1.40
28.43,1.70,-2.03,-1.41
28.43,1.68,-2.09,-1.40
28.43,1.66,-2.13,-1.41
28.44,1.64,-2.15,-1.41
28.44,1.62,-2.17,-1.41
28.44,1.58,-2.17,-1.42
28.44,1.54,-2.17,-1.44
28.44,1.52,-2.17,-1.44
28.45,1.48,-2.14,-1.46
28.45,1.46,-2.12,-1.47
28.45,1.41,-2.08,-1.49
28.45,1.36,-2.00,-1.51
28.45,1.30,-1.89,-1.54
28.46,1.29,-1.82,-1.55
28.46,1.26,-1.75,-1.55
28.46,1.23,-1.63,-1.56
28.46,1.21,-1.53,-1.54
28.46,1.21,-1.49,-1.51
28.47,1.23,-1.39,-1.46
28.47,1.26,-1.25,-1.39
28.47,1.28,-1.17,-1.36
28.47,1.34,-0.96,-1.29
28.47,1.40,-0.72,-1.22
28.48,1.44,-0.59,-1.19
28.48,1.51,-0.32,-1.14
28.48,1.55,-0.18,-1.13
28.48,1.63,0.09,-1.12
28.48,1.65,0.22,-1.12
28.49,1.71,0.47,-1.15
28.49,1.77,0.69,-1.20
28.49,1.80,0.79,-1.23
28.49,1.84,0.98,-1.30
28.49,1.90,1.19,-1.39
28.50,1.90,1.19,-1.39
28.50,1.92,1.26,-1.44
28.50,1.93,1.29,-1.46
28.50,1.93,1.30,-1.50
28.50,1.94,1.27,-1.51
28.51,1.93,1.25,-1.51
28.51,1.92,1.19,-1.49
28.51,1.91,1.16,-1.48
28.51,1.89,1.11,-1.44
28.51,1.87,1.05,-1.40
28.52,1.87,1.05,-1.40
28.52,1.86,1.04,-1.36
28.52,1.86,1.04,-1.35
