Time (s),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s)
20.00,0.15,0.10,0.13
20.00,0.14,0.09,0.15
20.00,0.14,0.08,0.17
20.00,0.12,0.08,0.19
20.00,0.11,0.07,0.21
20.01,0.09,0.07,0.23
20.01,0.08,0.07,0.25
20.01,0.06,0.07,0.27
20.01,0.05,0.08,0.29
20.02,0.04,0.10,0.30
20.02,0.03,0.13,0.32
20.02,0.03,0.17,0.33
20.02,0.04,0.21,0.34
20.03,0.06,0.25,0.34
20.03,0.08,0.31,0.35
20.03,0.12,0.36,0.35
20.03,0.15,0.41,0.34
20.04,0.19,0.46,0.34
20.04,0.23,0.51,0.32
20.04,0.27,0.55,0.30
20.04,0.31,0.59,0.28
20.05,0.35,0.60,0.26
20.05,0.39,0.61,0.24
20.05,0.42,0.61,0.21
20.05,0.45,0.59,0.18
20.05,0.47,0.56,0.15
20.06,0.49,0.52,0.12
20.06,0.51,0.48,0.09
20.06,0.52,0.43,0.06
20.06,0.53,0.37,0.04
20.07,0.52,0.31,0.01
20.07,0.51,0.25,-0.01
20.07,0.49,0.18,-0.02
20.07,0.47,0.12,-0.03
20.08,0.43,0.07,-0.03
20.08,0.39,0.02,-0.04
20.08,0.34,-0.01,-0.05
20.08,0.28,-0.02,-0.07
20.09,0.23,-0.02,-0.08
20.09,0.18,-0.02,-0.09
20.09,0.13,-0.01,-0.11
20.09,0.08,0.00,-0.11
20.09,0.04,0.00,-0.12
20.10,0.01,0.00,-0.12
20.10,-0.02,0.00,-0.11
20.10,-0.04,-0.01,-0.10
20.10,-0.05,-0.02,-0.09
20.11,-0.06,-0.03,-0.08
20.11,-0.06,-0.04,-0.07
20.11,-0.05,-0.06,-0.05
20.11,-0.03,-0.08,-0.04
20.12,-0.01,-0.10,-0.03
20.12,0.02,-0.14,-0.01
20.12,0.06,-0.19,0.00
20.12,0.09,-0.26,0.01
20.13,0.12,-0.35,0.03
20.13,0.14,-0.45,0.05
20.13,0.17,-0.54,0.08
20.13,0.20,-0.63,0.12
20.14,0.23,-0.71,0.17
20.14,0.26,-0.78,0.22
20.14,0.29,-0.83,0.28
20.14,0.33,-0.88,0.34
20.14,0.37,-0.91,0.41
20.15,0.42,-0.93,0.48
20.15,0.46,-0.94,0.55
20.15,0.50,-0.92,0.63
20.15,0.54,-0.90,0.70
20.16,0.58,-0.85,0.77
20.16,0.61,-0.78,0.83
20.16,0.64,-0.71,0.89
20.16,0.66,-0.61,0.94
20.17,0.68,-0.51,0.97
20.17,0.68,-0.39,1.00
20.17,0.68,-0.26,1.01
20.17,0.68,-0.13,1.02
20.18,0.67,0.00,1.02
20.18,0.65,0.12,1.01
20.18,0.63,0.25,1.01
20.18,0.61,0.37,1.00
20.19,0.58,0.47,0.99
20.19,0.54,0.55,0.99
20.19,0.50,0.60,1.00
20.19,0.45,0.62,1.01
20.19,0.39,0.61,1.02
20.20,0.33,0.57,1.03
20.20,0.27,0.52,1.03
20.20,0.22,0.46,1.03
20.20,0.17,0.39,1.03
20.21,0.13,0.32,1.02
20.21,0.10,0.26,1.01
20.21,0.07,0.18,0.98
20.21,0.06,0.11,0.96
20.22,0.05,0.05,0.92
20.22,0.06,-0.02,0.89
20.22,0.08,-0.08,0.85
20.22,0.11,-0.14,0.80
20.23,0.15,-0.23,0.76
20.23,0.20,-0.32,0.72
20.23,0.25,-0.42,0.68
20.23,0.31,-0.52,0.65
20.24,0.35,-0.64,0.64
20.24,0.40,-0.78,0.63
20.24,0.45,-0.87,0.60
20.24,0.51,-0.93,0.55
20.24,0.57,-0.96,0.50
20.25,0.63,-0.96,0.46
20.25,0.67,-0.96,0.42
20.25,0.72,-0.95,0.39
20.25,0.76,-0.93,0.37
20.26,0.78,-0.91,0.36
20.26,0.80,-0.89,0.35
20.26,0.82,-0.85,0.34
20.26,0.82,-0.83,0.34
20.27,0.82,-0.81,0.34
20.27,0.81,-0.82,0.36
20.27,0.81,-0.85,0.38
20.27,0.80,-0.89,0.41
20.28,0.79,-0.94,0.44
20.28,0.77,-0.98,0.47
20.28,0.75,-1.01,0.50
20.28,0.73,-1.03,0.53
20.29,0.72,-1.05,0.56
20.29,0.70,-1.06,0.59
20.29,0.68,-1.08,0.62
20.29,0.66,-1.10,0.65
20.29,0.64,-1.13,0.68
20.30,0.63,-1.16,0.70
20.30,0.61,-1.19,0.72
20.30,0.61,-1.22,0.74
20.30,0.60,-1.25,0.75
20.31,0.60,-1.27,0.76
20.31,0.60,-1.29,0.77
20.31,0.61,-1.31,0.77
20.31,0.62,-1.33,0.77
20.32,0.63,-1.35,0.77
20.32,0.64,-1.37,0.76
20.32,0.65,-1.39,0.75
20.32,0.66,-1.42,0.74
20.33,0.67,-1.44,0.71
20.33,0.68,-1.46,0.69
20.33,0.68,-1.47,0.66
20.33,0.68,-1.46,0.63
20.33,0.68,-1.45,0.60
20.34,0.68,-1.44,0.58
20.34,0.68,-1.42,0.55
20.34,0.67,-1.40,0.53
20.34,0.66,-1.38,0.51
20.35,0.66,-1.36,0.49
20.35,0.65,-1.34,0.48
20.35,0.64,-1.32,0.47
20.35,0.64,-1.30,0.46
20.36,0.63,-1.28,0.45
20.36,0.63,-1.26,0.44
20.36,0.62,-1.24,0.43
20.36,0.62,-1.22,0.42
20.37,0.61,-1.21,0.41
20.37,0.61,-1.19,0.41
20.37,0.62,-1.15,0.41
20.37,0.63,-1.11,0.41
20.38,0.64,-1.06,0.40
20.38,0.66,-1.02,0.39
20.38,0.67,-0.99,0.38
20.38,0.68,-0.96,0.37
20.38,0.70,-0.93,0.35
20.39,0.72,-0.92,0.34
20.39,0.74,-0.91,0.32
20.39,0.77,-0.90,0.31
20.39,0.79,-0.88,0.29
20.40,0.82,-0.87,0.27
20.40,0.84,-0.87,0.25
20.40,0.88,-0.86,0.23
20.40,0.91,-0.85,0.22
20.41,0.95,-0.84,0.20
20.41,0.98,-0.83,0.18
20.41,1.02,-0.82,0.17
20.41,1.05,-0.80,0.16
20.42,1.09,-0.79,0.15
20.42,1.12,-0.77,0.14
20.42,1.15,-0.75,0.13
20.42,1.17,-0.73,0.13
20.43,1.19,-0.71,0.12
20.43,1.21,-0.69,0.12
20.43,1.22,-0.68,0.12
20.43,1.24,-0.66,0.12
20.43,1.24,-0.64,0.12
20.44,1.25,-0.62,0.12
20.44,1.25,-0.59,0.12
20.44,1.25,-0.57,0.13
20.44,1.25,-0.55,0.13
20.45,1.24,-0.53,0.14
20.45,1.24,-0.52,0.15
20.45,1.23,-0.50,0.15
20.45,1.22,-0.48,0.16
20.46,1.22,-0.47,0.17
20.46,1.21,-0.45,0.17
20.46,1.20,-0.44,0.18
20.46,1.19,-0.44,0.19
20.47,1.18,-0.43,0.19
20.47,1.17,-0.42,0.20
20.47,1.16,-0.41,0.21
20.47,1.15,-0.40,0.22
20.48,1.15,-0.39,0.22
20.48,1.14,-0.38,0.23
20.48,1.13,-0.38,0.24
20.48,1.12,-0.37,0.25
20.48,1.11,-0.38,0.26
20.49,1.10,-0.38,0.27
20.49,1.09,-0.39,0.28
20.49,1.07,-0.39,0.29
20.49,1.06,-0.39,0.30
20.50,1.05,-0.40,0.30
20.50,1.03,-0.40,0.32
20.50,1.02,-0.40,0.33
20.50,1.00,-0.40,0.34
20.51,0.99,-0.41,0.35
20.51,0.97,-0.42,0.36
20.51,0.95,-0.43,0.37
20.51,0.94,-0.44,0.38
20.52,0.92,-0.45,0.39
20.52,0.90,-0.47,0.39
20.52,0.89,-0.49,0.41
20.52,0.87,-0.52,0.42
20.52,0.85,-0.54,0.44
20.53,0.83,-0.57,0.45
20.53,0.81,-0.61,0.46
20.53,0.81,-0.65,0.46
20.53,0.80,-0.69,0.46
20.54,0.79,-0.71,0.46
20.54,0.79,-0.72,0.46
20.54,0.79,-0.73,0.45
20.54,0.78,-0.73,0.44
20.55,0.77,-0.74,0.43
20.55,0.76,-0.74,0.42
20.55,0.75,-0.75,0.41
20.55,0.73,-0.75,0.40
20.56,0.72,-0.75,0.39
20.56,0.70,-0.74,0.37
20.56,0.68,-0.74,0.36
20.56,0.65,-0.74,0.35
20.57,0.63,-0.73,0.34
20.57,0.60,-0.72,0.32
20.57,0.57,-0.70,0.31
20.57,0.53,-0.68,0.29
20.57,0.50,-0.67,0.27
20.58,0.47,-0.65,0.25
20.58,0.45,-0.63,0.23
20.58,0.43,-0.62,0.21
20.58,0.41,-0.60,0.20
20.59,0.39,-0.59,0.18
20.59,0.38,-0.58,0.16
20.59,0.37,-0.56,0.15
20.59,0.36,-0.54,0.14
20.60,0.35,-0.53,0.13
20.60,0.35,-0.53,0.12
20.60,0.35,-0.53,0.12
20.60,0.35,-0.53,0.11
20.61,0.34,-0.54,0.11
20.61,0.34,-0.55,0.10
20.61,0.33,-0.56,0.10
20.61,0.33,-0.56,0.11
20.62,0.33,-0.57,0.11
20.62,0.33,-0.58,0.11
20.62,0.32,-0.60,0.12
20.62,0.31,-0.61,0.13
20.62,0.30,-0.62,0.13
20.63,0.29,-0.63,0.13
20.63,0.27,-0.64,0.14
20.63,0.25,-0.65,0.14
20.63,0.23,-0.65,0.14
20.64,0.20,-0.66,0.13
20.64,0.18,-0.67,0.13
20.64,0.15,-0.66,0.12
20.64,0.11,-0.66,0.10
20.65,0.07,-0.65,0.09
20.65,0.03,-0.65,0.07
20.65,-0.02,-0.64,0.06
20.65,-0.07,-0.63,0.05
20.66,-0.13,-0.62,0.04
20.66,-0.19,-0.60,0.04
20.66,-0.25,-0.59,0.03
20.66,-0.32,-0.57,0.02
20.67,-0.39,-0.54,0.02
20.67,-0.46,-0.52,0.01
20.67,-0.53,-0.49,0.01
20.67,-0.60,-0.46,0.00
20.67,-0.67,-0.42,-0.01
20.68,-0.74,-0.38,-0.01
20.68,-0.81,-0.34,-0.03
20.68,-0.88,-0.30,-0.05
20.68,-0.94,-0.26,-0.07
20.69,-1.00,-0.21,-0.09
20.69,-1.06,-0.17,-0.12
20.69,-1.12,-0.12,-0.15
20.69,-1.17,-0.07,-0.18
20.70,-1.22,-0.03,-0.20
20.70,-1.26,0.01,-0.23
20.70,-1.31,0.05,-0.26
20.70,-1.35,0.09,-0.29
20.71,-1.39,0.12,-0.32
20.71,-1.43,0.15,-0.35
20.71,-1.47,0.18,-0.39
20.71,-1.50,0.20,-0.42
20.72,-1.53,0.23,-0.46
20.72,-1.56,0.25,-0.50
20.72,-1.58,0.28,-0.53
20.72,-1.59,0.31,-0.56
20.72,-1.61,0.35,-0.59
20.73,-1.62,0.39,-0.61
20.73,-1.64,0.44,-0.64
20.73,-1.65,0.50,-0.66
20.73,-1.68,0.55,-0.68
20.74,-1.70,0.61,-0.70
20.74,-1.73,0.67,-0.72
20.74,-1.75,0.73,-0.74
20.74,-1.78,0.80,-0.76
20.75,-1.82,0.87,-0.79
20.75,-1.85,0.93,-0.83
20.75,-1.88,0.99,-0.86
20.75,-1.92,1.04,-0.90
20.76,-1.95,1.09,-0.94
20.76,-1.98,1.14,-0.98
20.76,-2.01,1.17,-1.03
20.76,-2.04,1.21,-1.08
20.76,-2.06,1.25,-1.14
20.77,-2.08,1.29,-1.20
20.77,-2.09,1.33,-1.26
20.77,-2.10,1.37,-1.33
20.77,-2.11,1.41,-1.40
20.78,-2.11,1.46,-1.48
20.78,-2.10,1.50,-1.56
20.78,-2.10,1.54,-1.63
20.78,-2.08,1.57,-1.71
20.79,-2.07,1.60,-1.78
20.79,-2.05,1.62,-1.85
20.79,-2.04,1.63,-1.91
20.79,-2.01,1.63,-1.97
20.80,-1.98,1.61,-2.02
20.80,-1.94,1.58,-2.06
20.80,-1.90,1.53,-2.08
20.80,-1.84,1.47,-2.10
20.81,-1.78,1.39,-2.11
20.81,-1.71,1.32,-2.11
20.81,-1.65,1.25,-2.09
20.81,-1.60,1.20,-2.06
20.81,-1.56,1.15,-2.01
20.82,-1.52,1.11,-1.96
20.82,-1.49,1.07,-1.89
20.82,-1.46,1.03,-1.82
20.82,-1.44,0.98,-1.76
20.83,-1.42,0.90,-1.70
20.83,-1.41,0.82,-1.65
20.83,-1.40,0.74,-1.59
20.83,-1.39,0.65,-1.55
20.84,-1.39,0.56,-1.51
20.84,-1.39,0.47,-1.46
20.84,-1.39,0.38,-1.41
20.84,-1.38,0.30,-1.35
20.85,-1.38,0.23,-1.28
20.85,-1.38,0.17,-1.20
20.85,-1.37,0.13,-1.12
20.85,-1.36,0.11,-1.04
20.86,-1.34,0.11,-0.97
20.86,-1.33,0.14,-0.90
20.86,-1.30,0.20,-0.83
20.86,-1.28,0.28,-0.77
20.86,-1.26,0.37,-0.72
20.87,-1.23,0.46,-0.68
20.87,-1.19,0.55,-0.64
20.87,-1.15,0.63,-0.61
20.87,-1.11,0.71,-0.58
20.88,-1.06,0.77,-0.55
20.88,-1.02,0.81,-0.53
20.88,-0.98,0.83,-0.51
20.88,-0.95,0.82,-0.50
20.89,-0.93,0.80,-0.50
20.89,-0.91,0.76,-0.50
20.89,-0.90,0.70,-0.52
20.89,-0.89,0.64,-0.54
20.90,-0.90,0.57,-0.58
20.90,-0.91,0.51,-0.62
20.90,-0.93,0.47,-0.66
20.90,-0.94,0.46,-0.70
20.91,-0.96,0.47,-0.74
20.91,-0.99,0.49,-0.78
20.91,-1.01,0.50,-0.81
20.91,-1.06,0.49,-0.83
20.91,-1.11,0.48,-0.85
20.92,-1.16,0.47,-0.88
20.92,-1.21,0.45,-0.91
20.92,-1.26,0.42,-0.94
20.92,-1.31,0.40,-0.95
20.93,-1.35,0.39,-0.96
20.93,-1.39,0.40,-0.95
20.93,-1.42,0.43,-0.94
20.93,-1.44,0.46,-0.93
20.94,-1.45,0.50,-0.92
20.94,-1.45,0.55,-0.90
20.94,-1.45,0.59,-0.89
20.94,-1.43,0.64,-0.88
20.95,-1.42,0.71,-0.86
20.95,-1.40,0.78,-0.84
20.95,-1.37,0.85,-0.82
20.95,-1.33,0.92,-0.80
20.95,-1.30,0.98,-0.77
