Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2)
20.00,-3.11,7.92,6.36
20.00,-3.08,8.15,6.12
20.00,-3.09,8.42,5.95
20.00,-3.17,8.78,5.82
20.01,-3.25,9.14,5.73
20.01,-3.29,9.56,5.69
20.01,-3.30,9.99,5.69
20.01,-3.33,10.46,5.77
20.02,-3.37,10.87,5.85
20.02,-3.37,11.31,6.00
20.02,-3.38,11.72,6.13
20.02,-3.33,12.07,6.24
20.02,-3.29,12.41,6.35
20.03,-3.21,12.69,6.43
20.03,-3.14,12.94,6.48
20.03,-3.06,13.17,6.49
20.03,-2.96,13.35,6.44
20.04,-2.81,13.45,6.38
20.04,-2.72,13.54,6.27
20.04,-2.58,13.60,6.10
20.04,-2.43,13.64,5.93
20.05,-2.33,13.65,5.73
20.05,-2.16,13.57,5.52
20.05,-1.99,13.48,5.28
20.05,-1.83,13.35,5.07
20.06,-1.66,13.17,4.88
20.06,-1.51,12.92,4.69
20.06,-1.41,12.60,4.49
20.06,-1.29,12.25,4.30
20.07,-1.22,11.82,4.11
20.07,-1.22,11.34,3.94
20.07,-1.27,10.94,3.79
20.07,-1.28,10.64,3.68
20.07,-1.28,10.32,3.63
20.08,-1.28,10.13,3.67
20.08,-1.29,10.00,3.79
20.08,-1.36,9.90,3.98
20.08,-1.38,9.87,4.22
20.09,-1.49,9.83,4.42
20.09,-1.66,9.82,4.64
20.09,-1.78,9.80,4.88
20.09,-1.92,9.78,5.11
20.10,-2.03,9.72,5.28
20.10,-2.15,9.61,5.42
20.10,-2.18,9.49,5.54
20.10,-2.22,9.38,5.59
20.11,-2.15,9.22,5.64
20.11,-2.03,9.08,5.63
20.11,-1.87,8.88,5.61
20.11,-1.68,8.73,5.52
20.12,-1.54,8.56,5.38
20.12,-1.37,8.42,5.21
20.12,-1.29,8.27,4.95
20.12,-1.22,8.13,4.64
20.12,-1.20,8.02,4.26
20.13,-1.28,7.97,3.95
20.13,-1.46,7.95,3.61
20.13,-1.66,7.97,3.35
20.13,-1.84,8.04,3.14
20.14,-2.00,8.14,2.88
20.14,-2.12,8.30,2.64
20.14,-2.22,8.46,2.43
20.14,-2.28,8.63,2.18
20.15,-2.30,8.87,1.95
20.15,-2.29,9.14,1.76
20.15,-2.21,9.36,1.57
20.15,-2.13,9.57,1.41
20.16,-2.00,9.79,1.24
20.16,-1.81,10.09,1.10
20.16,-1.67,10.35,0.99
20.16,-1.52,10.67,0.85
20.17,-1.33,10.97,0.76
20.17,-1.25,11.27,0.66
20.17,-1.19,11.49,0.56
20.17,-1.12,11.68,0.50
20.17,-1.04,11.85,0.43
20.18,-1.02,11.97,0.41
20.18,-1.07,12.09,0.38
20.18,-1.04,12.04,0.41
20.18,-1.05,12.01,0.42
20.19,-1.14,11.95,0.41
20.19,-1.19,11.83,0.39
20.19,-1.18,11.69,0.43
20.19,-1.17,11.51,0.47
20.20,-1.09,11.32,0.64
20.20,-0.95,11.14,0.91
20.20,-0.85,11.01,1.28
20.20,-0.74,10.86,1.64
20.21,-0.73,10.74,2.08
20.21,-0.74,10.61,2.49
20.21,-0.56,10.44,2.95
20.21,-0.40,10.29,3.43
20.21,-0.25,10.08,3.92
20.22,-0.16,9.89,4.39
20.22,-0.07,9.63,4.88
20.22,-0.09,9.34,5.36
20.22,-0.16,9.12,5.77
20.23,-0.29,8.97,6.05
20.23,-0.37,8.67,6.40
20.23,-0.40,8.46,6.59
20.23,-0.66,8.43,6.45
20.24,-0.90,8.32,6.35
20.24,-0.39,8.02,6.67
20.24,0.18,7.84,6.94
20.24,0.20,7.73,6.87
20.25,0.12,7.57,6.68
20.25,0.03,7.50,6.37
