Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2)
16.00,-4.74,4.84,-6.20
16.00,-4.72,4.86,-6.19
16.00,-4.78,4.93,-6.16
16.00,-4.78,4.98,-6.14
16.00,-4.81,5.03,-6.14
16.01,-4.85,5.14,-6.17
16.01,-4.86,5.21,-6.18
16.01,-4.91,5.38,-6.19
16.01,-4.95,5.58,-6.23
16.01,-4.97,5.69,-6.25
16.02,-5.07,5.97,-6.32
16.02,-5.10,6.13,-6.35
16.02,-5.29,6.85,-6.55
16.02,-5.29,6.85,-6.55
16.02,-5.35,7.06,-6.63
16.03,-5.52,7.49,-6.80
16.03,-5.60,7.69,-6.90
16.03,-5.79,8.09,-7.10
16.03,-6.01,8.48,-7.30
16.03,-6.18,8.65,-7.39
16.04,-6.53,8.96,-7.60
16.04,-6.63,9.16,-7.70
16.04,-6.97,9.33,-7.86
16.04,-7.13,9.38,-7.93
16.04,-7.28,9.43,-7.99
16.05,-7.50,9.52,-8.05
16.05,-7.72,9.48,-8.20
16.05,-7.81,9.40,-8.34
16.05,-7.83,9.16,-8.74
16.05,-7.80,9.24,-8.81
16.06,-7.59,9.53,-8.78
16.06,-8.12,8.91,-8.59
16.06,-8.41,7.80,-8.93
16.06,-8.19,7.83,-8.72
16.06,-7.63,8.22,-8.55
16.07,-7.14,8.63,-8.53
16.07,-7.89,7.79,-8.10
16.07,-8.05,7.29,-7.89
16.07,-7.74,6.53,-7.51
16.07,-7.43,5.93,-7.24
16.08,-6.74,5.68,-7.12
16.08,-6.26,5.22,-6.91
16.08,-5.82,4.68,-6.81
16.08,-5.82,4.68,-6.81
16.08,-5.55,4.42,-6.77
16.09,-5.42,4.35,-6.74
16.09,-5.17,4.28,-6.65
16.09,-5.07,4.27,-6.60
16.09,-4.89,4.30,-6.49
16.09,-4.82,4.34,-6.39
16.10,-4.79,4.39,-6.37
16.10,-4.70,4.53,-6.39
16.10,-4.69,4.81,-6.57
16.10,-4.69,4.81,-6.57
16.10,-4.75,4.99,-6.74
16.11,-4.79,5.10,-6.82
16.11,-5.01,5.55,-6.97
16.11,-5.23,5.81,-7.11
16.11,-5.12,5.68,-7.18
16.11,-4.60,5.54,-7.33
16.12,-4.37,5.59,-7.40
16.12,-4.36,5.79,-7.40
16.12,-4.78,6.19,-7.32
16.12,-4.78,6.19,-7.32
16.12,-5.02,6.51,-7.26
16.13,-5.08,6.64,-7.27
16.13,-5.04,6.92,-7.30
16.13,-5.04,7.20,-7.32
16.13,-5.08,7.32,-7.36
16.13,-5.16,7.54,-7.45
16.14,-5.21,7.64,-7.51
16.14,-5.33,7.79,-7.64
16.14,-5.37,8.04,-7.91
16.14,-5.37,8.04,-7.91
16.14,-5.35,8.18,-8.08
16.15,-5.40,8.22,-8.23
16.15,-5.42,8.26,-8.33
16.15,-5.82,8.56,-8.51
16.15,-5.82,8.44,-8.47
16.15,-5.25,8.02,-8.37
16.16,-4.42,7.87,-8.22
16.16,-4.15,7.88,-8.07
16.16,-4.00,7.98,-7.44
16.16,-4.06,8.03,-7.27
16.16,-4.09,8.11,-7.14
16.17,-4.13,8.27,-6.96
16.17,-4.09,8.36,-6.89
16.17,-3.99,8.49,-6.80
16.17,-3.98,8.51,-6.73
16.17,-3.96,8.51,-6.72
16.18,-3.91,8.54,-6.72
16.18,-3.87,8.54,-6.70
16.18,-4.14,8.52,-6.51
16.18,-4.26,8.52,-6.47
16.18,-4.38,8.58,-6.41
16.19,-4.92,9.00,-6.30
16.19,-5.00,9.02,-6.21
16.19,-4.70,8.62,-5.82
16.19,-4.22,8.33,-5.64
16.19,-4.01,8.26,-5.56
16.20,-3.59,8.22,-5.37
16.20,-3.54,8.21,-5.28
16.20,-3.68,8.14,-4.99
16.20,-3.75,8.13,-4.92
16.20,-3.85,8.10,-4.90
16.21,-3.88,8.06,-4.78
16.21,-3.86,8.08,-4.72
16.21,-3.83,8.10,-4.71
16.21,-3.76,8.17,-4.66
16.21,-3.69,8.20,-4.62
16.22,-3.57,8.28,-4.52
16.22,-3.51,8.39,-4.45
16.22,-3.57,8.57,-4.37
16.22,-3.57,8.57,-4.37
16.22,-3.57,8.62,-4.33
16.23,-3.55,8.72,-4.22
16.23,-3.60,8.85,-4.06
16.23,-3.68,8.91,-4.01
16.23,-3.75,8.98,-3.82
16.23,-3.73,9.01,-3.73
16.24,-3.75,9.09,-3.64
16.24,-3.81,9.18,-3.60
16.24,-3.90,9.25,-3.62
16.24,-3.98,9.28,-3.63
16.24,-4.04,9.33,-3.65
16.25,-4.05,9.35,-3.64
16.25,-4.06,9.41,-3.56
16.25,-4.05,9.44,-3.49
16.25,-4.06,9.47,-3.34
16.25,-4.08,9.43,-3.21
16.26,-4.08,9.42,-3.13
16.26,-4.09,9.40,-2.98
16.26,-4.16,9.38,-2.75
16.26,-4.16,9.38,-2.75
16.26,-4.16,9.36,-2.55
16.27,-4.16,9.36,-2.49
16.27,-4.14,9.34,-2.46
16.27,-4.19,9.29,-2.33
16.27,-4.35,9.26,-2.08
16.27,-4.29,9.23,-1.93
16.28,-4.25,9.22,-1.88
16.28,-4.22,9.24,-1.86
16.28,-4.15,9.31,-1.85
16.28,-4.15,9.31,-1.85
16.28,-4.18,9.36,-1.78
16.29,-4.20,9.37,-1.73
16.29,-4.25,9.37,-1.63
16.29,-4.26,9.37,-1.54
16.29,-4.25,9.38,-1.53
16.29,-4.25,9.38,-1.55
16.30,-4.26,9.39,-1.55
16.30,-4.31,9.42,-1.56
16.30,-4.40,9.37,-1.49
16.30,-4.40,9.37,-1.49
16.30,-4.29,9.37,-1.45
16.31,-4.24,9.39,-1.47
16.31,-4.16,9.41,-1.52
16.31,-4.31,9.43,-1.52
16.31,-4.38,9.45,-1.51
16.31,-4.40,9.46,-1.56
16.32,-4.35,9.49,-1.64
16.32,-4.34,9.50,-1.67
16.32,-4.42,9.52,-1.62
16.32,-4.45,9.52,-1.56
16.32,-4.45,9.51,-1.52
16.33,-4.41,9.52,-1.43
16.33,-4.42,9.52,-1.39
16.33,-4.46,9.54,-1.27
16.33,-4.46,9.54,-1.21
16.33,-4.47,9.54,-1.06
16.34,-4.46,9.52,-0.97
16.34,-4.46,9.51,-0.97
16.34,-4.51,9.45,-0.94
16.34,-4.52,9.44,-0.98
16.34,-4.54,9.42,-1.01
16.35,-4.58,9.37,-1.08
16.35,-4.60,9.36,-1.11
16.35,-4.64,9.39,-1.15
16.35,-4.64,9.39,-1.20
16.35,-4.65,9.38,-1.22
16.36,-4.67,9.35,-1.22
16.36,-4.70,9.35,-1.21
16.36,-4.72,9.35,-1.21
16.36,-4.70,9.35,-1.22
16.36,-4.66,9.35,-1.25
16.37,-4.63,9.36,-1.30
16.37,-4.62,9.35,-1.32
16.37,-4.59,9.35,-1.32
16.37,-4.60,9.33,-1.35
16.37,-4.62,9.34,-1.37
16.38,-4.63,9.36,-1.41
16.38,-4.64,9.35,-1.45
16.38,-4.62,9.37,-1.47
16.38,-4.62,9.38,-1.47
16.38,-4.64,9.40,-1.47
16.39,-4.63,9.40,-1.46
16.39,-4.58,9.40,-1.41
16.39,-4.56,9.40,-1.39
16.39,-4.47,9.37,-1.33
16.39,-4.41,9.34,-1.29
16.40,-4.24,9.31,-1.28
16.40,-4.13,9.28,-1.29
16.40,-3.98,9.24,-1.36
16.40,-3.98,9.24,-1.36
16.40,-3.92,9.20,-1.39
16.41,-3.86,9.18,-1.39
16.41,-3.86,9.14,-1.39
16.41,-3.86,9.11,-1.37
16.41,-3.92,9.06,-1.31
16.41,-3.98,9.01,-1.29
16.42,-4.00,9.01,-1.28
16.42,-4.03,9.02,-1.26
16.42,-4.14,9.03,-1.18
16.42,-4.19,9.04,-1.13
16.42,-4.22,9.04,-1.08
16.43,-4.23,9.05,-1.03
16.43,-4.23,9.10,-0.93
16.43,-4.19,9.13,-0.88
16.43,-4.17,9.18,-0.83
16.43,-4.19,9.22,-0.76
16.44,-4.23,9.24,-0.71
16.44,-4.37,9.21,-0.62
16.44,-4.45,9.14,-0.51
16.44,-4.45,9.14,-0.51
16.44,-4.39,9.07,-0.44
16.45,-4.40,9.04,-0.44
16.45,-4.43,8.98,-0.44
16.45,-4.42,8.87,-0.39
16.45,-4.42,8.83,-0.34
16.45,-4.41,8.78,-0.24
