Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2)
19.00,-2.92,9.80,-2.84
19.00,-2.87,9.54,-3.04
19.00,-2.74,9.48,-3.19
19.00,-3.11,9.80,-2.96
19.00,-3.65,9.54,-2.83
19.01,-3.82,9.35,-2.75
19.01,-3.84,9.12,-2.62
19.01,-3.79,9.08,-2.59
19.01,-3.67,9.06,-2.50
19.01,-3.57,9.03,-2.49
19.02,-3.59,9.00,-2.46
19.02,-3.75,8.90,-2.45
19.02,-3.84,8.87,-2.47
19.02,-4.00,8.84,-2.50
19.02,-4.07,8.57,-2.49
19.03,-4.10,8.38,-2.44
19.03,-4.17,8.03,-2.29
19.03,-4.19,7.93,-2.25
19.03,-4.19,7.87,-2.19
19.03,-4.17,7.88,-2.20
19.04,-4.18,7.88,-2.21
19.04,-4.19,7.89,-2.21
19.04,-4.22,7.87,-2.19
19.04,-4.21,7.86,-2.19
19.04,-4.21,7.84,-2.17
19.05,-4.22,7.82,-2.16
19.05,-4.24,7.77,-2.14
19.05,-4.28,7.73,-2.11
19.05,-4.30,7.70,-2.10
19.05,-4.36,7.65,-2.10
19.06,-4.38,7.62,-2.10
19.06,-4.38,7.57,-2.14
19.06,-4.41,7.59,-2.13
19.06,-4.42,7.66,-2.15
19.06,-4.42,7.98,-2.30
19.07,-4.37,7.79,-2.25
19.07,-4.34,7.48,-2.15
19.07,-4.36,6.98,-1.97
19.07,-4.36,6.88,-1.94
19.07,-4.30,6.91,-2.01
19.08,-4.20,7.00,-2.12
19.08,-4.16,7.04,-2.15
19.08,-4.13,7.05,-2.16
19.08,-4.11,7.04,-2.17
19.08,-4.05,6.99,-2.19
19.09,-4.03,6.96,-2.20
19.09,-3.99,6.92,-2.21
19.09,-3.92,6.85,-2.24
19.09,-3.86,6.81,-2.24
19.09,-3.79,6.74,-2.26
19.10,-3.75,6.64,-2.27
19.10,-3.74,6.59,-2.28
19.10,-3.68,6.53,-2.32
19.10,-3.66,6.48,-2.33
19.10,-3.59,6.44,-2.38
19.11,-3.58,6.42,-2.39
19.11,-3.57,6.40,-2.37
19.11,-3.54,6.34,-2.40
19.11,-3.52,6.25,-2.43
19.11,-3.53,6.22,-2.44
19.12,-3.52,6.17,-2.43
19.12,-3.51,6.15,-2.42
19.12,-3.51,6.11,-2.40
19.12,-3.51,6.10,-2.39
19.12,-3.54,6.09,-2.37
19.13,-3.54,6.09,-2.35
19.13,-3.53,6.11,-2.34
19.13,-3.54,6.13,-2.34
19.13,-3.52,6.14,-2.31
19.13,-3.52,6.15,-2.29
19.14,-3.51,6.18,-2.28
19.14,-3.51,6.21,-2.27
19.14,-3.51,6.21,-2.27
19.14,-3.51,6.25,-2.27
19.14,-3.48,6.25,-2.27
19.15,-3.47,6.26,-2.28
19.15,-3.45,6.30,-2.28
19.15,-3.46,6.32,-2.30
19.15,-3.45,6.36,-2.32
19.15,-3.45,6.39,-2.33
19.16,-3.44,6.44,-2.34
19.16,-3.44,6.47,-2.35
19.16,-3.44,6.50,-2.34
19.16,-3.44,6.53,-2.32
19.16,-3.46,6.62,-2.23
19.17,-3.46,6.62,-2.23
19.17,-3.41,6.67,-2.30
19.17,-3.39,6.69,-2.36
19.17,-3.38,6.74,-2.43
19.17,-3.40,6.77,-2.45
19.18,-3.40,6.79,-2.47
19.18,-3.39,6.82,-2.50
19.18,-3.38,6.84,-2.52
19.18,-3.35,6.89,-2.55
19.18,-3.33,6.94,-2.59
19.19,-3.32,6.97,-2.61
19.19,-3.31,7.02,-2.64
19.19,-3.30,7.05,-2.66
19.19,-3.28,7.09,-2.70
19.19,-3.27,7.15,-2.76
19.20,-3.26,7.16,-2.78
19.20,-3.13,7.18,-2.87
19.20,-2.99,7.16,-3.08
19.20,-3.38,7.29,-2.91
19.20,-3.39,7.31,-2.83
19.21,-3.34,7.31,-2.83
19.21,-3.16,7.37,-2.89
19.21,-3.05,7.42,-2.93
19.21,-3.01,7.43,-2.92
19.21,-2.98,7.47,-2.93
19.22,-2.99,7.47,-2.93
19.22,-3.01,7.47,-2.91
19.22,-3.03,7.49,-2.92
19.22,-3.01,7.51,-2.94
19.22,-2.97,7.53,-2.93
19.23,-2.94,7.53,-2.93
19.23,-2.94,7.54,-2.91
19.23,-2.93,7.55,-2.90
19.23,-2.93,7.56,-2.88
19.23,-2.93,7.58,-2.84
19.24,-2.93,7.60,-2.81
19.24,-2.93,7.61,-2.76
19.24,-2.95,7.67,-2.71
19.24,-2.94,7.69,-2.68
19.24,-2.93,7.70,-2.66
19.25,-2.90,7.73,-2.71
19.25,-2.98,7.76,-2.68
19.25,-3.11,7.78,-2.51
19.25,-3.09,7.79,-2.48
19.25,-3.07,7.83,-2.45
19.26,-3.06,7.89,-2.45
19.26,-3.04,7.93,-2.44
19.26,-3.01,7.99,-2.43
19.26,-3.01,8.04,-2.42
19.26,-3.08,8.10,-2.42
19.27,-3.12,8.12,-2.40
19.27,-3.15,8.13,-2.39
19.27,-3.22,8.19,-2.38
19.27,-3.25,8.20,-2.37
19.27,-3.28,8.21,-2.36
19.28,-3.32,8.24,-2.32
19.28,-3.35,8.25,-2.29
19.28,-3.38,8.25,-2.28
19.28,-3.40,8.24,-2.26
19.28,-3.43,8.22,-2.23
19.29,-3.44,8.21,-2.22
19.29,-3.45,8.20,-2.22
19.29,-3.48,8.16,-2.23
19.29,-3.50,8.13,-2.23
19.29,-3.52,8.11,-2.23
19.30,-3.57,8.05,-2.24
19.30,-3.59,8.02,-2.25
19.30,-3.62,7.99,-2.26
19.30,-3.58,7.97,-2.25
19.30,-3.54,7.96,-2.25
19.31,-3.53,7.94,-2.24
19.31,-3.52,7.91,-2.23
19.31,-3.50,7.91,-2.22
19.31,-3.49,7.89,-2.21
19.31,-3.48,7.87,-2.20
19.32,-3.46,7.85,-2.19
19.32,-3.45,7.83,-2.22
19.32,-3.43,7.82,-2.23
19.32,-3.39,7.81,-2.26
19.32,-3.35,7.80,-2.28
19.33,-3.32,7.80,-2.28
19.33,-3.25,7.80,-2.30
19.33,-3.22,7.79,-2.32
19.33,-3.17,7.79,-2.34
19.33,-3.16,7.80,-2.36
19.34,-3.12,7.81,-2.38
19.34,-3.07,7.85,-2.42
19.34,-3.05,7.85,-2.44
19.34,-3.01,7.87,-2.46
19.34,-2.98,7.90,-2.48
19.35,-2.97,7.91,-2.49
19.35,-2.94,7.93,-2.53
19.35,-2.92,7.95,-2.53
19.35,-2.90,7.98,-2.55
19.35,-2.88,8.01,-2.56
19.36,-2.89,8.02,-2.56
19.36,-2.93,8.05,-2.55
19.36,-2.94,8.08,-2.55
19.36,-2.93,8.11,-2.56
19.36,-2.90,8.16,-2.54
19.37,-2.90,8.16,-2.54
19.37,-2.89,8.20,-2.56
19.37,-2.90,8.23,-2.55
19.37,-2.90,8.25,-2.54
19.37,-2.90,8.26,-2.53
19.38,-2.91,8.27,-2.52
19.38,-2.90,8.28,-2.52
19.38,-2.89,8.30,-2.52
19.38,-2.89,8.29,-2.50
19.38,-2.87,8.26,-2.45
19.39,-2.87,8.26,-2.45
19.39,-2.86,8.23,-2.44
19.39,-2.87,8.22,-2.44
19.39,-2.87,8.21,-2.43
19.39,-2.89,8.19,-2.43
19.40,-2.91,8.18,-2.43
19.40,-2.89,8.17,-2.44
19.40,-2.95,8.17,-2.43
19.40,-2.98,8.16,-2.43
19.40,-3.03,8.18,-2.45
19.41,-3.05,8.19,-2.48
19.41,-3.08,8.19,-2.49
19.41,-3.11,8.19,-2.49
19.41,-3.15,8.18,-2.50
19.41,-3.20,8.18,-2.54
19.42,-3.16,8.20,-2.54
19.42,-3.12,8.21,-2.54
19.42,-3.11,8.20,-2.56
19.42,-3.15,8.17,-2.56
19.42,-3.28,8.11,-2.59
19.43,-3.31,8.10,-2.59
19.43,-3.32,8.10,-2.59
19.43,-3.31,8.11,-2.58
19.43,-3.29,8.11,-2.57
19.43,-3.30,8.08,-2.53
19.44,-3.35,8.03,-2.47
19.44,-3.37,8.00,-2.45
19.44,-3.40,7.93,-2.39
19.44,-3.40,7.88,-2.35
19.44,-3.43,7.82,-2.31
19.45,-3.43,7.78,-2.29
19.45,-3.43,7.75,-2.26
19.45,-3.42,7.69,-2.22
19.45,-3.37,7.62,-2.21
19.45,-3.36,7.60,-2.21
19.46,-3.32,7.57,-2.21
19.46,-3.30,7.55,-2.21
19.46,-3.28,7.53,-2.22
19.46,-3.22,7.50,-2.21
19.46,-3.16,7.47,-2.21
19.47,-3.13,7.47,-2.23
19.47,-3.09,7.46,-2.25
19.47,-3.03,7.45,-2.27
19.47,-2.97,7.42,-2.32
19.47,-2.93,7.41,-2.35
19.48,-2.84,7.38,-2.43
19.48,-2.72,7.37,-2.56
19.48,-2.67,7.38,-2.61
19.48,-2.55,7.42,-2.71
19.48,-2.49,7.47,-2.76
