Time (s),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s)
14.00,1.48,0.18,-1.80
14.00,1.52,0.18,-1.80
14.00,1.54,0.18,-1.80
14.00,1.58,0.18,-1.80
14.00,1.62,0.16,-1.80
14.01,1.63,0.15,-1.79
14.01,1.65,0.12,-1.78
14.01,1.66,0.11,-1.78
14.01,1.68,0.07,-1.78
14.01,1.69,0.02,-1.78
14.02,1.69,0.01,-1.78
14.02,1.70,-0.04,-1.78
14.02,1.70,-0.10,-1.78
14.02,1.70,-0.12,-1.78
14.02,1.71,-0.16,-1.77
14.03,1.71,-0.18,-1.77
14.03,1.71,-0.22,-1.75
14.03,1.69,-0.28,-1.74
14.03,1.69,-0.32,-1.73
14.03,1.66,-0.37,-1.71
14.04,1.65,-0.40,-1.70
14.04,1.62,-0.45,-1.67
14.04,1.59,-0.50,-1.64
14.04,1.57,-0.53,-1.62
14.04,1.54,-0.56,-1.59
14.05,1.52,-0.58,-1.57
14.05,1.49,-0.65,-1.55
14.05,1.45,-0.66,-1.53
14.05,1.43,-0.65,-1.51
14.05,1.40,-0.63,-1.46
14.06,1.36,-0.60,-1.40
14.06,1.34,-0.58,-1.37
14.06,1.30,-0.55,-1.32
14.06,1.28,-0.54,-1.29
14.06,1.25,-0.51,-1.24
14.07,1.21,-0.50,-1.19
14.07,1.19,-0.48,-1.16
14.07,1.15,-0.44,-1.10
14.07,1.13,-0.42,-1.08
14.07,1.09,-0.37,-1.02
14.08,1.05,-0.32,-0.97
14.08,1.03,-0.30,-0.94
14.08,0.99,-0.26,-0.88
14.08,0.95,-0.21,-0.85
14.08,0.94,-0.19,-0.80
14.09,0.90,-0.15,-0.74
14.09,0.88,-0.12,-0.71
14.09,0.84,-0.08,-0.66
14.09,0.80,-0.04,-0.61
14.09,0.79,-0.01,-0.58
14.10,0.75,0.02,-0.54
14.10,0.73,0.04,-0.51
14.10,0.69,0.08,-0.47
14.10,0.65,0.12,-0.42
14.10,0.64,0.14,-0.41
14.11,0.60,0.17,-0.37
14.11,0.58,0.19,-0.35
14.11,0.55,0.23,-0.32
14.11,0.51,0.25,-0.29
14.11,0.50,0.27,-0.27
14.12,0.47,0.29,-0.25
14.12,0.43,0.31,-0.23
14.12,0.42,0.32,-0.22
14.12,0.39,0.33,-0.19
14.12,0.37,0.33,-0.18
14.13,0.34,0.34,-0.16
14.13,0.31,0.34,-0.14
14.13,0.29,0.34,-0.13
14.13,0.27,0.33,-0.11
14.13,0.25,0.33,-0.10
14.14,0.22,0.32,-0.08
14.14,0.19,0.30,-0.06
14.14,0.18,0.30,-0.05
14.14,0.16,0.29,-0.03
14.14,0.14,0.28,-0.02
14.15,0.12,0.27,0.00
14.15,0.10,0.26,0.02
14.15,0.09,0.25,0.03
14.15,0.07,0.24,0.05
14.15,0.04,0.23,0.07
14.16,0.04,0.23,0.08
14.16,0.02,0.23,0.09
14.16,0.01,0.23,0.10
14.16,-0.01,0.22,0.12
14.16,-0.04,0.22,0.14
14.17,-0.05,0.22,0.15
14.17,-0.07,0.22,0.16
14.17,-0.09,0.22,0.17
14.17,-0.11,0.22,0.18
14.17,-0.14,0.21,0.20
14.18,-0.15,0.22,0.21
14.18,-0.18,0.21,0.22
14.18,-0.20,0.21,0.24
14.18,-0.22,0.21,0.25
14.18,-0.24,0.21,0.26
14.19,-0.26,0.21,0.27
14.19,-0.28,0.22,0.29
14.19,-0.31,0.21,0.30
14.19,-0.32,0.21,0.32
14.19,-0.34,0.21,0.33
14.20,-0.36,0.21,0.34
14.20,-0.38,0.21,0.36
14.20,-0.41,0.22,0.37
14.20,-0.42,0.22,0.39
14.20,-0.44,0.21,0.40
14.21,-0.46,0.21,0.41
14.21,-0.48,0.21,0.43
14.21,-0.50,0.21,0.44
14.21,-0.51,0.21,0.45
14.21,-0.53,0.21,0.46
14.22,-0.55,0.21,0.47
14.22,-0.56,0.21,0.48
14.22,-0.58,0.21,0.50
14.22,-0.59,0.21,0.50
14.22,-0.60,0.21,0.51
14.23,-0.62,0.21,0.52
14.23,-0.63,0.21,0.53
14.23,-0.64,0.21,0.54
14.23,-0.65,0.21,0.55
14.23,-0.66,0.21,0.56
14.24,-0.68,0.21,0.57
14.24,-0.68,0.21,0.57
14.24,-0.70,0.20,0.58
14.24,-0.71,0.20,0.59
14.24,-0.71,0.21,0.59
14.25,-0.73,0.21,0.60
14.25,-0.73,0.21,0.60
14.25,-0.74,0.21,0.61
14.25,-0.75,0.21,0.62
14.25,-0.76,0.21,0.63
14.26,-0.77,0.21,0.63
14.26,-0.77,0.20,0.64
14.26,-0.78,0.20,0.65
14.26,-0.79,0.20,0.65
14.26,-0.81,0.18,0.66
14.27,-0.81,0.19,0.66
14.27,-0.81,0.20,0.67
14.27,-0.81,0.20,0.69
14.27,-0.81,0.21,0.69
14.27,-0.81,0.21,0.70
14.28,-0.82,0.22,0.70
14.28,-0.81,0.23,0.71
14.28,-0.82,0.23,0.72
14.28,-0.81,0.23,0.72
14.28,-0.81,0.23,0.73
14.29,-0.81,0.23,0.73
14.29,-0.81,0.23,0.74
14.29,-0.81,0.22,0.75
14.29,-0.81,0.21,0.76
14.29,-0.81,0.21,0.76
14.30,-0.81,0.21,0.77
14.30,-0.80,0.20,0.77
14.30,-0.81,0.20,0.78
14.30,-0.80,0.20,0.78
14.30,-0.80,0.19,0.79
14.31,-0.80,0.19,0.79
14.31,-0.79,0.17,0.79
14.31,-0.79,0.17,0.79
14.31,-0.78,0.16,0.79
14.31,-0.78,0.16,0.79
14.32,-0.78,0.15,0.79
14.32,-0.77,0.15,0.79
14.32,-0.77,0.15,0.79
14.32,-0.76,0.14,0.79
14.32,-0.76,0.13,0.78
14.33,-0.76,0.13,0.78
14.33,-0.75,0.12,0.77
14.33,-0.75,0.11,0.77
14.33,-0.74,0.11,0.76
14.33,-0.74,0.10,0.75
14.34,-0.73,0.10,0.75
14.34,-0.73,0.09,0.74
14.34,-0.73,0.09,0.74
14.34,-0.72,0.08,0.73
14.34,-0.71,0.07,0.73
14.35,-0.71,0.07,0.72
14.35,-0.70,0.06,0.71
14.35,-0.69,0.06,0.70
14.35,-0.68,0.05,0.70
14.35,-0.67,0.04,0.69
14.36,-0.67,0.05,0.69
14.36,-0.66,0.04,0.68
14.36,-0.65,0.04,0.67
14.36,-0.65,0.04,0.67
14.36,-0.64,0.04,0.66
14.37,-0.63,0.03,0.65
14.37,-0.62,0.01,0.65
14.37,-0.61,0.00,0.64
14.37,-0.60,0.00,0.64
14.37,-0.59,-0.01,0.63
14.38,-0.58,-0.01,0.62
14.38,-0.57,-0.02,0.61
14.38,-0.55,-0.02,0.61
14.38,-0.54,-0.03,0.61
14.38,-0.53,-0.04,0.60
14.39,-0.52,-0.05,0.59
14.39,-0.51,-0.05,0.59
14.39,-0.50,-0.06,0.58
14.39,-0.49,-0.07,0.57
14.39,-0.48,-0.09,0.57
14.40,-0.47,-0.09,0.56
14.40,-0.46,-0.10,0.55
14.40,-0.44,-0.12,0.55
14.40,-0.43,-0.12,0.54
14.40,-0.41,-0.13,0.54
14.41,-0.39,-0.13,0.54
14.41,-0.38,-0.13,0.53
14.41,-0.36,-0.13,0.52
14.41,-0.35,-0.13,0.51
