Time (s),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s)
19.00,-1.09,-1.49,0.87
19.00,-1.09,-1.48,0.87
19.00,-1.09,-1.47,0.86
19.00,-1.08,-1.47,0.86
19.00,-1.08,-1.46,0.86
19.01,-1.08,-1.45,0.85
19.01,-1.07,-1.44,0.85
19.01,-1.08,-1.44,0.85
19.01,-1.08,-1.43,0.85
19.01,-1.09,-1.43,0.85
19.02,-1.09,-1.42,0.85
19.02,-1.09,-1.42,0.85
19.02,-1.10,-1.43,0.85
19.02,-1.10,-1.44,0.85
19.02,-1.11,-1.44,0.85
19.03,-1.11,-1.44,0.84
19.03,-1.11,-1.43,0.84
19.03,-1.11,-1.42,0.83
19.03,-1.12,-1.40,0.83
19.03,-1.12,-1.40,0.83
19.04,-1.12,-1.39,0.82
19.04,-1.13,-1.38,0.82
19.04,-1.13,-1.38,0.81
19.04,-1.15,-1.36,0.81
19.04,-1.15,-1.34,0.80
19.05,-1.16,-1.32,0.79
19.05,-1.17,-1.31,0.79
19.05,-1.19,-1.29,0.79
19.05,-1.20,-1.28,0.78
19.05,-1.20,-1.28,0.78
19.06,-1.21,-1.29,0.78
19.06,-1.21,-1.29,0.78
19.06,-1.22,-1.30,0.78
19.06,-1.23,-1.30,0.78
19.06,-1.24,-1.31,0.79
19.07,-1.26,-1.31,0.79
19.07,-1.28,-1.29,0.79
19.07,-1.29,-1.30,0.81
19.07,-1.30,-1.30,0.81
19.07,-1.30,-1.31,0.81
19.08,-1.31,-1.30,0.82
19.08,-1.31,-1.28,0.82
19.08,-1.32,-1.27,0.83
19.08,-1.32,-1.25,0.84
19.08,-1.31,-1.24,0.85
19.09,-1.31,-1.21,0.86
19.09,-1.30,-1.19,0.85
19.09,-1.30,-1.18,0.85
19.09,-1.31,-1.17,0.86
19.09,-1.31,-1.14,0.87
19.10,-1.32,-1.11,0.89
19.10,-1.33,-1.06,0.91
19.10,-1.34,-1.04,0.92
19.10,-1.35,-1.00,0.94
19.10,-1.35,-0.96,0.95
19.11,-1.35,-0.95,0.95
19.11,-1.35,-0.92,0.95
19.11,-1.35,-0.91,0.96
19.11,-1.36,-0.88,0.96
19.11,-1.35,-0.86,0.95
19.12,-1.34,-0.85,0.95
19.12,-1.34,-0.83,0.94
19.12,-1.33,-0.83,0.95
19.12,-1.32,-0.80,0.95
19.12,-1.32,-0.77,0.95
19.13,-1.32,-0.77,0.96
19.13,-1.31,-0.76,0.95
19.13,-1.30,-0.75,0.94
19.13,-1.29,-0.74,0.94
19.13,-1.29,-0.74,0.93
19.14,-1.29,-0.74,0.93
19.14,-1.29,-0.74,0.92
19.14,-1.27,-0.76,0.89
19.14,-1.27,-0.77,0.88
19.14,-1.27,-0.78,0.86
19.15,-1.27,-0.79,0.85
19.15,-1.27,-0.78,0.83
19.15,-1.27,-0.80,0.81
19.15,-1.26,-0.80,0.80
19.15,-1.26,-0.81,0.78
19.16,-1.26,-0.82,0.77
19.16,-1.27,-0.83,0.75
19.16,-1.27,-0.86,0.74
19.16,-1.27,-0.88,0.73
19.16,-1.27,-0.90,0.71
19.17,-1.27,-0.93,0.69
19.17,-1.27,-0.94,0.68
19.17,-1.28,-0.95,0.67
19.17,-1.28,-0.97,0.67
19.17,-1.28,-0.99,0.65
19.18,-1.27,-1.02,0.64
19.18,-1.27,-1.04,0.64
19.18,-1.26,-1.08,0.64
19.18,-1.26,-1.10,0.65
19.18,-1.26,-1.14,0.66
19.19,-1.25,-1.14,0.66
19.19,-1.24,-1.15,0.67
19.19,-1.24,-1.17,0.68
19.19,-1.23,-1.18,0.69
19.19,-1.23,-1.19,0.69
19.20,-1.24,-1.20,0.69
19.20,-1.24,-1.20,0.69
19.20,-1.25,-1.19,0.69
19.20,-1.25,-1.18,0.68
19.20,-1.26,-1.17,0.67
19.21,-1.27,-1.15,0.66
19.21,-1.28,-1.15,0.65
