Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2)
21.42,-1.20,9.70,1.49
21.42,-1.22,9.70,1.47
21.42,-1.24,9.68,1.45
21.42,-1.26,9.69,1.44
21.43,-1.27,9.69,1.44
21.43,-1.27,9.69,1.45
21.43,-1.28,9.69,1.46
21.43,-1.30,9.67,1.42
21.44,-1.29,9.66,1.40
21.44,-1.32,9.67,1.39
21.44,-1.33,9.69,1.37
21.44,-1.31,9.69,1.38
21.45,-1.32,9.66,1.39
21.45,-1.30,9.67,1.36
21.45,-1.32,9.66,1.40
21.45,-1.31,9.68,1.39
21.46,-1.32,9.69,1.41
21.46,-1.34,9.69,1.42
21.46,-1.33,9.72,1.42
21.46,-1.30,9.74,1.43
21.46,-1.30,9.74,1.48
21.47,-1.31,9.75,1.47
21.47,-1.31,9.78,1.49
21.47,-1.30,9.79,1.52
21.47,-1.32,9.83,1.49
21.48,-1.33,9.83,1.52
21.48,-1.34,9.86,1.52
21.48,-1.37,9.87,1.52
21.48,-1.37,9.88,1.53
21.49,-1.39,9.87,1.54
21.49,-1.38,9.89,1.51
21.49,-1.39,9.87,1.52
21.49,-1.42,9.88,1.53
21.50,-1.44,9.88,1.52
21.50,-1.45,9.89,1.52
21.50,-1.46,9.89,1.51
21.50,-1.47,9.86,1.48
21.50,-1.48,9.85,1.49
21.51,-1.47,9.84,1.48
21.51,-1.48,9.83,1.46
21.51,-1.50,9.82,1.47
21.51,-1.51,9.81,1.48
21.52,-1.51,9.77,1.47
21.52,-1.48,9.76,1.45
21.52,-1.51,9.76,1.44
21.52,-1.50,9.73,1.43
21.53,-1.51,9.72,1.42
21.53,-1.51,9.75,1.41
21.53,-1.50,9.73,1.43
21.53,-1.51,9.74,1.40
21.54,-1.51,9.73,1.39
21.54,-1.50,9.75,1.39
21.54,-1.50,9.74,1.37
21.54,-1.50,9.74,1.39
21.55,-1.49,9.74,1.39
21.55,-1.50,9.75,1.38
21.55,-1.50,9.75,1.36
21.55,-1.49,9.75,1.35
21.55,-1.52,9.73,1.36
21.56,-1.51,9.75,1.36
21.56,-1.52,9.75,1.37
21.56,-1.55,9.75,1.39
21.56,-1.57,9.78,1.39
21.57,-1.59,9.80,1.39
21.57,-1.61,9.80,1.37
21.57,-1.63,9.82,1.38
21.57,-1.64,9.84,1.40
21.58,-1.67,9.87,1.41
21.58,-1.68,9.89,1.39
21.58,-1.70,9.89,1.36
21.58,-1.68,9.89,1.38
21.59,-1.66,9.91,1.36
21.59,-1.70,9.93,1.36
21.59,-1.69,9.92,1.34
21.59,-1.71,9.96,1.30
21.60,-1.69,9.95,1.32
21.60,-1.69,9.96,1.28
21.60,-1.67,9.96,1.32
21.60,-1.67,9.96,1.29
21.60,-1.66,9.96,1.30
21.61,-1.66,9.94,1.31
21.61,-1.64,9.92,1.28
21.61,-1.65,9.91,1.28
21.61,-1.62,9.90,1.30
21.62,-1.66,9.89,1.33
21.62,-1.66,9.87,1.35
21.62,-1.66,9.84,1.37
21.62,-1.66,9.83,1.36
21.63,-1.67,9.83,1.38
21.63,-1.68,9.83,1.40
21.63,-1.69,9.80,1.41
21.63,-1.69,9.80,1.43
21.64,-1.70,9.80,1.43
21.64,-1.72,9.80,1.42
21.64,-1.69,9.77,1.41
21.64,-1.72,9.74,1.42
21.65,-1.71,9.73,1.41
21.65,-1.71,9.74,1.41
21.65,-1.72,9.72,1.41
21.65,-1.68,9.72,1.39
21.65,-1.67,9.70,1.42
21.66,-1.69,9.70,1.43
21.66,-1.66,9.70,1.41
21.66,-1.67,9.69,1.41
21.66,-1.66,9.70,1.38
21.67,-1.64,9.70,1.41
21.67,-1.64,9.69,1.42
21.67,-1.63,9.72,1.42
21.67,-1.62,9.73,1.39
21.68,-1.60,9.73,1.41
21.68,-1.56,9.72,1.41
21.68,-1.56,9.73,1.40
21.68,-1.59,9.73,1.41
21.69,-1.54,9.73,1.42
21.69,-1.52,9.73,1.43
21.69,-1.53,9.74,1.42
21.69,-1.55,9.73,1.42
21.70,-1.52,9.71,1.44
21.70,-1.52,9.70,1.44
21.70,-1.52,9.67,1.44
21.70,-1.56,9.65,1.43
21.70,-1.59,9.61,1.43
21.71,-1.60,9.58,1.42
21.71,-1.61,9.60,1.39
21.71,-1.59,9.57,1.39
21.71,-1.60,9.57,1.37
21.72,-1.60,9.57,1.32
21.72,-1.62,9.57,1.32
21.72,-1.61,9.59,1.33
21.72,-1.62,9.60,1.33
21.73,-1.62,9.60,1.33
21.73,-1.65,9.60,1.33
21.73,-1.65,9.61,1.35
21.73,-1.63,9.62,1.36
21.74,-1.67,9.63,1.38
21.74,-1.66,9.66,1.39
21.74,-1.67,9.68,1.40
21.74,-1.66,9.71,1.40
21.74,-1.66,9.72,1.39
21.75,-1.65,9.74,1.39
21.75,-1.65,9.77,1.40
21.75,-1.67,9.81,1.43
21.75,-1.69,9.84,1.42
21.76,-1.69,9.85,1.40
21.76,-1.69,9.90,1.39
21.76,-1.68,9.89,1.38
21.76,-1.67,9.93,1.38
21.77,-1.67,9.96,1.37
21.77,-1.68,9.97,1.37
21.77,-1.65,10.00,1.34
21.77,-1.64,10.00,1.31
21.78,-1.62,10.02,1.32
