Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2)
18.05,0.08,9.93,-1.63
18.06,0.05,9.90,-1.60
18.06,0.07,9.89,-1.61
18.06,0.10,9.87,-1.62
18.06,0.10,9.85,-1.61
18.06,0.11,9.83,-1.60
18.07,0.08,9.81,-1.60
18.07,0.04,9.79,-1.59
18.07,0.04,9.77,-1.58
18.07,0.04,9.77,-1.58
18.07,0.02,9.73,-1.58
18.08,0.02,9.72,-1.59
18.08,0.01,9.73,-1.63
18.08,0.00,9.73,-1.65
18.08,-0.01,9.71,-1.66
18.08,-0.04,9.70,-1.67
18.09,-0.06,9.68,-1.67
18.09,-0.16,9.67,-1.66
18.09,-0.16,9.67,-1.66
18.09,-0.19,9.67,-1.67
18.09,-0.24,9.67,-1.70
18.10,-0.26,9.68,-1.70
18.10,-0.32,9.69,-1.70
18.10,-0.34,9.68,-1.68
18.10,-0.39,9.69,-1.69
18.10,-0.45,9.70,-1.66
18.11,-0.48,9.71,-1.65
18.11,-0.62,9.75,-1.56
18.11,-0.62,9.75,-1.56
18.11,-0.67,9.76,-1.54
18.11,-0.74,9.77,-1.50
18.12,-0.77,9.78,-1.48
18.12,-0.82,9.83,-1.45
18.12,-0.85,9.88,-1.42
18.12,-0.85,9.91,-1.41
18.12,-0.85,9.97,-1.40
18.13,-0.85,9.99,-1.38
18.13,-0.86,10.06,-1.24
18.13,-0.86,10.06,-1.24
18.13,-0.84,10.08,-1.23
18.13,-0.83,10.08,-1.21
18.14,-0.83,10.08,-1.19
18.14,-0.82,10.09,-1.18
18.14,-0.81,10.08,-1.16
18.14,-0.79,10.07,-1.17
18.14,-0.77,10.08,-1.17
18.15,-0.73,10.08,-1.17
18.15,-0.66,10.05,-1.22
18.15,-0.64,10.04,-1.22
18.15,-0.64,10.04,-1.22
18.15,-0.59,10.02,-1.21
18.16,-0.54,9.99,-1.24
18.16,-0.53,9.98,-1.26
18.16,-0.47,9.95,-1.30
18.16,-0.45,9.93,-1.32
18.16,-0.40,9.90,-1.35
18.17,-0.35,9.87,-1.38
18.17,-0.31,9.83,-1.42
18.17,-0.29,9.81,-1.42
18.17,-0.28,9.80,-1.42
18.17,-0.27,9.79,-1.42
18.18,-0.25,9.79,-1.42
18.18,-0.24,9.79,-1.43
18.18,-0.21,9.78,-1.48
18.18,-0.21,9.77,-1.52
18.18,-0.22,9.78,-1.54
18.19,-0.23,9.78,-1.57
18.19,-0.29,9.81,-1.62
18.19,-0.29,9.81,-1.62
18.19,-0.31,9.79,-1.61
18.19,-0.32,9.79,-1.61
18.20,-0.37,9.82,-1.61
18.20,-0.38,9.83,-1.61
18.20,-0.43,9.83,-1.58
18.20,-0.46,9.86,-1.50
18.20,-0.48,9.86,-1.46
18.21,-0.52,9.86,-1.42
18.21,-0.56,9.91,-1.35
18.21,-0.56,9.91,-1.35
18.21,-0.58,9.93,-1.32
18.21,-0.59,9.95,-1.31
18.22,-0.61,9.97,-1.29
18.22,-0.63,10.02,-1.27
18.22,-0.63,10.05,-1.25
18.22,-0.63,10.06,-1.22
18.22,-0.61,10.07,-1.21
18.23,-0.60,10.11,-1.19
18.23,-0.52,10.13,-1.14
18.23,-0.51,10.14,-1.13
18.23,-0.51,10.14,-1.13
18.23,-0.47,10.13,-1.12
18.24,-0.39,10.13,-1.13
18.24,-0.30,10.11,-1.13
18.24,-0.26,10.10,-1.13
18.24,-0.18,10.09,-1.11
18.24,-0.11,10.06,-1.12
18.25,-0.09,10.05,-1.13
18.25,0.06,10.00,-1.10
18.25,0.11,9.97,-1.10
18.25,0.11,9.97,-1.10
18.25,0.17,9.93,-1.12
18.26,0.21,9.92,-1.12
18.26,0.27,9.90,-1.15
18.26,0.29,9.90,-1.15
18.26,0.33,9.88,-1.17
18.26,0.37,9.85,-1.16
18.27,0.39,9.84,-1.16
