Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2)
14.05,-2.52,9.75,-0.10
14.06,-2.53,9.74,-0.10
14.06,-2.54,9.72,-0.09
14.06,-2.54,9.70,-0.06
14.06,-2.55,9.70,-0.05
14.06,-2.51,9.69,-0.04
14.07,-2.51,9.69,-0.02
14.07,-2.52,9.67,-0.02
14.07,-2.51,9.66,-0.02
14.07,-2.50,9.66,-0.01
14.07,-2.48,9.65,-0.01
14.08,-2.48,9.65,-0.02
14.08,-2.47,9.65,-0.02
14.08,-2.47,9.65,-0.02
14.08,-2.46,9.65,-0.04
14.08,-2.45,9.67,-0.06
14.09,-2.46,9.66,-0.06
14.09,-2.47,9.66,-0.07
14.09,-2.48,9.67,-0.06
14.09,-2.48,9.68,-0.06
14.09,-2.49,9.70,-0.05
14.10,-2.49,9.71,-0.04
14.10,-2.50,9.71,-0.04
14.10,-2.51,9.72,-0.05
14.10,-2.51,9.73,-0.04
14.10,-2.53,9.74,-0.04
14.11,-2.53,9.74,-0.01
14.11,-2.55,9.76,-0.04
14.11,-2.56,9.77,-0.05
14.11,-2.56,9.77,-0.07
14.11,-2.55,9.77,-0.07
14.12,-2.55,9.79,-0.07
14.12,-2.56,9.79,-0.06
14.12,-2.55,9.78,-0.07
14.12,-2.52,9.79,-0.09
14.12,-2.51,9.79,-0.09
14.13,-2.51,9.78,-0.10
14.13,-2.50,9.77,-0.10
14.13,-2.48,9.77,-0.11
14.13,-2.48,9.77,-0.10
14.13,-2.46,9.77,-0.10
14.14,-2.42,9.76,-0.09
14.14,-2.43,9.74,-0.06
14.14,-2.42,9.73,-0.06
14.14,-2.39,9.73,-0.03
14.14,-2.37,9.73,0.00
14.15,-2.35,9.72,0.01
14.15,-2.35,9.74,0.02
14.15,-2.34,9.74,0.03
14.15,-2.32,9.74,0.04
14.15,-2.31,9.75,0.03
14.16,-2.31,9.76,0.02
14.16,-2.30,9.74,0.03
14.16,-2.31,9.74,0.03
14.16,-2.32,9.76,0.01
14.16,-2.32,9.76,0.00
14.17,-2.32,9.77,-0.02
14.17,-2.32,9.77,-0.05
14.17,-2.32,9.77,-0.05
14.17,-2.31,9.78,-0.06
14.17,-2.32,9.80,-0.06
14.18,-2.33,9.81,-0.07
14.18,-2.33,9.84,-0.08
14.18,-2.33,9.83,-0.10
14.18,-2.34,9.82,-0.11
14.18,-2.35,9.81,-0.13
14.19,-2.35,9.81,-0.14
14.19,-2.34,9.81,-0.12
14.19,-2.35,9.81,-0.12
14.19,-2.36,9.80,-0.13
14.19,-2.34,9.83,-0.12
14.20,-2.34,9.84,-0.11
14.20,-2.35,9.84,-0.10
14.20,-2.35,9.81,-0.09
14.20,-2.35,9.80,-0.09
14.20,-2.36,9.79,-0.08
14.21,-2.35,9.78,-0.09
14.21,-2.31,9.76,-0.10
14.21,-2.32,9.75,-0.10
14.21,-2.31,9.74,-0.10
14.21,-2.31,9.74,-0.08
14.22,-2.32,9.73,-0.08
14.22,-2.31,9.75,-0.07
14.22,-2.32,9.74,-0.07
14.22,-2.32,9.73,-0.08
14.22,-2.31,9.70,-0.07
14.23,-2.31,9.71,-0.06
14.23,-2.33,9.73,-0.03
14.23,-2.33,9.73,-0.02
14.23,-2.34,9.72,-0.01
14.23,-2.37,9.71,0.00
14.24,-2.38,9.71,0.02
14.24,-2.37,9.71,0.02
14.24,-2.36,9.71,0.03
14.24,-2.36,9.71,0.04
14.24,-2.39,9.70,0.04
14.25,-2.38,9.72,0.04
14.25,-2.40,9.72,0.02
14.25,-2.40,9.72,0.02
14.25,-2.39,9.71,0.02
14.25,-2.37,9.72,0.00
14.26,-2.40,9.71,0.01
14.26,-2.41,9.70,0.02
14.26,-2.42,9.73,0.01
14.26,-2.40,9.75,0.00
14.26,-2.37,9.74,0.00
14.27,-2.37,9.73,0.01
14.27,-2.36,9.72,0.02
14.27,-2.36,9.73,0.04
14.27,-2.40,9.74,0.04
14.27,-2.44,9.75,0.03
14.28,-2.41,9.76,0.04
14.28,-2.38,9.76,0.04
14.28,-2.36,9.75,0.04
14.28,-2.37,9.74,0.05
14.28,-2.36,9.75,0.06
14.29,-2.39,9.74,0.08
14.29,-2.39,9.76,0.09
14.29,-2.38,9.76,0.08
14.29,-2.41,9.75,0.09
14.29,-2.41,9.75,0.09
14.30,-2.38,9.77,0.09
14.30,-2.37,9.77,0.09
14.30,-2.38,9.77,0.09
14.30,-2.41,9.77,0.10
14.30,-2.39,9.78,0.12
14.31,-2.37,9.77,0.13
14.31,-2.36,9.76,0.15
14.31,-2.36,9.75,0.15
14.31,-2.35,9.75,0.17
14.31,-2.34,9.75,0.17
14.32,-2.33,9.74,0.19
14.32,-2.36,9.73,0.18
14.32,-2.38,9.74,0.19
14.32,-2.38,9.74,0.19
14.32,-2.37,9.75,0.19
14.33,-2.35,9.74,0.20
14.33,-2.32,9.72,0.19
14.33,-2.30,9.72,0.19
14.33,-2.31,9.73,0.21
14.33,-2.32,9.73,0.21
14.34,-2.29,9.72,0.21
14.34,-2.26,9.72,0.21
14.34,-2.25,9.72,0.22
14.34,-2.26,9.72,0.22
14.34,-2.28,9.71,0.24
14.35,-2.28,9.71,0.24
14.35,-2.25,9.72,0.24
14.35,-2.25,9.72,0.24
14.35,-2.25,9.72,0.22
14.35,-2.26,9.73,0.22
14.36,-2.25,9.75,0.22
14.36,-2.24,9.76,0.22
14.36,-2.23,9.77,0.21
14.36,-2.24,9.79,0.19
14.36,-2.26,9.79,0.18
14.37,-2.26,9.81,0.17
14.37,-2.29,9.82,0.14
14.37,-2.28,9.83,0.13
14.37,-2.28,9.84,0.11
14.37,-2.27,9.86,0.10
14.38,-2.27,9.87,0.10
14.38,-2.28,9.89,0.08
14.38,-2.27,9.89,0.08
14.38,-2.27,9.90,0.08
14.38,-2.28,9.90,0.07
14.39,-2.26,9.91,0.07
14.39,-2.27,9.88,0.10
14.39,-2.26,9.87,0.11
14.39,-2.24,9.86,0.12
14.39,-2.23,9.85,0.11
14.40,-2.23,9.83,0.10
14.40,-2.29,9.79,0.09
14.40,-2.24,9.79,0.10
14.40,-2.20,9.80,0.10
14.40,-2.19,9.77,0.10
14.41,-2.23,9.75,0.10
14.41,-2.22,9.76,0.10
14.41,-2.22,9.76,0.09
14.41,-2.21,9.74,0.08
14.41,-2.22,9.74,0.05
14.42,-2.26,9.73,0.03
14.42,-2.27,9.74,0.02
14.42,-2.29,9.74,0.01
14.42,-2.30,9.74,0.01
14.42,-2.30,9.73,0.02
14.43,-2.30,9.74,0.02
14.43,-2.30,9.74,0.02
14.43,-2.30,9.76,0.03
14.43,-2.30,9.76,0.04
14.43,-2.30,9.77,0.04
14.44,-2.32,9.78,0.05
14.44,-2.34,9.79,0.06
14.44,-2.36,9.79,0.06
14.44,-2.35,9.79,0.07
14.44,-2.35,9.79,0.08
14.45,-2.34,9.79,0.08
14.45,-2.35,9.79,0.09
14.45,-2.34,9.78,0.09
14.45,-2.35,9.77,0.10
14.45,-2.37,9.77,0.10
14.46,-2.37,9.77,0.09
