Time (s),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s)
31.01,-0.33,-1.79,0.43
31.01,-0.38,-1.83,0.35
31.01,-0.43,-1.85,0.26
31.02,-0.47,-1.85,0.18
31.02,-0.50,-1.85,0.10
31.02,-0.53,-1.84,0.03
31.02,-0.55,-1.82,-0.03
31.03,-0.58,-1.80,-0.08
31.03,-0.60,-1.78,-0.12
31.03,-0.61,-1.75,-0.16
31.03,-0.62,-1.71,-0.19
31.03,-0.62,-1.65,-0.21
31.04,-0.62,-1.59,-0.22
31.04,-0.61,-1.51,-0.23
31.04,-0.60,-1.44,-0.23
31.04,-0.58,-1.37,-0.23
31.05,-0.56,-1.31,-0.23
31.05,-0.54,-1.25,-0.23
31.05,-0.52,-1.20,-0.23
31.05,-0.49,-1.15,-0.22
31.06,-0.46,-1.10,-0.22
31.06,-0.43,-1.06,-0.21
31.06,-0.39,-1.04,-0.20
31.06,-0.35,-1.03,-0.19
31.07,-0.30,-1.05,-0.19
31.07,-0.27,-1.08,-0.19
31.07,-0.23,-1.12,-0.19
31.07,-0.20,-1.17,-0.19
31.08,-0.18,-1.21,-0.19
31.08,-0.16,-1.24,-0.19
31.08,-0.14,-1.27,-0.19
31.08,-0.13,-1.29,-0.18
31.08,-0.12,-1.31,-0.16
31.09,-0.11,-1.32,-0.15
31.09,-0.11,-1.33,-0.13
31.09,-0.11,-1.33,-0.10
31.09,-0.10,-1.33,-0.08
31.10,-0.10,-1.32,-0.05
31.10,-0.11,-1.31,-0.03
31.10,-0.11,-1.30,0.00
31.10,-0.12,-1.28,0.03
31.11,-0.13,-1.26,0.05
31.11,-0.14,-1.23,0.08
31.11,-0.15,-1.20,0.11
31.11,-0.16,-1.17,0.13
31.12,-0.17,-1.13,0.15
31.12,-0.18,-1.10,0.17
31.12,-0.18,-1.05,0.18
31.12,-0.19,-1.01,0.20
31.13,-0.19,-0.96,0.21
31.13,-0.20,-0.91,0.22
31.13,-0.21,-0.90,0.22
31.13,-0.22,-0.93,0.21
31.13,-0.23,-0.93,0.21
31.14,-0.23,-0.91,0.21
31.14,-0.23,-0.85,0.21
31.14,-0.22,-0.79,0.21
31.14,-0.21,-0.72,0.21
31.15,-0.19,-0.65,0.21
31.15,-0.18,-0.58,0.22
31.15,-0.17,-0.52,0.22
31.15,-0.15,-0.47,0.23
31.16,-0.13,-0.43,0.23
31.16,-0.11,-0.39,0.24
31.16,-0.09,-0.36,0.25
31.16,-0.06,-0.33,0.26
31.17,-0.02,-0.29,0.27
31.17,0.02,-0.26,0.28
31.17,0.06,-0.24,0.29
31.17,0.11,-0.23,0.29
31.18,0.15,-0.23,0.30
31.18,0.19,-0.24,0.30
31.18,0.24,-0.25,0.30
31.18,0.29,-0.26,0.31
31.18,0.35,-0.24,0.31
31.19,0.40,-0.24,0.31
31.19,0.45,-0.26,0.31
31.19,0.49,-0.28,0.31
31.19,0.52,-0.31,0.30
31.20,0.56,-0.35,0.30
31.20,0.59,-0.38,0.30
31.20,0.61,-0.41,0.30
31.20,0.64,-0.44,0.30
31.21,0.67,-0.47,0.31
31.21,0.69,-0.48,0.32
31.21,0.72,-0.50,0.32
31.21,0.74,-0.51,0.33
31.22,0.76,-0.53,0.34
31.22,0.79,-0.54,0.35
31.22,0.81,-0.55,0.36
31.22,0.83,-0.55,0.36
31.22,0.85,-0.58,0.37
31.23,0.84,-0.67,0.36
31.23,0.83,-0.78,0.35
31.23,0.81,-0.85,0.35
31.23,0.80,-0.88,0.35
31.24,0.80,-0.90,0.35
31.24,0.79,-0.89,0.35
31.24,0.79,-0.88,0.35
31.24,0.79,-0.85,0.35
31.25,0.79,-0.82,0.35
31.25,0.79,-0.78,0.36
31.25,0.79,-0.75,0.37
31.25,0.79,-0.71,0.37
31.26,0.80,-0.66,0.38
31.26,0.80,-0.61,0.40
31.26,0.81,-0.57,0.41
31.26,0.81,-0.54,0.42
31.27,0.80,-0.53,0.43
31.27,0.79,-0.52,0.44
31.27,0.79,-0.52,0.45
31.27,0.77,-0.53,0.46
31.27,0.75,-0.56,0.47
31.28,0.73,-0.60,0.47
31.28,0.70,-0.63,0.48
31.28,0.68,-0.66,0.48
31.28,0.64,-0.68,0.49
31.29,0.61,-0.70,0.49
31.29,0.58,-0.72,0.50
31.29,0.55,-0.73,0.50
31.29,0.52,-0.74,0.50
31.30,0.48,-0.74,0.50
31.30,0.46,-0.74,0.49
31.30,0.43,-0.73,0.48
31.30,0.40,-0.72,0.48
31.31,0.37,-0.70,0.47
31.31,0.35,-0.68,0.46
31.31,0.33,-0.66,0.44
31.31,0.30,-0.64,0.43
31.32,0.28,-0.63,0.42
31.32,0.26,-0.63,0.40
31.32,0.22,-0.70,0.38
31.32,0.18,-0.76,0.36
31.32,0.16,-0.78,0.34
31.33,0.15,-0.75,0.32
31.33,0.15,-0.69,0.30
31.33,0.16,-0.62,0.28
31.33,0.17,-0.55,0.26
31.34,0.19,-0.49,0.23
31.34,0.20,-0.44,0.21
31.34,0.21,-0.42,0.18
31.34,0.22,-0.40,0.15
