Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2)
21.00,-2.28,8.25,-1.31
21.00,-2.30,8.28,-1.35
21.00,-2.39,8.30,-1.41
21.00,-2.44,8.21,-1.63
21.00,-2.35,8.24,-1.77
21.01,-2.26,8.72,-1.75
21.01,-2.66,9.23,-1.88
21.01,-2.66,9.23,-1.88
21.01,-2.73,9.28,-1.96
21.01,-2.79,9.27,-2.04
21.02,-2.88,9.15,-2.25
21.02,-2.97,9.07,-2.37
21.02,-3.07,9.22,-2.32
21.02,-3.06,9.66,-2.21
21.02,-3.04,9.83,-2.21
21.03,-3.08,9.97,-2.25
21.03,-3.28,9.45,-2.60
21.03,-3.28,9.45,-2.60
21.03,-3.30,9.35,-2.72
21.03,-3.30,9.44,-2.67
21.04,-3.35,9.83,-2.50
21.04,-3.40,10.04,-2.49
21.04,-3.39,10.06,-2.54
21.04,-3.34,9.99,-2.64
21.04,-3.29,9.93,-2.68
21.05,-3.21,9.70,-2.83
21.05,-3.07,9.20,-2.96
21.05,-3.07,9.20,-2.96
21.05,-3.07,9.34,-2.82
21.05,-3.03,9.55,-2.77
21.06,-2.98,9.54,-2.86
21.06,-2.89,9.38,-2.95
21.06,-2.80,9.28,-2.98
21.06,-2.64,9.10,-3.06
21.06,-2.50,8.89,-3.09
21.07,-2.46,8.72,-3.11
21.07,-2.06,8.10,-3.40
21.07,-2.23,8.04,-3.07
21.07,-2.23,8.04,-3.07
21.07,-2.36,8.14,-2.76
21.08,-2.30,8.17,-2.79
21.08,-2.16,8.14,-2.87
21.08,-2.09,8.07,-2.91
21.08,-1.97,7.93,-3.00
21.08,-1.88,7.77,-3.10
21.09,-1.87,7.67,-3.09
21.09,-1.67,7.15,-3.07
21.09,-1.67,7.15,-3.07
21.09,-1.58,7.03,-2.86
21.09,-1.63,6.98,-2.83
21.10,-1.79,6.95,-2.85
21.10,-1.92,6.91,-2.66
21.10,-1.82,6.94,-2.54
21.10,-1.75,6.95,-2.56
21.10,-1.69,6.97,-2.67
21.11,-1.65,6.92,-2.76
21.11,-1.55,6.67,-3.04
21.11,-1.56,6.56,-3.08
21.11,-1.56,6.56,-3.08
21.11,-1.51,6.25,-3.54
21.12,-1.52,6.37,-3.32
21.12,-1.58,6.48,-2.55
21.12,-1.58,6.51,-2.35
21.12,-1.57,6.50,-2.42
21.12,-1.60,6.43,-2.60
21.13,-1.63,6.27,-2.79
21.13,-1.54,6.30,-3.08
21.13,-1.54,6.30,-3.08
21.13,-1.54,6.30,-3.08
21.13,-1.60,6.34,-2.45
21.14,-1.53,6.39,-2.39
21.14,-1.49,6.42,-2.47
21.14,-1.44,6.35,-2.82
21.14,-1.46,6.31,-3.00
21.14,-1.49,6.37,-2.83
21.15,-1.48,6.33,-2.59
21.15,-1.53,6.17,-2.70
21.15,-1.53,6.15,-2.75
21.15,-1.53,6.12,-2.78
21.15,-1.50,6.09,-2.81
21.16,-1.49,6.03,-2.87
21.16,-1.48,5.99,-2.88
21.16,-1.47,5.94,-2.87
21.16,-1.50,5.89,-2.88
21.16,-1.50,5.87,-2.90
21.17,-1.44,5.68,-3.09
21.17,-1.38,5.74,-2.97
21.17,-1.38,5.74,-2.97
21.17,-1.42,5.72,-2.71
21.17,-1.48,5.67,-2.68
21.18,-1.54,5.63,-2.80
21.18,-1.50,5.63,-2.83
21.18,-1.41,5.65,-2.88
21.18,-1.34,5.66,-2.95
21.18,-1.32,5.65,-3.00
21.19,-1.32,5.61,-3.10
21.19,-1.41,5.31,-3.47
21.19,-1.41,5.31,-3.47
21.19,-1.41,5.31,-3.47
21.19,-1.47,5.23,-3.71
21.20,-1.16,5.61,-3.45
21.20,-1.41,5.55,-3.00
21.20,-1.49,5.51,-2.91
21.20,-1.47,5.51,-3.00
21.20,-1.45,5.52,-3.08
21.21,-1.45,5.50,-3.25
21.21,-1.49,5.51,-3.52
21.21,-1.49,5.51,-3.52
21.21,-1.55,5.51,-3.35
21.21,-1.64,5.49,-3.24
21.22,-1.75,5.46,-3.30
21.22,-1.83,5.49,-3.45
21.22,-1.86,5.51,-3.50
21.22,-2.05,5.47,-3.57
21.22,-2.08,5.48,-3.55
21.23,-1.91,5.51,-3.70
21.23,-1.97,5.49,-3.72
21.23,-1.97,5.49,-3.72
21.23,-1.96,5.47,-3.90
21.23,-1.96,5.59,-3.96
21.24,-2.00,5.61,-3.77
21.24,-2.13,5.56,-3.57
21.24,-2.16,5.55,-3.61
21.24,-2.20,5.60,-3.79
21.24,-2.26,5.66,-3.92
21.25,-2.31,5.67,-3.95
21.25,-2.64,5.65,-3.97
21.25,-2.60,5.71,-3.99
21.25,-2.60,5.71,-3.99
21.25,-2.56,5.87,-4.09
21.26,-2.58,5.94,-4.13
21.26,-2.66,6.06,-4.18
21.26,-2.70,6.21,-4.26
21.26,-2.88,6.29,-4.32
21.26,-3.09,6.48,-4.43
21.27,-3.12,6.60,-4.49
21.27,-3.13,7.14,-4.71
21.27,-3.13,7.14,-4.71
21.27,-3.20,7.28,-4.76
21.27,-3.44,7.55,-4.78
21.28,-3.56,7.69,-4.79
21.28,-3.72,8.00,-4.81
21.28,-3.80,8.32,-4.85
21.28,-3.85,8.51,-4.86
21.28,-4.02,8.91,-4.81
21.29,-4.10,9.11,-4.77
21.29,-4.46,10.07,-4.58
21.29,-4.46,10.07,-4.58
21.29,-4.53,10.27,-4.54
21.29,-4.58,10.47,-4.49
21.30,-4.73,10.86,-4.37
21.30,-4.77,11.07,-4.32
21.30,-4.93,11.47,-4.20
21.30,-5.00,11.65,-4.14
21.30,-5.06,12.02,-4.05
21.31,-5.23,12.35,-4.03
21.31,-5.64,12.89,-4.04
21.31,-5.64,12.89,-4.04
21.31,-5.64,12.89,-4.04
21.31,-5.82,13.00,-4.04
21.32,-5.92,13.01,-4.18
21.32,-5.91,12.98,-4.25
21.32,-5.83,12.88,-4.41
21.32,-5.79,12.82,-4.48
21.32,-5.76,12.64,-4.62
21.33,-5.72,12.43,-4.74
21.33,-5.49,11.97,-5.00
21.33,-5.49,11.97,-5.00
21.33,-5.42,11.85,-5.05
21.33,-5.34,11.73,-5.09
21.34,-5.19,11.50,-5.13
21.34,-5.11,11.40,-5.15
21.34,-4.93,11.20,-5.19
21.34,-4.76,10.97,-5.22
21.34,-4.68,10.85,-5.22
21.35,-4.51,10.63,-5.19
21.35,-4.12,10.18,-5.70
21.35,-4.12,10.18,-5.70
21.35,-3.92,10.17,-5.71
21.35,-3.74,10.09,-5.21
21.36,-3.77,9.72,-4.43
21.36,-3.84,9.55,-4.35
21.36,-3.82,9.29,-4.31
21.36,-3.65,9.12,-4.38
21.36,-3.58,9.06,-4.44
21.37,-3.39,8.97,-4.41
21.37,-3.47,8.72,-4.33
21.37,-3.47,8.72,-4.33
21.37,-3.27,8.72,-4.26
21.37,-3.02,8.72,-4.25
21.38,-3.00,8.66,-4.24
21.38,-3.03,8.61,-4.07
21.38,-3.03,8.59,-4.02
21.38,-3.07,8.47,-4.10
21.38,-2.96,8.48,-4.49
21.39,-2.70,8.61,-4.50
21.39,-3.18,8.18,-3.80
21.39,-3.17,8.20,-3.86
21.39,-3.17,8.20,-3.86
21.39,-3.12,8.32,-3.91
21.40,-3.04,8.37,-3.93
21.40,-2.99,8.45,-4.04
21.40,-2.95,8.50,-4.15
21.40,-2.91,8.66,-4.45
21.40,-2.92,8.85,-4.75
21.41,-2.91,8.95,-4.89
21.41,-2.96,9.44,-5.40
21.41,-2.96,9.44,-5.40
21.41,-2.97,9.58,-5.50
21.41,-3.02,9.89,-5.68
21.42,-3.10,10.03,-5.73
21.42,-3.24,10.29,-5.66
21.42,-3.28,10.42,-5.59
21.42,-3.43,10.64,-5.40
21.42,-3.52,10.85,-5.17
21.43,-3.51,10.97,-5.06
21.43,-3.59,11.30,-4.61
21.43,-3.59,11.35,-4.51
21.43,-3.59,11.35,-4.51
21.43,-3.49,11.42,-4.31
21.44,-3.39,11.43,-4.22
21.44,-3.20,11.45,-4.02
21.44,-3.01,11.46,-3.83
21.44,-2.92,11.45,-3.75
21.44,-2.71,11.39,-3.59
21.45,-2.60,11.36,-3.52
21.45,-2.15,11.25,-3.33
21.45,-2.03,11.24,-3.28
21.45,-2.03,11.24,-3.28
21.45,-1.78,11.21,-3.15
21.46,-1.70,11.20,-3.08
21.46,-1.56,11.20,-3.02
21.46,-1.44,11.22,-2.97
21.46,-1.39,11.23,-2.98
21.46,-1.30,11.30,-3.04
21.47,-1.21,11.42,-3.19
21.47,-1.11,11.80,-3.37
21.47,-1.08,11.98,-3.41
21.47,-1.08,11.98,-3.41
21.47,-1.09,12.36,-3.46
21.48,-1.20,12.79,-3.45
21.48,-1.25,13.01,-3.44
21.48,-1.38,13.41,-3.31
21.48,-1.44,13.57,-3.23
21.48,-1.62,13.78,-3.08
21.49,-1.82,13.82,-2.96
21.49,-2.10,13.36,-2.72
21.49,-2.13,13.18,-2.70
21.49,-2.13,13.18,-2.70
21.49,-2.12,12.98,-2.68
21.50,-2.02,12.51,-2.68
21.50,-1.93,12.26,-2.70
21.50,-1.77,11.70,-2.76
21.50,-1.65,11.12,-2.78
21.50,-1.60,10.85,-2.77
21.51,-1.51,10.29,-2.76
21.51,-1.25,9.27,-2.77
21.51,-1.25,9.27,-2.77
21.51,-1.21,9.04,-2.77
21.51,-1.17,8.83,-2.74
21.52,-1.11,8.47,-2.68
21.52,-1.07,8.30,-2.65
21.52,-0.98,8.03,-2.55
21.52,-0.88,7.82,-2.42
21.52,-0.83,7.74,-2.37
21.53,-0.71,7.62,-2.23
21.53,-0.55,7.41,-1.96
21.53,-0.55,7.41,-1.96
21.53,-0.53,7.38,-1.86
21.53,-0.51,7.35,-1.77
21.54,-0.55,7.29,-1.64
21.54,-0.63,7.28,-1.53
21.54,-0.68,7.29,-1.48
21.54,-0.84,7.26,-1.43
21.54,-0.84,7.29,-1.42
21.55,-0.76,7.45,-1.31
21.55,-0.71,7.79,-1.26
21.55,-0.71,7.79,-1.26
21.55,-0.72,7.87,-1.26
21.55,-0.73,7.93,-1.25
21.56,-0.77,8.05,-1.21
21.56,-0.86,8.12,-1.19
21.56,-0.90,8.18,-1.16
21.56,-0.97,8.27,-1.07
21.56,-1.00,8.35,-0.97
21.57,-1.10,8.39,-0.93
21.57,-1.24,8.52,-0.71
21.57,-1.24,8.52,-0.71
21.57,-1.25,8.56,-0.65
21.57,-1.27,8.68,-0.56
21.58,-1.28,8.74,-0.51
21.58,-1.32,8.87,-0.47
21.58,-1.33,8.96,-0.44
21.58,-1.35,9.10,-0.40
21.58,-1.32,9.25,-0.36
21.59,-1.30,9.31,-0.34
21.59,-1.29,9.50,-0.17
21.59,-1.29,9.50,-0.17
21.59,-1.29,9.50,-0.17
21.59,-1.20,9.59,-0.12
21.60,-1.16,9.62,-0.08
21.60,-1.13,9.63,0.02
21.60,-1.12,9.65,0.08
21.60,-1.10,9.67,0.10
21.60,-1.07,9.72,0.16
21.61,-1.03,9.77,0.20
21.61,-1.00,9.97,0.21
21.61,-1.00,10.02,0.20
21.61,-1.00,10.02,0.20
21.61,-1.03,10.09,0.22
21.62,-1.04,10.14,0.24
21.62,-1.08,10.24,0.26
21.62,-1.17,10.29,0.30
21.62,-1.20,10.31,0.34
21.62,-1.22,10.32,0.38
21.63,-1.24,10.37,0.38
21.63,-1.35,10.38,0.51
21.63,-1.36,10.40,0.57
21.63,-1.36,10.40,0.57
21.63,-1.36,10.39,0.65
21.64,-1.43,10.34,0.72
21.64,-1.47,10.33,0.78
21.64,-1.55,10.24,0.95
21.64,-1.62,10.16,0.92
21.64,-1.79,10.03,0.87
21.65,-1.89,9.93,0.90
21.65,-2.00,9.84,0.89
21.65,-2.03,9.79,0.85
21.65,-2.03,9.79,0.85
21.65,-2.12,9.72,0.76
21.66,-2.23,9.69,0.67
21.66,-2.27,9.69,0.61
21.66,-2.31,9.76,0.52
21.66,-2.33,9.84,0.45
21.66,-2.33,9.87,0.43
21.67,-2.29,9.93,0.40
21.67,-2.33,9.89,0.13
21.67,-2.33,9.89,0.13
21.67,-2.34,9.86,0.06
21.67,-2.31,9.84,0.01
21.68,-2.21,9.77,-0.06
21.68,-2.17,9.75,-0.07
21.68,-2.12,9.73,-0.11
21.68,-2.07,9.71,-0.10
21.68,-2.02,9.69,-0.11
21.69,-1.90,9.73,-0.07
21.69,-1.95,9.59,-0.28
21.69,-1.91,9.57,-0.30
21.69,-1.91,9.57,-0.30
21.69,-1.87,9.55,-0.32
21.70,-1.75,9.52,-0.33
21.70,-1.70,9.54,-0.32
21.70,-1.68,9.54,-0.31
21.70,-1.73,9.50,-0.37
21.70,-1.76,9.47,-0.44
21.71,-1.69,9.51,-0.51
21.71,-1.58,9.58,-0.44
21.71,-1.58,9.58,-0.44
21.71,-1.58,9.59,-0.45
21.71,-1.59,9.57,-0.46
21.72,-1.58,9.52,-0.44
21.72,-1.54,9.56,-0.30
21.72,-1.50,9.58,-0.24
21.72,-1.48,9.60,-0.20
21.72,-1.47,9.59,-0.20
21.73,-1.46,9.59,-0.20
21.73,-1.39,9.55,-0.03
21.73,-1.37,9.56,0.05
21.73,-1.37,9.56,0.05
21.73,-1.30,9.57,0.23
21.74,-1.34,9.57,0.25
21.74,-1.49,9.54,0.16
21.74,-1.54,9.51,0.16
21.74,-1.54,9.45,0.19
21.74,-1.53,9.39,0.24
21.75,-1.56,9.32,0.26
21.75,-1.63,9.12,0.43
21.75,-1.63,9.12,0.43
21.75,-1.61,9.09,0.46
21.75,-1.59,9.06,0.47
21.76,-1.58,9.05,0.46
21.76,-1.60,9.04,0.47
21.76,-1.63,9.05,0.47
21.76,-1.64,9.07,0.48
21.76,-1.64,9.14,0.52
21.77,-1.64,9.17,0.57
21.77,-1.96,9.18,0.33
21.77,-1.96,9.18,0.33
21.77,-1.97,9.21,0.33
21.77,-1.89,9.24,0.32
21.78,-1.83,9.26,0.31
21.78,-1.83,9.29,0.29
21.78,-1.92,9.33,0.26
21.78,-1.97,9.34,0.25
21.78,-2.03,9.34,0.24
21.79,-2.03,9.36,0.26
21.79,-2.02,9.55,0.25
21.79,-2.02,9.57,0.25
21.79,-2.05,9.57,0.25
21.79,-2.07,9.56,0.23
21.80,-2.08,9.54,0.21
21.80,-2.09,9.53,0.20
21.80,-2.11,9.55,0.22
21.80,-2.14,9.53,0.20
21.80,-2.15,9.51,0.16
21.81,-2.11,9.47,0.10
21.81,-2.12,9.41,0.04
21.81,-2.17,9.41,-0.01
21.81,-2.17,9.41,-0.01
21.81,-2.30,9.41,-0.04
21.82,-2.23,9.42,-0.02
21.82,-2.18,9.42,-0.03
21.82,-2.15,9.38,-0.10
21.82,-2.17,9.36,-0.13
21.82,-2.20,9.37,-0.11
21.83,-2.21,9.40,-0.08
21.83,-2.13,9.39,-0.13
21.83,-2.13,9.39,-0.13
21.83,-2.11,9.41,-0.12
21.83,-2.08,9.43,-0.12
21.84,-2.04,9.45,-0.13
21.84,-2.02,9.48,-0.12
21.84,-1.97,9.52,-0.11
21.84,-1.97,9.50,-0.14
21.84,-1.98,9.48,-0.14
21.85,-1.93,9.46,-0.06
21.85,-1.83,9.46,0.02
21.85,-1.83,9.46,0.02
21.85,-1.81,9.45,0.03
21.85,-1.80,9.44,0.04
21.86,-1.82,9.45,0.10
21.86,-1.82,9.46,0.13
21.86,-1.79,9.47,0.18
21.86,-1.76,9.48,0.22
21.86,-1.76,9.47,0.22
21.87,-1.75,9.46,0.20
21.87,-1.74,9.53,0.34
21.87,-1.74,9.53,0.34
21.87,-1.74,9.53,0.36
21.87,-1.73,9.51,0.37
21.88,-1.74,9.51,0.36
21.88,-1.72,9.49,0.36
21.88,-1.72,9.50,0.35
21.88,-1.70,9.53,0.34
21.88,-1.70,9.55,0.35
21.89,-1.53,9.70,0.57
21.89,-2.26,9.42,-0.04
21.89,-2.23,9.42,-0.09
21.89,-2.23,9.42,-0.09
21.89,-2.07,9.46,-0.06
21.90,-1.71,9.49,0.04
21.90,-1.63,9.52,0.12
21.90,-1.63,9.52,0.16
21.90,-1.71,9.49,0.24
21.90,-1.94,9.44,0.06
21.91,-2.04,9.46,-0.03
21.91,-1.91,9.71,-0.05
21.91,-1.87,9.76,-0.04
21.91,-1.87,9.76,-0.04
21.91,-1.91,9.76,-0.10
21.92,-2.01,9.73,-0.18
21.92,-2.14,9.81,-0.28
21.92,-2.15,9.87,-0.29
21.92,-2.10,10.01,-0.32
21.92,-2.03,10.10,-0.33
21.93,-2.01,10.12,-0.34
21.93,-2.11,10.12,-0.50
21.93,-2.11,10.12,-0.50
21.93,-2.12,10.12,-0.49
21.93,-2.11,10.13,-0.55
21.94,-2.11,10.12,-0.60
21.94,-2.11,10.10,-0.69
21.94,-2.07,10.15,-0.76
21.94,-2.04,10.16,-0.79
21.94,-2.03,10.09,-0.87
21.95,-2.06,10.06,-0.94
21.95,-2.11,10.06,-1.02
21.95,-2.10,10.05,-1.04
21.95,-2.10,10.05,-1.04
21.95,-2.07,10.03,-1.07
21.96,-2.08,10.00,-1.10
21.96,-2.15,9.89,-1.26
21.96,-2.19,9.85,-1.38
21.96,-2.22,9.85,-1.41
21.96,-2.26,9.88,-1.48
21.97,-2.29,9.91,-1.50
21.97,-2.35,9.98,-1.43
21.97,-2.35,9.98,-1.43
21.97,-2.35,9.98,-1.43
21.97,-2.39,10.00,-1.36
21.98,-2.43,10.03,-1.29
21.98,-2.45,10.05,-1.22
21.98,-2.46,10.12,-1.05
21.98,-2.47,10.14,-0.98
21.98,-2.54,10.14,-0.86
21.99,-2.62,10.10,-0.74
21.99,-2.69,10.10,-0.39
21.99,-2.68,10.09,-0.29
21.99,-2.68,10.09,-0.29
21.99,-2.67,10.08,-0.20
22.00,-2.67,10.00,-0.09
22.00,-2.66,9.94,-0.07
22.00,-2.61,9.92,0.07
22.00,-2.57,9.91,0.23
22.00,-2.53,9.90,0.28
22.01,-2.47,9.93,0.46
22.01,-2.53,9.62,0.21
22.01,-2.45,9.62,0.12
22.01,-2.32,9.66,0.11
22.01,-2.20,9.67,0.12
22.02,-2.09,9.67,0.14
22.02,-2.09,9.65,0.17
22.02,-2.15,9.63,0.23
22.02,-2.24,9.60,0.23
22.02,-2.25,9.57,0.24
22.03,-2.29,9.52,0.27
22.03,-2.30,9.58,0.26
22.03,-2.30,9.58,0.26
22.03,-2.34,9.58,0.24
22.03,-2.35,9.57,0.21
22.04,-2.32,9.57,0.14
22.04,-2.25,9.54,0.07
22.04,-2.26,9.53,0.05
22.04,-2.29,9.52,-0.02
22.04,-2.27,9.52,-0.05
22.05,-2.21,9.53,-0.10
22.05,-1.98,9.65,0.06
22.05,-1.98,9.65,0.06
22.05,-2.00,9.66,0.09
22.05,-2.08,9.61,0.01
22.06,-2.13,9.48,-0.27
22.06,-1.98,9.43,-0.47
22.06,-1.86,9.42,-0.52
22.06,-1.65,9.39,-0.51
22.06,-1.59,9.40,-0.49
22.07,-1.48,9.41,-0.43
22.07,-1.41,9.40,-0.06
22.07,-1.41,9.40,-0.06
22.07,-1.43,9.39,-0.07
22.07,-1.46,9.38,-0.08
22.08,-1.42,9.37,-0.06
22.08,-1.28,9.40,-0.05
22.08,-1.20,9.40,-0.01
22.08,-1.13,9.37,0.09
22.08,-1.08,9.37,0.28
22.09,-1.06,9.37,0.37
22.09,-0.97,9.41,0.79
22.09,-0.97,9.41,0.79
22.09,-0.97,9.41,0.79
22.09,-0.92,9.48,0.91
22.10,-0.90,9.52,0.94
22.10,-0.86,9.60,0.99
22.10,-0.79,9.71,1.06
22.10,-0.74,9.77,1.12
22.10,-0.67,9.87,1.17
22.11,-0.64,9.90,1.20
22.11,-0.55,9.96,1.33
22.11,-0.55,9.96,1.33
22.11,-0.50,9.98,1.36
22.11,-0.31,9.96,1.41
22.12,-0.26,9.92,1.43
22.12,-0.31,9.88,1.52
22.12,-0.41,9.82,1.58
22.12,-0.45,9.79,1.60
22.12,-0.53,9.74,1.71
22.13,-0.55,9.72,1.74
22.13,-0.83,9.77,1.82
22.13,-0.86,9.81,1.83
22.13,-0.86,9.81,1.83
22.13,-0.96,9.88,1.79
22.14,-1.11,9.97,1.78
22.14,-1.17,10.04,1.78
22.14,-1.34,10.18,1.78
22.14,-1.42,10.26,1.77
22.14,-1.57,10.43,1.68
22.15,-1.72,10.60,1.62
22.15,-1.92,11.05,1.46
22.15,-1.92,11.05,1.46
22.15,-1.92,11.05,1.46
22.15,-2.02,11.33,1.41
22.16,-2.10,11.66,1.37
22.16,-2.14,11.82,1.34
22.16,-2.19,12.11,1.28
22.16,-2.19,12.29,1.27
22.16,-2.21,12.59,1.20
22.17,-2.17,12.92,1.12
22.17,-2.06,13.53,1.07
22.17,-1.99,13.53,1.02
22.17,-1.94,13.64,0.97
22.17,-1.89,13.74,0.94
22.18,-1.83,13.90,0.85
22.18,-1.81,13.94,0.82
22.18,-1.72,14.00,0.78
22.18,-1.59,14.03,0.74
22.18,-1.49,14.04,0.73
22.19,-1.26,14.05,0.69
22.19,-0.97,13.96,0.60
22.19,-0.94,13.93,0.57
22.19,-0.94,13.93,0.57
22.19,-0.90,13.90,0.56
22.20,-0.82,13.88,0.56
22.20,-0.79,13.92,0.55
22.20,-0.67,13.94,0.52
22.20,-0.57,13.98,0.46
22.20,-0.53,13.98,0.40
22.21,-0.50,13.90,0.27
22.21,-0.37,13.73,-0.02
22.21,-0.37,13.73,-0.02
22.21,-0.31,13.70,-0.07
22.21,-0.26,13.69,-0.10
22.22,-0.16,13.68,-0.13
22.22,-0.04,13.69,-0.09
22.22,0.00,13.68,-0.05
22.22,0.09,13.64,0.04
22.22,0.11,13.59,0.09
22.23,0.12,13.43,0.18
22.23,0.10,13.05,0.31
22.23,0.10,13.05,0.31
22.23,0.11,12.95,0.32
22.23,0.11,12.74,0.36
22.24,0.14,12.66,0.36
22.24,0.14,12.49,0.39
22.24,0.12,12.40,0.39
22.24,0.11,12.25,0.33
22.24,0.14,12.10,0.22
22.25,0.17,12.07,0.17
22.25,0.27,11.94,-0.10
22.25,0.27,11.94,-0.10
22.25,0.31,11.94,-0.17
22.25,0.34,12.02,-0.35
22.26,0.34,12.07,-0.45
22.26,0.29,12.15,-0.61
22.26,0.27,12.16,-0.67
22.26,0.24,12.12,-0.77
22.26,0.21,12.06,-0.84
22.27,0.19,12.03,-0.81
22.27,0.15,11.71,-0.73
