Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2)
33.12,-1.72,9.62,0.66
33.12,-1.71,9.62,0.69
33.13,-1.68,9.64,0.65
33.13,-1.67,9.68,0.65
33.13,-1.68,9.69,0.67
33.13,-1.67,9.70,0.64
33.14,-1.68,9.73,0.65
33.14,-1.67,9.80,0.62
33.14,-1.70,9.78,0.59
33.14,-1.68,9.83,0.55
33.15,-1.66,9.87,0.54
33.15,-1.62,9.88,0.52
33.15,-1.63,9.88,0.53
33.15,-1.61,9.91,0.53
33.15,-1.57,9.96,0.54
33.16,-1.57,9.97,0.54
33.16,-1.57,10.00,0.54
33.16,-1.54,9.99,0.59
33.16,-1.50,10.03,0.59
33.17,-1.43,10.00,0.52
33.17,-1.41,10.00,0.54
33.17,-1.48,10.08,0.74
33.17,-1.52,10.11,0.85
33.18,-1.52,10.11,0.91
33.18,-1.53,10.12,0.96
33.18,-1.57,10.11,1.02
33.18,-1.60,10.08,1.06
33.19,-1.63,10.08,1.09
33.19,-1.65,10.05,1.12
33.19,-1.68,10.00,1.17
33.19,-1.73,9.94,1.19
33.20,-1.80,9.88,1.21
33.20,-1.83,9.83,1.20
33.20,-1.87,9.81,1.21
33.20,-1.91,9.79,1.28
33.20,-1.97,9.74,1.33
33.21,-2.04,9.69,1.29
33.21,-2.10,9.63,1.27
33.21,-2.16,9.57,1.28
33.21,-2.27,9.53,1.27
33.22,-2.35,9.48,1.28
33.22,-2.41,9.41,1.30
33.22,-2.47,9.34,1.31
33.22,-2.54,9.34,1.32
33.23,-2.62,9.31,1.36
33.23,-2.70,9.29,1.39
33.23,-2.76,9.30,1.39
33.23,-2.83,9.33,1.38
33.24,-2.88,9.34,1.40
33.24,-2.96,9.39,1.38
33.24,-2.99,9.42,1.40
33.24,-3.04,9.46,1.44
33.25,-3.09,9.47,1.49
33.25,-3.14,9.49,1.56
33.25,-3.20,9.50,1.55
33.25,-3.25,9.52,1.60
33.25,-3.28,9.54,1.60
