Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2)
21.00,2.31,6.69,4.78
21.00,2.54,7.26,5.36
21.00,2.79,7.96,5.84
21.00,3.01,8.72,6.34
21.01,3.18,9.60,6.80
21.01,3.36,10.45,7.26
21.01,3.45,11.28,7.66
21.01,3.48,12.09,8.15
21.01,3.40,12.93,8.58
21.02,3.29,13.70,8.97
21.02,3.17,14.36,9.47
21.02,3.03,15.01,9.77
21.02,2.80,15.58,9.87
21.03,2.61,16.07,10.01
21.03,2.33,16.46,9.93
21.03,1.99,16.73,9.69
21.03,1.66,16.83,9.30
21.04,1.22,16.90,8.69
21.04,0.75,16.94,7.95
21.04,0.39,16.86,7.29
21.04,-0.09,16.75,6.53
21.05,-0.61,16.61,5.69
21.05,-1.06,16.40,4.81
21.05,-1.64,16.21,4.04
21.05,-2.15,16.05,3.27
21.06,-2.57,15.87,2.60
21.06,-2.95,15.66,2.04
21.06,-3.24,15.41,1.54
21.06,-3.42,15.08,1.04
21.06,-3.39,14.72,0.68
21.07,-3.32,14.39,0.36
21.07,-3.33,14.11,0.11
21.07,-3.46,13.82,-0.08
21.07,-3.52,13.51,-0.18
21.08,-3.58,13.13,-0.21
21.08,-3.68,12.83,-0.22
21.08,-3.82,12.59,-0.19
21.08,-3.90,12.39,-0.11
21.09,-4.01,12.18,0.00
21.09,-4.16,11.98,0.15
21.09,-4.32,11.78,0.39
21.09,-4.42,11.62,0.61
21.10,-4.58,11.48,0.87
21.10,-4.73,11.38,1.21
21.10,-4.92,11.30,1.51
21.10,-5.11,11.24,1.83
21.11,-5.29,11.18,2.14
21.11,-5.44,11.12,2.42
21.11,-5.64,11.07,2.70
21.11,-5.82,11.02,2.95
21.11,-5.90,10.94,3.15
21.12,-5.87,10.88,3.35
21.12,-5.79,10.80,3.48
21.12,-5.63,10.70,3.57
21.12,-5.45,10.54,3.63
21.13,-5.18,10.37,3.73
21.13,-4.83,10.17,3.81
21.13,-4.43,9.92,3.77
21.13,-4.04,9.64,3.91
21.14,-4.01,9.35,4.07
21.14,-4.00,9.04,4.27
21.14,-4.09,8.75,4.45
21.14,-4.11,8.53,4.62
21.15,-4.03,8.40,4.78
21.15,-3.80,8.32,4.92
21.15,-3.71,8.27,5.05
21.15,-3.61,8.30,5.21
21.16,-3.42,8.26,5.29
21.16,-3.28,8.33,5.44
21.16,-3.20,8.41,5.59
21.16,-3.13,8.46,5.80
21.16,-3.04,8.58,6.03
21.17,-2.91,8.69,6.22
21.17,-2.79,8.85,6.37
21.17,-2.60,9.04,6.53
21.17,-2.41,9.24,6.65
21.18,-2.21,9.34,6.72
21.18,-2.06,9.49,6.74
21.18,-1.91,9.59,6.73
21.18,-1.75,9.69,6.68
21.19,-1.59,9.73,6.57
21.19,-1.40,9.72,6.46
21.19,-1.30,9.64,6.34
21.19,-1.34,9.52,6.21
21.20,-1.43,9.39,6.11
21.20,-1.52,9.27,5.92
21.20,-1.56,9.21,5.75
21.20,-1.58,9.12,5.56
21.20,-1.57,9.02,5.40
21.21,-1.57,8.98,5.21
21.21,-1.59,8.95,5.01
21.21,-1.68,8.92,4.89
21.21,-1.78,8.90,4.74
21.22,-1.85,8.91,4.59
21.22,-1.85,8.88,4.41
21.22,-1.82,8.90,4.27
21.22,-1.80,8.90,4.14
21.23,-1.74,8.92,4.01
21.23,-1.64,8.89,3.91
21.23,-1.60,8.92,3.82
21.23,-1.58,8.91,3.77
21.24,-1.61,8.87,3.71
21.24,-1.74,8.90,3.66
21.24,-1.79,8.88,3.63
21.24,-1.80,8.86,3.63
21.25,-1.82,8.83,3.62
21.25,-1.85,8.81,3.63
21.25,-1.84,8.80,3.66
21.25,-1.82,8.77,3.70
21.25,-1.79,8.75,3.76
21.26,-1.81,8.70,3.77
21.26,-1.89,8.69,3.80
21.26,-1.97,8.63,3.82
21.26,-2.01,8.60,3.84
21.27,-2.00,8.55,3.86
21.27,-2.02,8.53,3.84
21.27,-2.06,8.48,3.88
21.27,-2.13,8.38,3.87
21.28,-2.24,8.26,3.82
21.28,-2.32,8.16,3.82
21.28,-2.35,8.09,3.80
21.28,-2.42,8.06,3.78
21.29,-2.44,8.01,3.75
21.29,-2.49,7.96,3.75
21.29,-2.55,7.89,3.75
21.29,-2.54,7.80,3.73
21.30,-2.54,7.71,3.76
21.30,-2.53,7.62,3.75
21.30,-2.51,7.51,3.76
21.30,-2.51,7.41,3.75
21.30,-2.50,7.31,3.75
21.31,-2.41,7.25,3.74
21.31,-2.33,7.21,3.76
21.31,-2.28,7.15,3.77
21.31,-2.31,7.10,3.80
21.32,-2.21,7.02,3.83
21.32,-2.15,6.99,3.90
21.32,-2.09,7.03,3.95
21.32,-1.91,7.02,3.99
21.33,-1.73,7.04,4.03
21.33,-1.64,7.03,4.06
21.33,-1.65,6.98,4.10
21.33,-1.67,6.94,4.13
21.34,-1.52,6.94,4.16
21.34,-1.54,6.89,4.25
21.34,-1.47,6.88,4.33
21.34,-1.42,6.89,4.40
21.35,-1.34,6.87,4.49
21.35,-1.28,6.89,4.56
21.35,-1.23,6.84,4.62
21.35,-1.21,6.79,4.68
21.35,-1.24,6.74,4.76
21.36,-1.23,6.70,4.84
21.36,-1.25,6.68,4.95
21.36,-1.25,6.65,5.07
21.36,-1.18,6.64,5.14
21.37,-1.26,6.61,5.27
21.37,-1.31,6.57,5.36
21.37,-1.37,6.53,5.46
21.37,-1.43,6.50,5.60
21.38,-1.33,6.39,5.67
21.38,-1.35,6.36,5.74
21.38,-1.56,6.29,5.86
21.38,-1.67,6.31,5.97
21.39,-1.72,6.26,6.07
21.39,-1.77,6.25,6.13
21.39,-1.76,6.23,6.17
21.39,-1.84,6.20,6.21
21.39,-1.96,6.10,6.26
21.40,-2.03,6.04,6.25
21.40,-2.09,5.98,6.30
21.40,-2.16,5.95,6.27
21.40,-2.29,5.97,6.25
21.41,-2.40,5.97,6.26
21.41,-2.55,5.93,6.26
21.41,-2.73,5.95,6.27
21.41,-2.82,5.97,6.30
21.42,-2.93,6.00,6.32
21.42,-3.05,6.06,6.38
21.42,-3.19,6.09,6.38
21.42,-3.31,6.12,6.42
21.43,-3.39,6.19,6.46
21.43,-3.48,6.24,6.52
21.43,-3.59,6.35,6.57
21.43,-3.79,6.45,6.61
21.44,-3.96,6.54,6.68
21.44,-4.04,6.66,6.76
21.44,-4.13,6.82,6.84
21.44,-4.21,6.90,6.89
21.44,-4.26,7.02,7.00
21.45,-4.33,7.12,7.08
21.45,-4.42,7.22,7.20
21.45,-4.52,7.33,7.29
21.45,-4.63,7.39,7.39
21.46,-4.80,7.43,7.49
21.46,-4.93,7.45,7.59
21.46,-5.05,7.46,7.67
21.46,-5.17,7.43,7.73
21.47,-5.24,7.42,7.78
21.47,-5.29,7.40,7.77
21.47,-5.28,7.33,7.70
21.47,-5.30,7.12,7.52
21.48,-5.04,7.18,7.46
21.48,-4.90,7.25,7.43
21.48,-4.68,7.27,7.38
21.48,-4.49,7.28,7.33
21.49,-4.37,7.28,7.28
21.49,-4.27,7.27,7.22
21.49,-4.22,7.27,7.15
21.49,-4.13,7.26,7.05
21.49,-4.06,7.23,6.94
21.50,-4.05,7.20,6.82
21.50,-4.06,7.19,6.71
21.50,-4.08,7.17,6.59
21.50,-4.10,7.15,6.48
21.51,-4.11,7.14,6.38
21.51,-4.12,7.15,6.27
21.51,-4.02,7.17,6.16
21.51,-4.26,7.16,6.05
21.52,-4.05,7.23,6.03
21.52,-3.84,7.37,5.99
21.52,-3.77,7.42,5.99
21.52,-3.80,7.49,5.94
21.53,-3.86,7.52,5.90
21.53,-3.94,7.55,5.85
21.53,-4.01,7.63,5.85
21.53,-4.04,7.71,5.83
21.54,-3.99,7.79,5.76
21.54,-3.92,7.95,5.65
21.54,-3.84,8.13,5.60
21.54,-3.88,8.33,5.52
21.54,-3.91,8.51,5.45
21.55,-3.95,8.54,5.36
21.55,-4.03,8.82,5.30
21.55,-4.14,9.20,5.34
21.55,-4.21,9.55,5.39
21.56,-4.24,9.87,5.45
21.56,-4.29,10.22,5.52
21.56,-4.37,10.52,5.59
21.56,-4.45,10.79,5.65
21.57,-4.52,11.04,5.72
21.57,-4.52,11.27,5.81
21.57,-4.56,11.46,5.87
21.57,-4.57,11.62,5.97
21.58,-4.55,11.74,6.04
21.58,-4.48,11.82,6.10
21.58,-4.37,11.86,6.14
21.58,-4.25,11.84,6.16
21.59,-4.13,11.80,6.13
21.59,-3.97,11.73,6.08
21.59,-3.82,11.69,6.05
21.59,-3.68,11.53,5.98
21.59,-3.56,11.42,5.91
21.60,-3.43,11.27,5.82
21.60,-3.25,11.11,5.75
21.60,-3.04,10.99,5.66
21.60,-2.87,10.85,5.53
21.61,-2.68,10.68,5.35
21.61,-2.54,10.51,5.18
21.61,-2.40,10.37,4.97
21.61,-2.27,10.26,4.77
21.62,-2.13,10.21,4.62
21.62,-2.05,10.22,4.50
21.62,-1.94,10.28,4.45
21.62,-1.85,10.35,4.50
21.63,-1.91,10.48,4.54
21.63,-1.95,10.59,4.66
21.63,-1.95,10.69,4.79
21.63,-1.90,10.80,4.94
21.63,-1.86,10.86,5.06
21.64,-1.84,10.91,5.19
21.64,-1.78,10.93,5.30
21.64,-1.74,10.90,5.41
21.64,-1.70,10.81,5.42
21.65,-1.68,10.68,5.40
21.65,-1.62,10.51,5.36
21.65,-1.49,10.29,5.29
21.65,-1.32,10.05,5.20
21.66,-1.09,9.77,5.06
21.66,-0.88,9.49,4.84
21.66,-0.69,9.21,4.70
21.66,-0.52,8.98,4.46
21.67,-0.38,8.74,4.29
21.67,-0.28,8.56,4.11
21.67,-0.28,8.41,3.96
21.67,-0.27,8.30,3.83
21.68,-0.27,8.17,3.72
21.68,-0.29,8.10,3.66
21.68,-0.33,8.06,3.58
21.68,-0.39,8.04,3.54
21.68,-0.48,8.02,3.49
21.69,-0.57,7.99,3.44
