Time (s),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s)
21.00,-1.88,1.47,-0.69
21.00,-1.92,1.55,-0.76
21.00,-1.96,1.62,-0.83
21.00,-1.99,1.67,-0.92
21.01,-2.02,1.71,-1.01
21.01,-2.05,1.71,-1.10
21.01,-2.06,1.69,-1.19
21.01,-2.07,1.65,-1.28
21.02,-2.06,1.59,-1.36
21.02,-2.03,1.50,-1.45
21.02,-1.99,1.39,-1.52
21.02,-1.93,1.27,-1.59
21.03,-1.86,1.14,-1.66
21.03,-1.79,1.00,-1.72
21.03,-1.70,0.87,-1.77
21.03,-1.62,0.75,-1.81
21.04,-1.54,0.65,-1.85
21.04,-1.47,0.56,-1.89
21.04,-1.41,0.50,-1.91
21.04,-1.36,0.44,-1.93
21.04,-1.32,0.39,-1.95
21.05,-1.29,0.37,-1.96
21.05,-1.28,0.36,-1.96
21.05,-1.28,0.36,-1.95
21.05,-1.29,0.36,-1.92
21.06,-1.31,0.37,-1.89
21.06,-1.34,0.38,-1.85
21.06,-1.37,0.39,-1.81
21.06,-1.41,0.40,-1.77
21.07,-1.44,0.40,-1.73
21.07,-1.48,0.40,-1.70
21.07,-1.52,0.40,-1.67
21.07,-1.56,0.41,-1.64
21.08,-1.58,0.40,-1.61
21.08,-1.60,0.40,-1.58
21.08,-1.63,0.39,-1.54
21.08,-1.64,0.39,-1.51
21.08,-1.65,0.38,-1.47
21.09,-1.65,0.37,-1.43
21.09,-1.65,0.37,-1.39
21.09,-1.65,0.36,-1.35
21.09,-1.63,0.36,-1.30
21.10,-1.61,0.36,-1.26
21.10,-1.59,0.36,-1.21
21.10,-1.56,0.36,-1.15
21.10,-1.52,0.36,-1.09
21.11,-1.48,0.36,-1.02
21.11,-1.44,0.37,-0.96
21.11,-1.40,0.38,-0.88
21.11,-1.35,0.40,-0.81
21.12,-1.32,0.42,-0.73
21.12,-1.28,0.43,-0.65
21.12,-1.25,0.45,-0.57
21.12,-1.23,0.45,-0.50
21.13,-1.21,0.45,-0.44
21.13,-1.20,0.44,-0.39
21.13,-1.19,0.40,-0.35
21.13,-1.19,0.35,-0.34
21.13,-1.19,0.29,-0.34
21.14,-1.20,0.24,-0.35
21.14,-1.20,0.19,-0.36
21.14,-1.21,0.17,-0.36
21.14,-1.22,0.16,-0.37
21.15,-1.24,0.15,-0.38
21.15,-1.27,0.15,-0.39
21.15,-1.29,0.15,-0.39
21.15,-1.32,0.15,-0.40
21.16,-1.34,0.16,-0.42
21.16,-1.35,0.15,-0.43
21.16,-1.37,0.16,-0.44
21.16,-1.37,0.16,-0.44
21.17,-1.36,0.18,-0.44
21.17,-1.35,0.19,-0.44
21.17,-1.33,0.21,-0.43
21.17,-1.30,0.24,-0.43
21.18,-1.26,0.27,-0.42
21.18,-1.22,0.32,-0.41
21.18,-1.18,0.36,-0.41
21.18,-1.14,0.41,-0.41
21.18,-1.09,0.46,-0.41
21.19,-1.04,0.51,-0.42
21.19,-1.00,0.56,-0.43
21.19,-0.95,0.61,-0.45
21.19,-0.91,0.65,-0.47
21.20,-0.86,0.68,-0.49
21.20,-0.82,0.72,-0.50
21.20,-0.78,0.74,-0.51
21.20,-0.75,0.76,-0.52
21.21,-0.71,0.78,-0.53
21.21,-0.68,0.79,-0.54
21.21,-0.65,0.81,-0.55
21.21,-0.62,0.82,-0.56
21.22,-0.60,0.83,-0.56
21.22,-0.57,0.85,-0.56
21.22,-0.55,0.85,-0.55
21.22,-0.54,0.86,-0.55
21.23,-0.52,0.86,-0.54
21.23,-0.51,0.86,-0.54
21.23,-0.50,0.85,-0.53
21.23,-0.49,0.84,-0.53
21.23,-0.48,0.83,-0.52
21.24,-0.47,0.82,-0.51
21.24,-0.47,0.81,-0.49
21.24,-0.46,0.80,-0.47
21.24,-0.45,0.79,-0.45
21.25,-0.44,0.78,-0.43
21.25,-0.44,0.77,-0.40
21.25,-0.43,0.76,-0.37
21.25,-0.42,0.75,-0.35
21.26,-0.41,0.74,-0.33
21.26,-0.40,0.73,-0.30
21.26,-0.38,0.72,-0.28
21.26,-0.37,0.71,-0.25
21.27,-0.35,0.71,-0.23
21.27,-0.34,0.70,-0.20
21.27,-0.33,0.69,-0.18
21.27,-0.31,0.68,-0.16
21.28,-0.29,0.67,-0.14
21.28,-0.28,0.65,-0.12
21.28,-0.26,0.64,-0.10
21.28,-0.25,0.62,-0.07
21.28,-0.23,0.60,-0.05
21.29,-0.21,0.57,-0.03
21.29,-0.19,0.55,-0.01
21.29,-0.17,0.51,0.00
21.29,-0.14,0.48,0.02
21.30,-0.12,0.45,0.04
21.30,-0.10,0.42,0.06
21.30,-0.08,0.39,0.08
21.30,-0.05,0.36,0.10
21.31,-0.03,0.33,0.12
21.31,-0.01,0.31,0.13
21.31,0.02,0.28,0.15
21.31,0.04,0.26,0.17
21.32,0.06,0.24,0.19
21.32,0.08,0.23,0.21
21.32,0.10,0.21,0.24
21.32,0.12,0.21,0.26
21.32,0.14,0.20,0.29
21.33,0.15,0.19,0.30
21.33,0.17,0.18,0.32
21.33,0.18,0.17,0.33
21.33,0.19,0.17,0.36
21.34,0.20,0.17,0.38
21.34,0.20,0.16,0.41
21.34,0.21,0.16,0.43
21.34,0.21,0.17,0.46
21.35,0.21,0.17,0.48
21.35,0.22,0.17,0.50
21.35,0.22,0.18,0.52
21.35,0.21,0.18,0.55
21.36,0.21,0.18,0.57
21.36,0.21,0.18,0.59
21.36,0.20,0.19,0.61
21.36,0.20,0.19,0.63
21.37,0.20,0.20,0.65
21.37,0.20,0.21,0.67
21.37,0.19,0.21,0.68
21.37,0.20,0.22,0.70
21.37,0.20,0.23,0.71
21.38,0.20,0.23,0.73
21.38,0.21,0.22,0.74
21.38,0.22,0.23,0.75
21.38,0.23,0.24,0.77
21.39,0.24,0.25,0.78
21.39,0.26,0.26,0.79
21.39,0.27,0.27,0.80
21.39,0.29,0.28,0.81
21.40,0.31,0.29,0.81
21.40,0.33,0.29,0.82
21.40,0.35,0.30,0.82
21.40,0.37,0.30,0.82
21.41,0.39,0.29,0.82
21.41,0.41,0.29,0.81
21.41,0.42,0.29,0.81
21.41,0.44,0.28,0.80
21.42,0.45,0.28,0.80
21.42,0.46,0.27,0.79
21.42,0.47,0.27,0.78
21.42,0.48,0.27,0.77
21.42,0.49,0.27,0.76
21.43,0.49,0.28,0.75
21.43,0.50,0.28,0.74
21.43,0.50,0.29,0.72
21.43,0.50,0.31,0.71
21.44,0.49,0.32,0.69
21.44,0.49,0.34,0.67
21.44,0.48,0.36,0.64
21.44,0.47,0.37,0.61
21.45,0.46,0.39,0.58
21.45,0.45,0.40,0.54
21.45,0.43,0.41,0.50
21.45,0.41,0.42,0.47
21.46,0.39,0.43,0.42
21.46,0.37,0.44,0.38
21.46,0.34,0.45,0.34
21.46,0.31,0.45,0.30
21.47,0.28,0.45,0.27
21.47,0.24,0.45,0.24
21.47,0.21,0.45,0.21
21.47,0.16,0.45,0.18
21.47,0.12,0.45,0.16
21.48,0.07,0.44,0.14
21.48,0.02,0.40,0.12
21.48,-0.01,0.35,0.10
21.48,-0.05,0.28,0.08
21.49,-0.08,0.22,0.07
21.49,-0.11,0.15,0.05
21.49,-0.13,0.10,0.03
21.49,-0.16,0.05,0.02
21.50,-0.18,0.01,0.00
21.50,-0.20,-0.03,-0.01
21.50,-0.21,-0.05,-0.01
21.50,-0.22,-0.07,-0.02
21.51,-0.23,-0.08,-0.02
21.51,-0.23,-0.08,-0.02
21.51,-0.23,-0.07,-0.02
21.51,-0.22,-0.05,-0.02
21.51,-0.21,-0.03,-0.02
21.52,-0.20,0.00,-0.01
21.52,-0.18,0.02,-0.01
21.52,-0.16,0.04,-0.01
21.52,-0.13,0.06,-0.01
21.53,-0.11,0.09,0.00
21.53,-0.08,0.12,0.01
21.53,-0.05,0.16,0.03
21.53,-0.02,0.18,0.05
21.54,0.01,0.21,0.07
21.54,0.04,0.24,0.08
21.54,0.06,0.26,0.09
21.54,0.09,0.28,0.10
21.55,0.11,0.31,0.12
21.55,0.12,0.35,0.13
21.55,0.14,0.38,0.15
21.55,0.15,0.40,0.17
21.56,0.16,0.42,0.20
21.56,0.17,0.44,0.22
21.56,0.18,0.46,0.25
21.56,0.19,0.49,0.27
21.56,0.20,0.53,0.30
21.57,0.20,0.57,0.32
21.57,0.20,0.62,0.34
21.57,0.20,0.66,0.35
21.57,0.20,0.71,0.37
21.58,0.21,0.75,0.37
21.58,0.21,0.79,0.38
21.58,0.22,0.83,0.38
21.58,0.23,0.86,0.37
21.59,0.24,0.89,0.37
21.59,0.26,0.90,0.35
21.59,0.27,0.91,0.34
21.59,0.29,0.90,0.32
21.60,0.31,0.89,0.30
21.60,0.34,0.87,0.28
21.60,0.36,0.84,0.26
21.60,0.38,0.80,0.24
21.61,0.40,0.75,0.22
21.61,0.42,0.71,0.20
21.61,0.43,0.65,0.18
21.61,0.43,0.59,0.17
21.61,0.42,0.53,0.15
21.62,0.41,0.47,0.14
21.62,0.39,0.41,0.12
21.62,0.37,0.36,0.09
21.62,0.35,0.31,0.07
21.63,0.31,0.26,0.04
21.63,0.28,0.22,0.02
21.63,0.25,0.19,0.00
21.63,0.21,0.16,-0.02
