Time (s),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s)
24.16,0.00,0.00,0.01
24.16,0.00,0.00,0.01
24.17,0.00,0.00,0.01
24.17,0.00,0.00,0.01
24.17,0.00,0.00,0.01
24.17,0.00,0.00,0.01
24.17,0.01,0.01,0.01
24.18,0.00,0.00,0.01
24.18,0.01,0.01,0.01
24.18,0.00,0.00,0.01
24.18,0.00,0.01,0.01
24.18,0.01,0.01,0.01
24.19,0.00,0.01,0.01
24.19,0.00,0.01,0.01
24.19,0.01,0.01,0.01
24.19,0.01,0.01,0.01
24.19,0.01,0.01,0.00
24.20,0.01,0.01,0.01
24.20,0.01,0.01,0.01
24.20,0.01,0.02,0.01
24.20,0.01,0.01,0.01
24.20,0.01,0.02,0.00
24.21,0.01,0.01,0.01
24.21,0.01,0.02,0.01
24.21,0.01,0.02,0.01
24.21,0.01,0.02,0.01
24.21,0.01,0.02,0.01
24.22,0.01,0.02,0.01
24.22,0.01,0.02,0.01
24.22,0.02,0.02,0.01
24.22,0.01,0.02,0.01
24.22,0.01,0.02,0.01
24.23,0.02,0.02,0.01
24.23,0.02,0.02,0.01
24.23,0.02,0.02,0.01
24.23,0.02,0.03,0.01
24.23,0.02,0.03,0.01
24.24,0.02,0.03,0.01
24.24,0.02,0.03,0.01
24.24,0.02,0.03,0.01
24.24,0.02,0.03,0.01
24.24,0.02,0.03,0.01
24.25,0.02,0.04,0.01
24.25,0.02,0.04,0.01
24.25,0.02,0.04,0.01
24.25,0.02,0.04,0.01
24.25,0.02,0.05,0.01
24.26,0.02,0.05,0.01
24.26,0.02,0.05,0.01
24.26,0.02,0.05,0.01
24.26,0.02,0.05,0.01
24.26,0.03,0.06,0.01
24.27,0.02,0.05,0.01
24.27,0.02,0.06,0.01
24.27,0.02,0.06,0.01
24.27,0.02,0.07,0.01
24.27,0.02,0.07,0.02
24.28,0.02,0.07,0.01
24.28,0.02,0.07,0.02
24.28,0.03,0.07,0.02
24.28,0.02,0.07,0.01
24.28,0.03,0.08,0.01
24.29,0.03,0.08,0.01
24.29,0.03,0.08,0.01
24.29,0.03,0.08,0.01
24.29,0.03,0.08,0.01
24.29,0.03,0.08,0.01
24.30,0.03,0.08,0.01
24.30,0.03,0.09,0.01
24.30,0.03,0.09,0.01
24.30,0.03,0.09,0.01
24.30,0.04,0.09,0.01
24.31,0.04,0.09,0.01
24.31,0.04,0.09,0.01
24.31,0.04,0.09,0.00
24.31,0.04,0.08,0.00
24.31,0.04,0.09,0.00
24.32,0.05,0.08,0.00
24.32,0.04,0.09,0.00
24.32,0.05,0.08,0.00
24.32,0.05,0.09,0.00
24.32,0.06,0.09,0.00
24.33,0.06,0.10,0.00
24.33,0.06,0.10,0.00
24.33,0.07,0.11,0.00
24.33,0.08,0.10,-0.01
24.33,0.08,0.11,0.00
24.34,0.09,0.10,0.00
24.34,0.10,0.10,0.00
24.34,0.10,0.11,0.00
24.34,0.11,0.11,0.00
24.34,0.12,0.12,0.00
24.35,0.13,0.12,-0.01
24.35,0.14,0.13,-0.01
24.35,0.14,0.13,-0.01
24.35,0.15,0.13,-0.01
24.35,0.16,0.14,-0.01
24.36,0.17,0.14,-0.01
24.36,0.17,0.14,-0.01
24.36,0.18,0.14,-0.02
24.36,0.19,0.15,-0.02
24.36,0.20,0.15,-0.02
24.37,0.21,0.15,-0.03
24.37,0.22,0.15,-0.03
24.37,0.23,0.15,-0.04
24.37,0.25,0.15,-0.05
24.37,0.25,0.15,-0.05
24.38,0.27,0.15,-0.06
24.38,0.28,0.15,-0.06
24.38,0.29,0.14,-0.07
24.38,0.31,0.14,-0.09
24.38,0.32,0.14,-0.09
24.39,0.34,0.14,-0.10
24.39,0.36,0.13,-0.12
24.39,0.37,0.12,-0.12
24.39,0.39,0.12,-0.13
24.39,0.40,0.11,-0.14
24.40,0.42,0.11,-0.15
24.40,0.45,0.10,-0.17
24.40,0.46,0.10,-0.17
24.40,0.49,0.08,-0.19
24.40,0.50,0.08,-0.20
24.41,0.53,0.07,-0.22
24.41,0.56,0.06,-0.24
24.41,0.57,0.05,-0.25
24.41,0.60,0.04,-0.27
24.41,0.61,0.03,-0.28
24.42,0.64,0.02,-0.30
24.42,0.68,0.00,-0.32
24.42,0.69,-0.01,-0.33
24.42,0.72,-0.04,-0.36
24.42,0.75,-0.06,-0.38
24.43,0.77,-0.07,-0.40
24.43,0.80,-0.10,-0.42
24.43,0.82,-0.11,-0.43
24.43,0.85,-0.14,-0.46
24.43,0.87,-0.17,-0.49
24.44,0.89,-0.18,-0.50
24.44,0.91,-0.21,-0.53
24.44,0.93,-0.22,-0.55
24.44,0.95,-0.24,-0.57
24.44,0.98,-0.26,-0.60
24.45,0.99,-0.28,-0.62
24.45,1.01,-0.29,-0.65
