Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2)
24.00,1.70,9.87,0.26
24.01,1.70,9.88,0.25
24.01,1.69,9.89,0.25
24.01,1.68,9.88,0.26
24.01,1.69,9.87,0.26
24.01,1.71,9.88,0.25
24.02,1.73,9.87,0.25
24.02,1.73,9.87,0.24
24.02,1.73,9.87,0.24
24.02,1.75,9.87,0.25
24.02,1.75,9.87,0.26
24.03,1.76,9.86,0.25
24.03,1.76,9.87,0.23
24.03,1.78,9.87,0.24
24.03,1.78,9.86,0.24
24.03,1.78,9.86,0.24
24.04,1.81,9.86,0.23
24.04,1.82,9.86,0.23
24.04,1.82,9.86,0.24
24.04,1.83,9.84,0.23
24.04,1.84,9.83,0.23
24.05,1.83,9.82,0.21
24.05,1.83,9.82,0.21
24.05,1.82,9.82,0.21
24.05,1.84,9.83,0.19
24.05,1.84,9.82,0.19
24.06,1.84,9.81,0.18
24.06,1.84,9.81,0.17
24.06,1.82,9.81,0.17
24.06,1.81,9.80,0.15
24.06,1.81,9.81,0.14
24.07,1.81,9.80,0.14
24.07,1.81,9.79,0.13
24.07,1.81,9.79,0.12
24.07,1.79,9.79,0.13
24.07,1.79,9.79,0.13
24.08,1.78,9.79,0.12
24.08,1.77,9.77,0.10
24.08,1.77,9.77,0.11
24.08,1.77,9.77,0.12
24.08,1.75,9.78,0.13
24.09,1.75,9.78,0.12
24.09,1.75,9.77,0.13
24.09,1.75,9.78,0.13
24.09,1.75,9.77,0.12
24.09,1.75,9.77,0.13
24.10,1.74,9.77,0.13
24.10,1.73,9.77,0.13
24.10,1.72,9.79,0.12
24.10,1.72,9.79,0.13
24.10,1.71,9.79,0.13
24.11,1.71,9.78,0.14
24.11,1.70,9.78,0.13
24.11,1.70,9.78,0.13
24.11,1.70,9.78,0.13
24.11,1.70,9.79,0.15
24.12,1.70,9.79,0.16
24.12,1.70,9.79,0.15
24.12,1.70,9.78,0.16
24.12,1.70,9.79,0.16
24.12,1.70,9.80,0.14
24.13,1.68,9.79,0.13
24.13,1.68,9.80,0.14
24.13,1.70,9.81,0.15
24.13,1.67,9.81,0.15
24.13,1.66,9.81,0.15
24.14,1.65,9.81,0.16
24.14,1.66,9.82,0.16
24.14,1.66,9.81,0.16
24.14,1.67,9.82,0.15
24.14,1.65,9.84,0.16
24.15,1.64,9.85,0.15
24.15,1.64,9.85,0.14
24.15,1.64,9.85,0.15
24.15,1.64,9.86,0.13
24.15,1.64,9.86,0.13
24.16,1.64,9.87,0.15
24.16,1.64,9.89,0.14
24.16,1.63,9.90,0.15
24.16,1.63,9.89,0.15
24.16,1.62,9.90,0.15
24.17,1.61,9.90,0.14
24.17,1.60,9.88,0.13
24.17,1.62,9.88,0.14
24.17,1.61,9.90,0.14
24.17,1.62,9.91,0.13
24.18,1.62,9.91,0.13
24.18,1.61,9.91,0.13
24.18,1.61,9.92,0.13
24.18,1.61,9.91,0.12
24.18,1.61,9.91,0.12
24.19,1.60,9.91,0.11
24.19,1.61,9.92,0.11
24.19,1.61,9.93,0.11
24.19,1.61,9.95,0.11
24.19,1.60,9.95,0.10
24.20,1.60,9.95,0.11
24.20,1.61,9.94,0.11
24.20,1.60,9.94,0.11
24.20,1.58,9.93,0.09
24.20,1.57,9.93,0.09
24.21,1.57,9.93,0.10
24.21,1.57,9.94,0.09
24.21,1.56,9.94,0.10
24.21,1.55,9.96,0.10
24.21,1.55,9.96,0.10
24.22,1.56,9.93,0.11
24.22,1.56,9.92,0.11
24.22,1.56,9.91,0.11
24.22,1.56,9.90,0.12
24.22,1.56,9.90,0.12
24.23,1.54,9.91,0.11
24.23,1.53,9.91,0.10
24.23,1.53,9.90,0.10
24.23,1.52,9.88,0.09
24.23,1.54,9.88,0.08
24.24,1.53,9.87,0.07
24.24,1.53,9.85,0.08
24.24,1.54,9.85,0.08
24.24,1.53,9.86,0.09
24.24,1.53,9.85,0.09
24.25,1.53,9.85,0.09
24.25,1.53,9.84,0.09
24.25,1.53,9.84,0.08
24.25,1.51,9.82,0.07
24.25,1.51,9.81,0.06
24.26,1.51,9.81,0.06
24.26,1.52,9.81,0.06
24.26,1.52,9.81,0.06
24.26,1.51,9.81,0.06
24.26,1.51,9.79,0.05
24.27,1.51,9.79,0.05
24.27,1.50,9.80,0.05
24.27,1.50,9.79,0.05
24.27,1.49,9.79,0.04
24.27,1.48,9.79,0.04
24.28,1.47,9.79,0.03
24.28,1.47,9.81,0.02
24.28,1.50,9.81,0.02
24.28,1.51,9.80,0.02
24.28,1.49,9.82,0.03
24.29,1.48,9.83,0.02
24.29,1.48,9.83,0.01
24.29,1.46,9.84,0.00
24.29,1.47,9.85,-0.01
24.29,1.49,9.86,-0.02
24.30,1.49,9.88,-0.03
24.30,1.48,9.88,-0.02
24.30,1.48,9.89,-0.04
24.30,1.49,9.90,-0.06
24.30,1.50,9.91,-0.07
24.31,1.52,9.93,-0.09
24.31,1.51,9.95,-0.10
24.31,1.50,9.96,-0.12
24.31,1.52,9.98,-0.14
24.31,1.52,10.00,-0.16
24.32,1.52,10.01,-0.17
24.32,1.53,10.00,-0.17
24.32,1.53,9.99,-0.18
24.32,1.53,9.99,-0.18
24.32,1.53,10.03,-0.15
24.33,1.53,10.01,-0.12
24.33,1.52,10.00,-0.11
24.33,1.50,9.99,-0.08
24.33,1.48,9.97,-0.10
24.33,1.47,9.96,-0.12
24.34,1.46,9.92,-0.13
24.34,1.46,9.91,-0.14
24.34,1.47,9.92,-0.15
24.34,1.46,9.93,-0.15
24.34,1.45,9.93,-0.15
24.35,1.43,9.94,-0.14
24.35,1.43,9.95,-0.14
24.35,1.44,9.97,-0.17
24.35,1.40,9.99,-0.19
24.35,1.40,9.99,-0.19
24.36,1.39,10.01,-0.23
24.36,1.38,10.03,-0.24
24.36,1.39,10.06,-0.27
24.36,1.38,10.10,-0.30
24.36,1.40,10.13,-0.30
24.37,1.41,10.19,-0.32
24.37,1.41,10.24,-0.34
24.37,1.41,10.26,-0.35
24.37,1.43,10.32,-0.37
24.37,1.44,10.34,-0.39
24.38,1.45,10.39,-0.40
24.38,1.46,10.46,-0.44
24.38,1.48,10.48,-0.45
24.38,1.51,10.54,-0.47
24.38,1.50,10.57,-0.48
24.39,1.51,10.63,-0.51
24.39,1.50,10.66,-0.49
24.39,1.49,10.68,-0.50
24.39,1.49,10.72,-0.52
24.39,1.51,10.73,-0.53
