Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2)
16.00,-5.00,5.56,6.46
16.00,-5.02,5.56,6.41
16.00,-4.97,5.62,6.43
16.00,-4.90,5.69,6.48
16.01,-4.88,5.71,6.48
16.01,-4.68,5.79,6.41
16.01,-4.70,5.87,6.41
16.01,-4.78,5.77,6.37
16.02,-4.90,5.70,6.42
16.02,-4.90,5.72,6.45
16.02,-4.73,5.78,6.42
16.02,-4.57,5.80,6.39
16.03,-4.51,5.83,6.39
16.03,-4.48,5.79,6.42
16.03,-4.43,5.76,6.40
16.03,-4.39,5.73,6.40
16.03,-4.35,5.71,6.41
16.04,-4.31,5.72,6.39
16.04,-4.28,5.71,6.39
16.04,-4.24,5.66,6.39
16.04,-4.22,5.64,6.35
16.05,-4.19,5.64,6.33
16.05,-4.16,5.61,6.28
16.05,-4.14,5.61,6.26
16.05,-4.12,5.61,6.25
16.06,-4.12,5.63,6.22
16.06,-4.13,5.65,6.20
16.06,-4.17,5.71,6.24
16.06,-4.22,5.79,6.29
16.07,-4.25,5.88,6.34
16.07,-4.35,5.97,6.43
16.07,-4.44,6.07,6.54
16.07,-4.59,6.22,6.65
16.08,-4.83,6.31,6.93
16.08,-4.75,6.44,7.10
16.08,-4.77,6.79,7.20
16.08,-4.93,7.07,7.32
16.08,-5.20,7.27,7.46
16.09,-5.47,7.43,7.71
16.09,-5.61,7.65,7.99
16.09,-5.66,7.88,8.14
16.09,-5.74,8.06,8.29
16.10,-6.47,8.05,8.33
16.10,-6.72,8.14,8.29
16.10,-6.28,8.42,8.34
16.10,-6.02,8.67,8.51
16.11,-6.23,8.69,8.79
16.11,-6.44,8.60,9.08
16.11,-6.54,8.54,9.16
16.11,-6.54,8.59,9.16
16.12,-6.50,8.52,9.04
16.12,-6.44,8.43,8.90
16.12,-6.42,8.29,8.70
16.12,-6.39,8.14,8.42
16.13,-6.34,7.96,8.16
16.13,-6.26,7.76,7.87
16.13,-6.08,7.58,7.55
16.13,-5.97,7.50,7.28
16.13,-5.88,7.39,6.98
16.14,-5.76,7.26,6.68
16.14,-5.69,7.24,6.44
16.14,-5.62,7.24,6.19
16.14,-5.59,7.20,5.99
16.15,-5.49,7.14,5.77
16.15,-5.44,7.13,5.62
16.15,-5.33,7.08,5.58
16.15,-5.27,7.12,5.58
16.16,-5.19,7.17,5.72
16.16,-5.10,7.22,5.85
16.16,-5.00,7.26,6.08
16.16,-4.94,7.31,6.30
16.17,-4.83,7.33,6.58
16.17,-4.74,7.40,6.82
16.17,-4.63,7.46,7.06
16.17,-4.47,7.59,7.33
16.18,-4.41,7.68,7.54
16.18,-4.40,7.82,7.73
16.18,-4.43,7.91,7.93
16.18,-4.50,8.08,8.04
16.18,-4.53,8.23,8.16
16.19,-4.46,8.36,8.24
16.19,-4.42,8.48,8.29
16.19,-4.32,8.59,8.40
16.19,-4.29,8.74,8.45
16.20,-4.21,8.83,8.50
16.20,-4.12,8.98,8.55
16.20,-3.97,9.13,8.54
16.20,-3.86,9.26,8.48
16.21,-3.70,9.37,8.33
16.21,-3.50,9.47,8.23
16.21,-3.31,9.56,8.13
16.21,-3.10,9.66,7.98
16.22,-2.87,9.67,7.81
16.22,-2.68,9.67,7.67
16.22,-2.55,9.61,7.53
16.22,-2.41,9.53,7.36
16.22,-2.26,9.40,7.18
16.23,-2.21,9.24,7.01
16.23,-2.14,9.12,6.81
16.23,-2.08,9.02,6.69
16.23,-2.05,8.91,6.56
16.24,-2.08,8.82,6.42
16.24,-2.12,8.71,6.30
16.24,-2.11,8.67,6.25
16.24,-2.12,8.59,6.18
16.25,-2.08,8.52,6.10
16.25,-1.98,8.42,6.05
16.25,-1.98,8.41,6.02
16.25,-1.96,8.40,5.97
16.26,-1.93,8.40,5.97
16.26,-1.87,8.40,5.94
16.26,-1.86,8.43,5.93
16.26,-1.77,8.47,5.94
16.27,-1.68,8.52,5.95
16.27,-1.61,8.63,5.99
16.27,-1.52,8.72,6.03
16.27,-1.44,8.81,6.06
16.27,-1.37,8.87,6.08
16.28,-1.33,8.92,6.14
