Time (s),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s)
25.00,-1.22,-0.37,0.84
25.00,-1.22,-0.37,0.84
25.00,-1.20,-0.37,0.82
25.00,-1.18,-0.37,0.80
25.00,-1.17,-0.37,0.79
25.01,-1.15,-0.38,0.77
25.01,-1.14,-0.37,0.76
25.01,-1.12,-0.38,0.75
25.01,-1.10,-0.39,0.75
25.01,-1.09,-0.40,0.75
25.02,-1.08,-0.42,0.75
25.02,-1.08,-0.42,0.75
25.02,-1.06,-0.43,0.74
25.02,-1.05,-0.43,0.74
25.02,-1.05,-0.43,0.74
25.03,-1.04,-0.43,0.74
25.03,-1.03,-0.44,0.74
25.03,-1.03,-0.44,0.75
25.03,-1.03,-0.43,0.75
25.03,-1.03,-0.43,0.75
25.04,-1.04,-0.43,0.78
25.04,-1.04,-0.43,0.78
25.04,-1.04,-0.42,0.79
25.04,-1.04,-0.40,0.79
25.04,-1.04,-0.38,0.79
25.05,-1.05,-0.36,0.79
25.05,-1.05,-0.33,0.80
25.05,-1.06,-0.32,0.80
25.05,-1.07,-0.29,0.80
25.05,-1.06,-0.28,0.80
25.06,-1.08,-0.26,0.79
25.06,-1.08,-0.25,0.79
25.06,-1.08,-0.25,0.80
25.06,-1.09,-0.23,0.80
25.06,-1.09,-0.21,0.80
25.07,-1.09,-0.20,0.81
25.07,-1.08,-0.18,0.81
25.07,-1.07,-0.16,0.81
25.07,-1.07,-0.16,0.81
25.07,-1.05,-0.13,0.81
25.08,-1.05,-0.06,0.81
25.08,-1.04,-0.07,0.82
25.08,-1.04,-0.09,0.83
25.08,-1.01,-0.13,0.83
25.08,-0.99,-0.16,0.83
25.09,-0.99,-0.16,0.83
25.09,-0.97,-0.17,0.83
25.09,-0.97,-0.16,0.84
25.09,-0.94,-0.19,0.85
25.09,-0.92,-0.23,0.86
25.10,-0.89,-0.26,0.85
25.10,-0.88,-0.27,0.85
25.10,-0.86,-0.31,0.86
25.10,-0.84,-0.33,0.85
25.10,-0.81,-0.38,0.85
25.11,-0.80,-0.41,0.85
25.11,-0.77,-0.44,0.85
25.11,-0.75,-0.48,0.86
25.11,-0.73,-0.50,0.86
25.11,-0.71,-0.54,0.85
25.12,-0.68,-0.57,0.85
25.12,-0.67,-0.59,0.84
25.12,-0.65,-0.62,0.84
25.12,-0.64,-0.63,0.84
25.12,-0.62,-0.64,0.83
25.13,-0.60,-0.65,0.83
25.13,-0.59,-0.66,0.84
25.13,-0.58,-0.67,0.83
25.13,-0.57,-0.67,0.84
25.13,-0.56,-0.66,0.84
25.14,-0.55,-0.63,0.83
25.14,-0.55,-0.62,0.83
25.14,-0.54,-0.61,0.83
25.14,-0.54,-0.60,0.83
25.14,-0.54,-0.58,0.83
25.15,-0.54,-0.57,0.82
25.15,-0.53,-0.56,0.81
25.15,-0.52,-0.55,0.81
25.15,-0.51,-0.54,0.80
25.15,-0.49,-0.52,0.80
25.16,-0.47,-0.50,0.79
25.16,-0.47,-0.50,0.79
25.16,-0.44,-0.49,0.78
25.16,-0.42,-0.47,0.77
25.16,-0.41,-0.46,0.77
25.17,-0.40,-0.42,0.77
25.17,-0.38,-0.40,0.77
25.17,-0.36,-0.35,0.77
25.17,-0.34,-0.30,0.76
25.17,-0.33,-0.28,0.77
25.18,-0.31,-0.17,0.76
25.18,-0.31,-0.17,0.76
25.18,-0.29,-0.11,0.73
25.18,-0.28,-0.05,0.71
25.18,-0.28,-0.02,0.71
25.19,-0.27,0.02,0.68
25.19,-0.26,0.04,0.67
25.19,-0.25,0.08,0.63
25.19,-0.23,0.11,0.58
25.19,-0.22,0.13,0.55
25.20,-0.21,0.16,0.48
25.20,-0.21,0.16,0.46
25.20,-0.21,0.17,0.43
25.20,-0.20,0.16,0.39
25.20,-0.21,0.16,0.37
25.21,-0.21,0.15,0.32
25.21,-0.20,0.13,0.28
25.21,-0.20,0.13,0.26
25.21,-0.19,0.10,0.22
25.21,-0.18,0.10,0.20
25.22,-0.17,0.06,0.15
25.22,-0.16,0.05,0.14
25.22,-0.15,0.04,0.12
25.22,-0.14,0.02,0.10
25.22,-0.13,0.01,0.09
25.23,-0.11,-0.02,0.06
25.23,-0.08,-0.03,0.04
25.23,-0.06,-0.04,0.03
25.23,-0.04,-0.06,0.02
25.23,0.00,-0.08,0.02
25.24,0.07,-0.09,0.01
25.24,0.07,-0.09,0.01
25.24,0.09,-0.10,0.00
25.24,0.14,-0.10,0.00
25.24,0.21,-0.10,0.00
25.25,0.24,-0.10,0.00
25.25,0.30,-0.11,0.00
25.25,0.34,-0.11,0.00
25.25,0.41,-0.11,0.00
25.25,0.48,-0.12,-0.01
25.26,0.56,-0.12,-0.02
25.26,0.60,-0.12,-0.03
25.26,0.64,-0.12,-0.04
25.26,0.72,-0.13,-0.07
25.26,0.79,-0.15,-0.12
25.27,0.84,-0.16,-0.14
25.27,0.91,-0.18,-0.21
25.27,0.99,-0.21,-0.27
25.27,1.02,-0.21,-0.31
25.27,1.10,-0.23,-0.38
25.28,1.20,-0.26,-0.50
25.28,1.20,-0.26,-0.50
25.28,1.27,-0.26,-0.58
25.28,1.30,-0.27,-0.61
25.28,1.36,-0.27,-0.69
25.29,1.39,-0.26,-0.72
25.29,1.46,-0.24,-0.80
25.29,1.53,-0.22,-0.87
25.29,1.56,-0.21,-0.91
25.29,1.63,-0.17,-0.98
25.30,1.71,-0.14,-1.06
25.30,1.74,-0.12,-1.10
25.30,1.82,-0.07,-1.17
25.30,1.86,-0.05,-1.20
25.30,1.95,-0.01,-1.27
25.31,2.05,0.05,-1.33
25.31,2.10,0.07,-1.36
25.31,2.20,0.12,-1.42
25.31,2.25,0.15,-1.45
25.31,2.35,0.21,-1.50
25.32,2.50,0.28,-1.56
25.32,2.50,0.28,-1.56
25.32,2.60,0.33,-1.59
25.32,2.65,0.35,-1.61
25.32,2.75,0.40,-1.64
25.33,2.86,0.46,-1.66
25.33,2.91,0.49,-1.67
25.33,3.00,0.55,-1.68
25.33,3.09,0.61,-1.70
25.33,3.13,0.63,-1.71
25.34,3.24,0.71,-1.73
25.34,3.27,0.74,-1.74
25.34,3.29,0.77,-1.75
25.34,3.33,0.81,-1.79
25.34,3.34,0.82,-1.80
25.35,3.36,0.86,-1.84
25.35,3.37,0.87,-1.85
25.35,3.37,0.90,-1.89
25.35,3.36,0.93,-1.93
25.35,3.35,0.95,-1.95
25.36,3.31,1.03,-1.99
25.36,3.31,1.03,-1.99
25.36,3.27,1.10,-2.01
25.36,3.22,1.19,-2.02
25.36,3.19,1.23,-2.01
25.37,3.13,1.32,-2.01
25.37,3.05,1.41,-2.01
25.37,3.01,1.44,-2.00
25.37,2.93,1.49,-1.98
25.37,2.88,1.51,-1.97
25.38,2.75,1.55,-1.95
25.38,2.70,1.54,-1.95
25.38,2.66,1.54,-1.94
25.38,2.59,1.49,-1.92
25.38,2.56,1.46,-1.91
25.39,2.50,1.40,-1.89
25.39,2.46,1.32,-1.86
25.39,2.45,1.27,-1.84
25.39,2.42,1.16,-1.82
25.39,2.41,1.13,-1.80
25.40,2.38,0.97,-1.77
25.40,2.38,0.88,-1.77
25.40,2.37,0.80,-1.77
25.40,2.35,0.64,-1.77
25.40,2.33,0.49,-1.78
25.41,2.32,0.42,-1.78
25.41,2.31,0.27,-1.80
25.41,2.30,0.21,-1.81
25.41,2.28,0.08,-1.83
25.41,2.27,-0.06,-1.85
25.42,2.24,-0.20,-1.87
25.42,2.23,-0.26,-1.89
25.42,2.21,-0.32,-1.91
25.42,2.18,-0.44,-1.94
25.42,2.13,-0.51,-1.99
25.43,2.11,-0.55,-2.00
25.43,2.08,-0.63,-2.04
25.43,2.07,-0.67,-2.06
25.43,2.04,-0.73,-2.09
25.43,2.01,-0.78,-2.11
25.44,2.00,-0.83,-2.12
25.44,2.00,-0.83,-2.12
25.44,1.99,-0.84,-2.13
25.44,1.99,-0.84,-2.13
25.44,2.00,-0.83,-2.13
25.45,2.00,-0.79,-2.13
25.45,2.01,-0.73,-2.13
25.45,2.02,-0.65,-2.11
25.45,2.03,-0.60,-2.09
25.45,2.05,-0.49,-2.06
25.46,2.06,-0.28,-2.03
25.46,2.06,-0.28,-2.03
25.46,2.07,-0.16,-2.01
25.46,2.07,-0.09,-2.00
25.46,2.07,0.01,-1.97
25.47,2.07,0.09,-1.96
25.47,2.05,0.13,-1.93
25.47,2.03,0.20,-1.90
25.47,2.01,0.21,-1.88
25.47,1.98,0.26,-1.85
25.48,1.94,0.30,-1.81
25.48,1.92,0.32,-1.79
25.48,1.88,0.35,-1.75
25.48,1.85,0.37,-1.73
25.48,1.78,0.42,-1.69
25.49,1.71,0.46,-1.65
25.49,1.68,0.49,-1.64
