Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2)
25.00,-0.94,6.08,3.42
25.00,-1.03,6.29,3.41
25.00,-0.99,6.53,3.40
25.00,-0.97,6.80,3.47
25.01,-1.01,7.08,3.61
25.01,-0.97,7.36,3.77
25.01,-0.86,7.46,3.91
25.01,-0.84,7.77,3.98
25.01,-0.77,8.06,3.88
25.02,-0.65,8.21,3.77
25.02,-0.57,8.43,3.66
25.02,-0.52,8.74,3.54
25.02,-0.38,9.09,3.43
25.03,-0.18,9.39,3.53
25.03,0.00,9.60,3.76
25.03,0.19,9.69,3.85
25.03,0.42,9.71,3.95
25.04,0.58,9.70,4.04
25.04,0.73,9.64,4.08
25.04,0.97,9.66,4.21
25.04,1.14,9.70,4.41
25.05,1.29,9.72,4.67
25.05,1.42,9.57,5.05
25.05,1.48,9.20,5.41
25.05,1.43,8.74,5.68
25.05,1.47,8.29,5.81
25.06,1.41,7.89,5.97
25.06,1.32,7.49,6.05
25.06,1.34,7.10,6.04
25.06,1.27,6.82,6.00
25.07,1.25,6.71,5.91
25.07,1.20,6.58,5.71
25.07,1.07,6.49,5.49
25.07,1.00,6.52,5.29
25.08,0.93,6.55,5.17
25.08,0.85,6.66,5.04
25.08,0.83,6.74,4.79
25.08,0.75,6.81,4.61
25.09,0.70,6.83,4.47
25.09,0.59,6.92,4.40
25.09,0.59,7.02,4.29
25.09,0.53,7.12,4.33
25.10,0.40,7.06,4.24
25.10,0.32,7.04,4.07
25.10,0.24,7.00,4.07
25.10,0.16,7.03,4.23
25.10,0.07,6.97,4.18
25.11,0.00,6.94,4.08
25.11,0.04,6.92,3.93
25.11,-0.06,6.89,4.04
25.11,-0.18,6.87,4.21
25.12,-0.24,6.91,4.29
25.12,-0.36,7.03,4.35
25.12,-0.36,7.10,4.28
25.12,-0.27,7.24,4.11
25.13,0.34,7.52,3.32
25.13,0.17,7.51,3.14
25.13,-0.20,7.36,3.67
25.13,-0.35,7.24,3.88
25.14,-0.38,7.26,3.91
25.14,-0.40,7.25,3.84
25.14,-0.38,7.24,3.75
25.14,-0.30,7.25,3.74
25.15,-0.19,7.30,4.20
25.15,-0.07,7.21,3.56
25.15,-0.05,7.13,3.03
25.15,-0.03,7.09,2.87
25.15,0.02,7.13,2.79
25.16,0.11,7.16,2.81
25.16,0.21,7.19,2.90
25.16,0.30,7.21,3.03
25.16,0.45,7.21,3.14
25.17,0.58,7.29,3.24
25.17,1.16,7.67,2.52
25.17,0.64,7.42,2.90
25.17,0.40,7.27,3.80
25.18,0.58,7.25,4.06
25.18,0.70,7.24,4.12
25.18,0.77,7.25,4.17
25.18,0.81,7.32,4.18
25.19,0.87,7.40,4.33
25.19,0.87,7.49,4.46
25.19,0.78,7.64,4.54
25.19,0.67,7.72,4.67
25.20,0.75,7.79,4.82
25.20,0.96,7.74,4.86
25.20,1.56,7.93,4.31
25.20,1.66,7.89,4.06
25.20,1.29,7.57,4.62
25.21,1.14,7.34,5.30
25.21,1.33,7.27,5.44
25.21,1.69,7.38,5.18
25.21,1.69,7.22,5.30
25.22,1.59,7.05,5.66
25.22,1.64,6.94,5.81
25.22,1.75,6.89,5.79
25.22,1.95,6.90,5.48
25.23,2.36,6.99,4.77
25.23,-1.33,4.63,5.33
25.23,-25.06,-14.29,14.26
25.23,9.47,11.22,1.48
25.24,12.06,14.52,2.03
25.24,3.61,8.66,4.43
25.24,-1.37,4.23,5.65
25.24,4.86,9.97,3.41
25.24,3.09,8.78,3.97
25.25,1.26,7.00,3.87
25.25,2.89,8.63,3.06
25.25,2.84,8.26,3.14
25.25,1.26,6.85,3.69
25.26,3.01,8.41,3.52
25.26,1.84,7.63,3.99
25.26,1.28,7.06,4.39
25.26,3.73,8.53,4.05
25.27,2.00,7.43,4.56
25.27,1.94,7.44,4.77
25.27,3.61,8.43,4.66
25.27,2.14,7.48,5.32
25.28,2.90,8.13,5.17
25.28,3.51,8.53,4.95
25.28,1.95,7.52,5.87
25.28,2.56,7.88,5.94
25.29,3.40,8.26,5.77
25.29,3.25,7.97,5.97
25.29,2.93,7.80,6.07
25.29,3.46,8.10,5.93
25.29,3.64,8.18,5.88
25.30,3.09,7.99,6.00
25.30,3.04,8.08,5.71
25.30,2.91,8.27,5.48
25.30,2.49,8.31,5.40
25.31,2.08,8.36,5.18
25.31,1.69,8.42,5.00
25.31,1.30,8.42,4.79
25.31,1.13,8.44,4.60
25.32,0.97,8.36,4.53
25.32,0.90,8.26,4.32
25.32,1.06,8.35,4.34
25.32,1.85,8.64,4.59
25.33,1.21,8.36,4.61
25.33,0.70,8.08,4.55
25.33,0.54,7.93,4.37
25.33,0.50,7.70,4.19
25.34,0.57,7.52,4.01
25.34,0.50,7.38,4.10
25.34,0.85,6.95,4.21
25.34,1.19,6.52,3.43
25.34,0.91,6.36,2.87
25.35,0.58,6.19,2.50
25.35,0.30,6.06,2.29
25.35,-0.11,5.75,2.38
25.35,-0.38,5.52,2.24
25.36,-0.79,5.18,2.34
25.36,-1.16,4.82,2.53
25.36,-1.40,4.58,2.73
25.36,-1.55,4.37,3.02
25.37,-1.69,4.16,3.26
25.37,-1.89,4.07,3.58
25.37,-1.97,4.11,4.17
25.37,-1.86,3.71,4.03
25.38,-1.91,3.70,3.88
25.38,-1.95,3.60,3.87
25.38,-1.61,3.76,4.01
25.38,-1.57,3.81,4.56
25.39,-1.45,3.32,4.51
25.39,-1.25,3.23,4.44
25.39,-1.04,3.20,4.52
25.39,-0.73,3.08,4.56
25.39,-0.28,3.06,4.65
25.40,0.23,3.08,4.81
25.40,0.91,3.08,5.04
25.40,1.63,3.18,5.45
25.40,2.40,3.30,5.97
25.41,3.24,3.48,6.50
25.41,4.04,3.72,7.18
25.41,4.83,4.02,7.80
25.41,5.63,4.36,8.42
25.42,6.19,4.68,8.98
25.42,6.66,5.03,9.50
25.42,7.11,5.44,10.01
25.42,7.35,6.04,10.31
25.43,7.33,6.84,10.60
25.43,7.15,7.93,10.95
25.43,6.73,9.27,11.14
25.43,6.27,10.74,11.19
25.44,5.84,12.23,10.99
25.44,5.14,14.02,10.80
25.44,4.23,15.77,10.63
25.44,3.34,17.19,10.22
25.44,2.21,18.65,9.44
25.45,0.79,20.42,8.66
25.45,-0.53,22.15,7.97
25.45,-1.24,23.31,7.37
25.45,-2.42,24.75,7.05
25.46,-2.58,25.22,6.55
