Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2)
28.54,-3.10,10.25,1.42
28.54,-3.38,9.99,1.32
28.54,-3.30,9.94,1.42
28.55,-3.33,9.90,1.57
28.55,-3.36,9.88,1.71
28.55,-3.37,9.82,1.88
28.55,-3.37,9.72,2.03
28.56,-3.36,9.64,2.24
28.56,-3.36,9.60,2.41
28.56,-3.37,9.51,2.58
28.56,-3.37,9.48,2.74
28.57,-3.40,9.44,2.89
28.57,-3.41,9.42,3.02
28.57,-3.36,9.39,3.17
28.57,-3.30,9.34,3.29
28.58,-3.23,9.29,3.43
28.58,-3.17,9.21,3.58
28.58,-3.12,9.13,3.67
28.58,-3.04,9.09,3.75
28.59,-2.96,9.10,3.78
28.59,-2.88,9.07,3.78
28.59,-2.76,9.10,3.79
28.59,-2.69,9.07,3.77
28.59,-2.58,9.09,3.71
28.60,-2.48,9.08,3.69
28.60,-2.41,9.05,3.61
28.60,-2.33,9.04,3.48
28.60,-2.28,9.04,3.35
28.61,-2.22,9.04,3.22
28.61,-2.20,9.01,3.10
28.61,-2.21,9.03,3.01
28.61,-2.17,9.06,2.92
28.62,-2.17,9.06,2.87
28.62,-2.15,9.07,2.78
28.62,-2.14,9.09,2.75
28.62,-2.21,9.10,2.75
28.63,-2.32,9.09,2.79
28.63,-2.42,9.07,2.81
28.63,-2.53,9.06,2.84
28.63,-2.62,9.04,2.86
28.63,-2.71,9.02,2.86
28.64,-2.73,8.99,2.85
28.64,-2.77,8.99,2.84
28.64,-2.82,8.94,2.85
28.64,-2.87,8.91,2.84
28.65,-2.91,8.86,2.85
28.65,-2.95,8.80,2.85
28.65,-2.99,8.73,2.89
28.65,-3.01,8.69,2.88
28.66,-3.00,8.60,2.92
28.66,-3.02,8.53,2.93
28.66,-3.01,8.47,2.96
28.66,-3.06,8.41,2.98
28.67,-3.05,8.36,3.04
28.67,-3.07,8.30,3.07
28.67,-3.09,8.25,3.13
28.67,-3.14,8.19,3.20
28.68,-3.15,8.13,3.25
28.68,-3.18,8.10,3.34
28.68,-3.20,8.02,3.39
28.68,-3.17,7.94,3.43
28.68,-3.19,7.92,3.49
28.69,-3.19,7.89,3.51
28.69,-3.20,7.84,3.57
28.69,-3.20,7.77,3.59
28.69,-3.21,7.71,3.63
28.70,-3.23,7.67,3.66
28.70,-3.25,7.56,3.69
28.70,-3.26,7.53,3.74
28.70,-3.18,7.51,3.73
28.71,-3.15,7.48,3.76
28.71,-3.12,7.48,3.77
28.71,-3.08,7.49,3.79
28.71,-3.06,7.52,3.82
28.72,-3.03,7.49,3.84
28.72,-3.03,7.45,3.85
28.72,-3.01,7.41,3.85
28.72,-2.99,7.44,3.84
28.73,-2.93,7.41,3.87
