Time (s),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s)
28.78,0.79,0.14,0.59
28.78,0.81,0.12,0.59
28.78,0.82,0.10,0.59
28.78,0.84,0.08,0.58
28.79,0.86,0.07,0.58
28.79,0.88,0.06,0.59
28.79,0.89,0.05,0.59
28.79,0.90,0.06,0.59
28.80,0.91,0.07,0.60
28.80,0.92,0.10,0.61
28.80,0.93,0.13,0.63
28.80,0.93,0.17,0.64
28.80,0.93,0.22,0.64
28.81,0.92,0.27,0.65
28.81,0.91,0.32,0.66
28.81,0.90,0.37,0.67
28.81,0.88,0.41,0.67
28.82,0.85,0.45,0.67
28.82,0.83,0.49,0.67
28.82,0.79,0.52,0.67
28.82,0.76,0.54,0.66
28.83,0.72,0.55,0.66
28.83,0.67,0.57,0.65
28.83,0.62,0.58,0.64
28.83,0.58,0.59,0.62
28.84,0.52,0.59,0.61
28.84,0.47,0.60,0.59
28.84,0.41,0.60,0.57
28.84,0.36,0.60,0.56
28.85,0.31,0.60,0.53
28.85,0.25,0.60,0.52
28.85,0.19,0.59,0.50
28.85,0.14,0.59,0.48
28.85,0.10,0.57,0.45
28.86,0.05,0.56,0.43
28.86,0.01,0.54,0.41
28.86,-0.03,0.52,0.39
28.86,-0.06,0.51,0.36
28.87,-0.09,0.49,0.34
28.87,-0.11,0.47,0.32
28.87,-0.13,0.45,0.30
28.87,-0.15,0.44,0.28
28.88,-0.16,0.44,0.26
28.88,-0.17,0.43,0.25
28.88,-0.17,0.44,0.24
28.88,-0.17,0.45,0.23
28.89,-0.18,0.46,0.23
28.89,-0.17,0.47,0.23
28.89,-0.17,0.48,0.23
28.89,-0.17,0.50,0.23
28.90,-0.16,0.51,0.23
28.90,-0.14,0.52,0.22
28.90,-0.13,0.52,0.22
28.90,-0.10,0.53,0.21
28.90,-0.07,0.52,0.19
28.91,-0.04,0.52,0.18
28.91,0.00,0.51,0.16
28.91,0.03,0.50,0.14
28.91,0.07,0.50,0.12
28.92,0.11,0.49,0.09
28.92,0.15,0.48,0.06
28.92,0.20,0.46,0.02
28.92,0.24,0.43,-0.03
28.93,0.28,0.40,-0.08
28.93,0.33,0.35,-0.12
28.93,0.37,0.31,-0.17
28.93,0.42,0.26,-0.20
28.94,0.47,0.20,-0.24
