Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2)
19.04,-1.54,9.71,1.94
19.04,-1.53,9.73,1.95
19.04,-1.56,9.76,1.95
19.04,-1.55,9.77,1.98
19.05,-1.55,9.78,1.97
19.05,-1.53,9.80,1.95
19.05,-1.52,9.83,1.99
19.05,-1.49,9.84,1.97
19.06,-1.48,9.82,1.96
19.06,-1.46,9.82,1.95
19.06,-1.43,9.83,1.92
19.06,-1.39,9.78,1.88
19.07,-1.33,9.80,1.86
19.07,-1.30,9.82,1.83
19.07,-1.29,9.81,1.80
19.07,-1.26,9.81,1.75
19.07,-1.25,9.77,1.73
19.08,-1.24,9.75,1.71
19.08,-1.24,9.72,1.70
19.08,-1.23,9.73,1.71
19.08,-1.26,9.69,1.70
19.09,-1.25,9.69,1.71
19.09,-1.25,9.67,1.72
19.09,-1.27,9.66,1.73
19.09,-1.28,9.67,1.77
19.10,-1.30,9.66,1.80
19.10,-1.31,9.66,1.84
19.10,-1.33,9.67,1.89
19.10,-1.34,9.66,1.93
19.11,-1.32,9.67,1.99
19.11,-1.32,9.66,2.01
19.11,-1.30,9.67,2.05
19.11,-1.28,9.68,2.08
19.12,-1.27,9.68,2.09
19.12,-1.26,9.71,2.12
19.12,-1.25,9.71,2.14
19.12,-1.22,9.73,2.17
19.12,-1.24,9.71,2.18
19.13,-1.23,9.72,2.20
19.13,-1.22,9.71,2.15
19.13,-1.23,9.74,2.15
19.13,-1.24,9.73,2.13
19.14,-1.25,9.76,2.08
19.14,-1.24,9.77,2.07
19.14,-1.24,9.76,2.02
19.14,-1.26,9.76,1.98
19.15,-1.29,9.77,1.90
19.15,-1.32,9.78,1.86
19.15,-1.32,9.79,1.82
19.15,-1.32,9.80,1.76
19.16,-1.33,9.82,1.72
19.16,-1.34,9.79,1.70
19.16,-1.36,9.81,1.67
19.16,-1.38,9.83,1.69
19.16,-1.40,9.83,1.68
19.17,-1.39,9.82,1.71
19.17,-1.40,9.83,1.70
19.17,-1.40,9.82,1.71
19.17,-1.42,9.81,1.72
19.18,-1.41,9.83,1.70
19.18,-1.39,9.83,1.72
19.18,-1.41,9.81,1.73
19.18,-1.42,9.80,1.74
19.19,-1.46,9.80,1.76
19.19,-1.48,9.79,1.78
19.19,-1.49,9.80,1.81
19.19,-1.47,9.80,1.84
19.20,-1.45,9.79,1.88
19.20,-1.48,9.79,1.89
19.20,-1.48,9.79,1.93
19.20,-1.52,9.80,1.96
19.21,-1.53,9.84,1.99
19.21,-1.52,9.83,1.97
19.21,-1.50,9.84,2.00
19.21,-1.49,9.85,1.98
19.21,-1.51,9.84,1.95
19.22,-1.50,9.86,1.95
19.22,-1.51,9.83,1.91
19.22,-1.55,9.82,1.91
19.22,-1.57,9.78,1.88
19.23,-1.55,9.81,1.86
19.23,-1.59,9.79,1.88
19.23,-1.60,9.76,1.88
19.23,-1.63,9.72,1.88
19.24,-1.64,9.71,1.89
19.24,-1.61,9.69,1.92
19.24,-1.60,9.67,1.92
19.24,-1.59,9.66,1.95
19.25,-1.56,9.65,1.96
19.25,-1.57,9.66,1.97
19.25,-1.59,9.66,1.98
19.25,-1.62,9.66,1.97
19.26,-1.62,9.66,1.98
19.26,-1.57,9.68,1.98
19.26,-1.60,9.66,2.01
19.26,-1.59,9.66,2.02
19.26,-1.56,9.65,2.04
19.27,-1.56,9.64,2.04
19.27,-1.55,9.64,2.02
19.27,-1.55,9.64,2.01
19.27,-1.55,9.61,2.00
19.28,-1.52,9.63,1.98
19.28,-1.51,9.62,1.98
19.28,-1.51,9.63,1.96
19.28,-1.52,9.59,1.97
19.29,-1.50,9.58,1.95
19.29,-1.51,9.58,1.96
19.29,-1.50,9.54,1.95
19.29,-1.50,9.54,1.95
19.30,-1.51,9.52,1.96
19.30,-1.53,9.49,1.95
19.30,-1.56,9.53,1.93
19.30,-1.56,9.52,1.91
19.31,-1.57,9.52,1.91
19.31,-1.57,9.51,1.90
19.31,-1.56,9.53,1.92
19.31,-1.57,9.54,1.92
19.31,-1.57,9.50,1.92
19.32,-1.57,9.52,1.94
19.32,-1.58,9.52,1.93
19.32,-1.58,9.53,1.93
19.32,-1.60,9.53,1.95
19.33,-1.57,9.53,1.95
19.33,-1.61,9.54,1.95
19.33,-1.62,9.52,1.97
19.33,-1.63,9.52,1.98
19.34,-1.63,9.54,2.01
19.34,-1.62,9.51,2.00
19.34,-1.61,9.52,2.00
19.34,-1.59,9.53,2.00
19.35,-1.55,9.52,2.02
19.35,-1.52,9.53,2.03
19.35,-1.51,9.54,2.04
19.35,-1.53,9.50,2.07
19.36,-1.55,9.51,2.07
19.36,-1.61,9.55,2.07
19.36,-1.66,9.55,2.09
19.36,-1.66,9.54,2.09
19.36,-1.65,9.55,2.11
19.37,-1.66,9.55,2.10
19.37,-1.64,9.55,2.09
19.37,-1.67,9.59,2.07
19.37,-1.69,9.61,2.06
19.38,-1.72,9.65,2.01
19.38,-1.74,9.65,1.95
19.38,-1.74,9.69,1.94
19.38,-1.76,9.73,1.93
19.39,-1.72,9.76,1.94
19.39,-1.67,9.80,1.94
19.39,-1.65,9.81,1.91
19.39,-1.67,9.84,1.91
19.40,-1.69,9.83,1.87
19.40,-1.69,9.82,1.79
19.40,-1.68,9.82,1.71
19.40,-1.67,9.79,1.67
19.40,-1.69,9.79,1.61
19.41,-1.66,9.77,1.61
19.41,-1.63,9.76,1.60
19.41,-1.64,9.74,1.61
19.41,-1.66,9.74,1.59
19.42,-1.64,9.74,1.62
19.42,-1.62,9.74,1.69
19.42,-1.60,9.77,1.72
19.42,-1.54,9.78,1.75
19.43,-1.55,9.84,1.77
19.43,-1.53,9.86,1.79
19.43,-1.52,9.87,1.83
19.43,-1.51,9.90,1.87
19.44,-1.54,9.93,1.88
19.44,-1.53,9.93,1.88
19.44,-1.54,9.89,1.86
19.44,-1.55,9.91,1.88
19.45,-1.56,9.88,1.86
19.45,-1.57,9.86,1.87
19.45,-1.55,9.86,1.84
19.45,-1.53,9.84,1.83
19.45,-1.53,9.85,1.81
