Time (s),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s)
19.00,-0.88,0.39,-1.83
19.00,-0.87,0.33,-1.85
19.00,-0.86,0.27,-1.86
19.00,-0.85,0.20,-1.87
19.00,-0.84,0.12,-1.88
19.01,-0.83,0.04,-1.87
19.01,-0.82,-0.06,-1.86
19.01,-0.80,-0.17,-1.84
19.01,-0.79,-0.29,-1.81
19.02,-0.78,-0.41,-1.77
19.02,-0.78,-0.52,-1.74
19.02,-0.78,-0.62,-1.70
19.02,-0.78,-0.71,-1.66
19.03,-0.79,-0.79,-1.61
19.03,-0.81,-0.87,-1.57
19.03,-0.83,-0.93,-1.52
19.03,-0.86,-0.99,-1.49
19.04,-0.89,-1.03,-1.46
19.04,-0.92,-1.05,-1.43
19.04,-0.97,-1.06,-1.41
19.04,-1.00,-1.07,-1.38
19.05,-1.04,-1.07,-1.36
19.05,-1.08,-1.05,-1.32
19.05,-1.11,-1.02,-1.29
19.05,-1.14,-0.98,-1.25
19.05,-1.18,-0.93,-1.22
19.06,-1.21,-0.86,-1.19
19.06,-1.24,-0.79,-1.17
19.06,-1.26,-0.71,-1.14
19.06,-1.28,-0.64,-1.11
19.07,-1.30,-0.57,-1.07
19.07,-1.31,-0.51,-1.03
19.07,-1.31,-0.44,-0.98
19.07,-1.31,-0.36,-0.94
19.08,-1.31,-0.27,-0.88
19.08,-1.29,-0.18,-0.83
19.08,-1.27,-0.11,-0.77
19.08,-1.25,-0.05,-0.72
19.09,-1.22,0.00,-0.67
19.09,-1.19,0.04,-0.62
19.09,-1.15,0.06,-0.57
19.09,-1.11,0.08,-0.53
19.10,-1.08,0.09,-0.49
19.10,-1.04,0.09,-0.45
19.10,-1.00,0.09,-0.42
19.10,-0.95,0.07,-0.39
19.10,-0.91,0.07,-0.37
19.11,-0.87,0.06,-0.36
19.11,-0.82,0.06,-0.35
19.11,-0.78,0.05,-0.33
19.11,-0.74,0.03,-0.33
19.12,-0.69,0.01,-0.31
19.12,-0.65,-0.01,-0.31
19.12,-0.61,-0.04,-0.29
19.12,-0.57,-0.08,-0.28
19.13,-0.52,-0.11,-0.27
19.13,-0.48,-0.14,-0.25
19.13,-0.44,-0.17,-0.23
19.13,-0.41,-0.18,-0.20
