Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2)
19.00,-2.01,10.34,5.89
19.00,-2.18,10.56,5.87
19.00,-2.32,10.70,5.86
19.00,-2.52,10.84,5.85
19.01,-2.70,10.89,5.81
19.01,-2.93,10.96,5.77
19.01,-3.09,10.98,5.69
19.01,-3.15,11.12,5.54
19.02,-3.27,11.18,5.50
19.02,-3.32,11.29,5.41
19.02,-3.30,11.42,5.34
19.02,-3.28,11.49,5.27
19.03,-3.28,11.53,5.12
19.03,-3.21,11.54,4.97
19.03,-3.06,11.47,4.82
19.03,-2.82,11.33,4.72
19.03,-2.58,11.21,4.59
19.04,-2.39,11.18,4.55
19.04,-2.33,11.25,4.52
19.04,-2.25,11.22,4.50
19.04,-2.28,11.12,4.50
19.05,-2.33,11.01,4.50
19.05,-2.44,10.82,4.51
19.05,-2.45,10.53,4.50
19.05,-2.41,10.25,4.51
19.06,-2.39,10.03,4.56
19.06,-2.55,10.00,4.58
19.06,-2.76,9.99,4.67
19.06,-3.04,9.94,4.73
19.07,-3.28,9.87,4.78
19.07,-3.51,9.83,4.85
19.07,-3.84,9.70,5.01
19.07,-4.20,9.50,5.19
19.07,-4.53,9.34,5.41
19.08,-4.71,9.22,5.58
19.08,-4.86,9.14,5.74
19.08,-5.01,9.11,5.87
19.08,-5.12,9.11,5.95
19.09,-5.22,9.11,6.03
19.09,-5.36,9.11,6.11
19.09,-5.48,9.18,6.16
19.09,-5.57,9.22,6.22
19.10,-5.67,9.26,6.23
19.10,-5.74,9.31,6.22
19.10,-5.79,9.36,6.23
19.10,-5.90,9.36,6.22
19.11,-5.91,9.45,6.20
19.11,-5.91,9.51,6.13
19.11,-5.99,9.54,6.03
19.11,-6.05,9.61,5.90
19.12,-6.07,9.65,5.74
19.12,-6.11,9.71,5.59
19.12,-6.13,9.80,5.44
19.12,-6.10,9.84,5.26
19.12,-6.07,9.84,5.09
19.13,-5.99,9.85,4.88
19.13,-5.82,9.79,4.68
19.13,-5.69,9.72,4.51
19.13,-5.56,9.60,4.36
19.14,-5.42,9.51,4.20
19.14,-5.30,9.38,4.02
19.14,-5.15,9.22,3.86
