Time (s),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s)
30.26,0.68,0.14,-1.23
30.27,0.68,0.18,-1.21
30.27,0.68,0.22,-1.19
30.27,0.68,0.30,-1.16
30.27,0.69,0.40,-1.12
30.27,0.69,0.44,-1.10
30.28,0.70,0.54,-1.06
30.28,0.70,0.58,-1.04
30.28,0.72,0.67,-0.99
30.28,0.73,0.76,-0.94
30.28,0.74,0.84,-0.90
30.29,0.74,0.88,-0.88
30.29,0.74,0.92,-0.86
30.29,0.74,0.98,-0.82
30.29,0.74,1.02,-0.78
30.29,0.74,1.05,-0.76
30.30,0.74,1.08,-0.72
30.30,0.74,1.09,-0.70
30.30,0.73,1.10,-0.67
30.30,0.73,1.10,-0.64
30.30,0.73,1.10,-0.61
30.31,0.73,1.09,-0.60
30.31,0.73,1.08,-0.57
30.31,0.73,1.07,-0.56
30.31,0.73,1.04,-0.54
30.31,0.73,1.04,-0.53
30.32,0.73,1.01,-0.51
30.32,0.72,0.99,-0.49
30.32,0.72,0.97,-0.48
30.32,0.72,0.95,-0.47
30.32,0.71,0.91,-0.46
30.33,0.71,0.91,-0.46
30.33,0.70,0.89,-0.45
30.33,0.70,0.88,-0.45
30.33,0.69,0.86,-0.45
30.33,0.69,0.83,-0.44
30.34,0.69,0.83,-0.44
30.34,0.68,0.82,-0.44
30.34,0.68,0.82,-0.44
30.34,0.67,0.80,-0.44
30.34,0.66,0.78,-0.43
30.35,0.65,0.77,-0.43
30.35,0.64,0.77,-0.43
30.35,0.64,0.77,-0.43
30.35,0.63,0.75,-0.44
30.35,0.62,0.75,-0.44
30.36,0.62,0.75,-0.45
30.36,0.61,0.74,-0.45
30.36,0.61,0.74,-0.45
30.36,0.61,0.73,-0.46
30.36,0.60,0.73,-0.47
30.37,0.60,0.73,-0.47
30.37,0.59,0.73,-0.47
30.37,0.59,0.73,-0.48
30.37,0.59,0.73,-0.48
30.37,0.58,0.74,-0.48
30.38,0.58,0.75,-0.48
30.38,0.58,0.78,-0.49
30.38,0.56,0.80,-0.48
30.38,0.56,0.82,-0.49
30.38,0.54,0.87,-0.48
30.39,0.54,0.87,-0.48
30.39,0.52,0.90,-0.47
30.39,0.51,0.94,-0.47
30.39,0.49,0.96,-0.46
30.39,0.48,1.00,-0.46
30.40,0.47,1.03,-0.45
30.40,0.45,1.07,-0.45
30.40,0.43,1.12,-0.45
30.40,0.43,1.14,-0.45
30.40,0.40,1.21,-0.46
30.41,0.40,1.21,-0.46
30.41,0.38,1.25,-0.45
30.41,0.36,1.29,-0.45
30.41,0.35,1.31,-0.45
30.41,0.34,1.36,-0.45
30.42,0.32,1.39,-0.44
30.42,0.31,1.41,-0.44
30.42,0.29,1.43,-0.43
30.42,0.28,1.44,-0.43
30.42,0.26,1.47,-0.42
30.43,0.25,1.47,-0.41
30.43,0.25,1.48,-0.41
30.43,0.24,1.48,-0.40
30.43,0.23,1.48,-0.40
30.43,0.22,1.47,-0.39
30.44,0.20,1.45,-0.38
30.44,0.19,1.44,-0.37
30.44,0.19,1.42,-0.36
30.44,0.17,1.39,-0.35
30.44,0.15,1.35,-0.32
30.45,0.15,1.35,-0.32
30.45,0.14,1.33,-0.31
30.45,0.13,1.31,-0.30
30.45,0.11,1.29,-0.28
30.45,0.11,1.27,-0.27
30.46,0.10,1.25,-0.25
30.46,0.10,1.24,-0.24
30.46,0.09,1.21,-0.22
30.46,0.08,1.18,-0.20
30.46,0.07,1.15,-0.18
30.47,0.07,1.14,-0.18
30.47,0.07,1.12,-0.17
30.47,0.05,1.08,-0.16
30.47,0.04,1.05,-0.16
30.47,0.03,1.04,-0.15
30.48,0.02,1.02,-0.14
30.48,0.01,0.99,-0.13
30.48,0.00,0.98,-0.12
30.48,-0.01,0.95,-0.12
30.48,-0.01,0.93,-0.10
30.49,-0.02,0.91,-0.10
30.49,-0.03,0.89,-0.09
30.49,-0.03,0.87,-0.08
30.49,-0.03,0.84,-0.07
30.49,-0.03,0.83,-0.06
30.50,-0.03,0.80,-0.05
30.50,-0.04,0.78,-0.04
30.50,-0.04,0.77,-0.03
30.50,-0.04,0.74,-0.02
30.50,-0.04,0.71,0.01
30.51,-0.04,0.71,0.01
30.51,-0.04,0.68,0.02
30.51,-0.04,0.67,0.03
30.51,-0.05,0.64,0.05
30.51,-0.04,0.63,0.06
30.52,-0.05,0.61,0.07
30.52,-0.06,0.58,0.08
30.52,-0.06,0.57,0.09
30.52,-0.07,0.54,0.11
30.52,-0.09,0.49,0.13
30.53,-0.09,0.49,0.13
30.53,-0.10,0.46,0.14
30.53,-0.10,0.45,0.15
30.53,-0.11,0.42,0.17
30.53,-0.12,0.39,0.18
30.54,-0.12,0.37,0.19
30.54,-0.13,0.35,0.20
30.54,-0.14,0.32,0.21
30.54,-0.14,0.32,0.22
